time,queue_avg,queue_max,delay_avg,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,43.90,1
3,0.00,0.00,0.00,0.00,54.05,4
5,0.00,0.00,0.00,0.00,61.07,4
7,0.00,0.00,0.00,0.00,61.72,4
9,0.00,0.00,0.00,0.00,60.28,4
11,0.00,0.00,0.00,0.00,58.02,3
13,0.00,0.00,0.00,0.00,53.60,3
15,0.00,0.00,0.00,0.00,47.45,3
17,0.00,0.00,0.29,1.98,46.83,3
19,0.93,3.73,0.78,3.98,42.44,1
21,2.55,5.59,0.85,5.50,38.24,1
23,4.46,5.31,1.63,7.50,36.56,1
25,5.32,8.07,2.47,9.50,36.55,1
27,5.90,12.14,2.63,8.91,35.87,1
29,5.51,17.03,3.20,10.91,34.50,2
31,6.51,17.92,3.65,12.91,34.14,2
33,9.24,24.69,4.44,14.91,33.63,2
35,8.56,24.76,5.35,16.91,32.01,2
37,6.68,24.76,4.61,15.43,32.70,2
39,7.85,24.76,4.19,17.43,30.86,2
41,11.43,24.76,5.38,19.43,29.16,2
43,12.16,24.76,6.18,21.43,26.41,2
45,15.01,24.76,6.80,23.43,25.97,4
47,17.76,24.76,7.52,25.43,21.83,4
49,20.20,28.83,8.90,27.43,20.83,4
51,22.06,31.17,8.52,29.43,18.44,4
53,21.15,35.51,9.56,29.58,19.30,4
55,23.49,39.47,10.26,26.90,20.58,4
57,20.47,41.50,11.13,27.01,21.78,1
59,21.73,40.89,11.02,22.85,18.06,1
61,21.41,39.70,12.07,24.85,17.80,1
63,22.93,40.81,13.73,26.85,17.08,1
65,24.37,46.27,14.15,28.64,17.52,1
67,27.32,51.79,13.66,30.64,15.90,1
69,28.53,55.84,14.79,32.64,16.03,1
71,27.10,41.56,15.98,34.64,18.17,1
73,20.30,35.81,16.66,36.64,18.83,4
75,20.45,35.81,16.92,38.64,21.81,4
77,21.49,39.97,18.20,40.64,24.04,4
79,22.07,42.33,18.83,42.64,26.71,4
81,21.89,42.31,18.82,44.64,26.91,3
83,22.23,42.31,19.96,46.64,26.33,3
85,22.23,42.31,19.95,48.64,24.46,3
87,21.52,42.31,17.45,50.64,23.56,3
89,21.07,44.33,16.78,44.71,23.25,2
91,28.56,59.53,15.64,42.32,21.32,2
93,34.16,71.73,16.89,44.32,19.22,2
95,36.08,77.42,18.56,46.32,17.98,2
97,35.17,79.39,19.42,43.81,16.57,1
99,39.74,87.91,19.10,41.43,17.01,1
101,44.42,93.45,20.60,43.43,17.17,1
103,45.85,95.44,22.12,45.43,15.19,1
105,44.65,82.91,21.98,47.43,13.29,1
107,35.65,59.16,21.84,49.43,12.22,1
109,43.15,61.64,21.89,51.43,11.37,1
111,42.78,64.65,23.01,53.43,11.65,1
113,49.86,80.06,24.02,55.43,12.71,2
115,54.47,91.40,24.41,57.43,12.39,2
117,57.44,90.90,24.75,59.43,12.03,2
119,57.20,90.84,24.43,61.43,11.81,2
121,42.63,96.53,26.16,63.43,12.34,2
123,41.97,108.77,26.59,65.43,12.07,2
125,46.17,118.62,26.28,67.43,11.63,2
127,49.69,122.98,26.95,69.43,10.75,2
129,52.86,125.52,28.30,71.43,13.32,3
131,55.99,134.31,29.73,73.43,13.27,3
133,57.41,137.11,29.76,75.43,12.00,3
135,57.76,138.52,31.43,77.43,11.13,3
137,61.44,149.24,29.39,69.12,10.57,3
139,64.06,161.33,30.69,71.12,10.58,3
141,65.60,163.69,31.61,73.12,9.34,4
143,66.20,163.68,30.58,75.12,7.91,4
145,68.21,168.69,30.34,77.12,10.09,4
147,68.66,170.52,31.84,79.12,13.45,4
149,69.94,170.52,31.52,71.28,14.45,1
151,70.79,170.52,31.02,63.93,15.00,1
153,72.93,175.56,31.07,59.26,13.96,1
155,71.56,185.76,32.57,61.26,14.45,1
157,73.15,192.20,29.49,63.26,13.04,1
159,80.50,197.29,29.10,65.26,13.54,1
161,83.96,200.30,29.44,67.26,14.93,2
163,82.80,200.28,28.82,69.26,14.43,2
165,84.72,199.59,26.74,71.26,14.10,2
167,78.34,164.21,27.37,73.26,11.62,2
