time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,outflow,phase,reward
1,0.00,0.00,0.00,0.00,60.00,0.00,0,
3,0.00,0.00,0.00,0.00,50.06,0.00,6,
5,0.00,0.00,0.00,0.00,52.90,0.00,6,
7,0.00,0.00,0.00,0.00,56.23,0.00,6,
9,0.00,0.00,0.00,0.00,61.82,0.00,6,4.00
11,0.00,0.00,0.00,0.00,61.37,0.00,6,
13,0.00,0.00,0.00,0.00,54.33,0.00,8,
15,0.00,0.00,0.00,0.00,49.32,0.00,8,
17,0.00,0.00,0.11,1.32,46.05,0.00,8,
19,1.05,4.19,0.32,3.32,42.76,0.00,8,1.83
21,1.87,5.28,0.65,5.32,47.12,0.00,8,
23,2.56,5.28,1.08,7.32,48.24,2.00,7,
25,2.52,5.18,1.32,9.32,47.61,0.00,7,
27,1.50,4.90,1.80,11.32,47.71,1.00,7,
29,1.22,4.90,1.35,10.52,43.08,0.00,7,1.82
31,3.55,5.74,2.06,12.52,34.97,1.00,7,
33,3.79,5.51,2.79,14.52,23.29,1.00,5,
35,4.86,9.79,3.46,16.52,22.75,2.00,5,
37,5.26,11.60,2.41,9.45,23.91,1.00,5,
39,6.87,11.65,3.14,11.45,24.70,2.00,5,2.20
41,7.05,11.64,3.64,13.45,24.78,1.00,5,
43,8.50,17.47,4.15,15.45,30.91,1.00,6,
45,8.70,18.25,4.47,17.45,34.80,1.00,6,
47,8.69,18.23,4.77,19.45,32.76,1.00,6,
49,5.88,11.60,5.11,20.50,31.82,2.00,6,2.33
51,4.13,11.60,4.65,22.50,31.11,1.00,6,
53,5.60,11.60,4.95,24.50,31.65,2.00,8,
55,5.71,11.60,5.53,26.50,31.14,2.00,8,
57,5.58,13.92,4.75,28.50,31.65,1.00,8,
59,4.71,17.75,5.09,25.68,32.61,2.00,8,2.28
61,6.61,17.71,3.65,25.64,29.97,1.00,8,
63,7.14,17.71,4.16,27.64,26.33,1.00,7,
65,7.23,18.06,4.74,29.64,27.48,1.00,7,
67,9.12,23.99,5.05,31.64,23.06,2.00,7,
69,9.21,21.13,2.87,16.41,23.40,1.00,7,2.04
71,3.94,10.85,3.30,15.67,24.53,1.00,7,
73,6.10,10.85,3.23,16.46,27.67,1.00,4,
75,8.07,13.95,3.48,18.46,32.29,1.00,4,
77,8.33,17.26,3.31,20.46,36.16,2.00,4,
79,5.85,10.44,3.62,21.36,38.09,2.00,4,2.70
81,4.01,10.44,2.46,13.45,37.75,1.00,4,
83,4.01,10.44,2.16,15.45,37.61,0.00,5,
85,5.59,15.33,2.71,17.45,38.08,0.00,5,
87,7.79,18.66,3.53,19.45,41.17,2.00,5,
89,7.86,19.94,4.12,18.14,40.79,3.00,5,2.48
91,4.94,9.07,3.29,18.50,39.26,1.00,5,
93,5.49,11.28,3.66,20.50,38.12,1.00,6,
