time,calc_time
1.00,0.19
9.00,0.09
19.00,0.09
29.00,0.09
39.00,0.09
49.00,0.09
59.00,0.07
69.00,0.10
79.00,0.09
89.00,0.08
99.00,0.09
109.00,0.18
119.00,0.09
129.00,0.07
139.00,0.14
149.00,0.09
159.00,0.09
169.00,0.09
179.00,0.09
189.00,0.09
199.00,0.14
209.00,0.08
219.00,0.09
229.00,0.11
239.00,0.09
249.00,0.09
259.00,0.10
269.00,0.09
279.00,0.08
289.00,0.14
299.00,0.08
309.00,0.09
319.00,0.09
329.00,0.10
339.00,0.09
349.00,0.09
359.00,0.10
369.00,0.10
379.00,0.10
389.00,0.08
399.00,0.09
409.00,0.09
419.00,0.10
429.00,0.08
439.00,0.09
449.00,0.08
459.00,0.10
469.00,0.09
479.00,0.10
489.00,0.08
499.00,0.10
509.00,0.10
519.00,0.09
529.00,0.07
539.00,0.14
549.00,0.08
559.00,0.10
569.00,0.08
579.00,0.10
589.00,0.07
599.00,0.10
609.00,0.09
619.00,0.09
629.00,0.08
639.00,0.09
649.00,0.09
659.00,0.08
669.00,0.09
679.00,0.08
689.00,0.09
699.00,0.09
709.00,0.10
719.00,0.10
729.00,0.09
739.00,0.10
749.00,0.09
759.00,0.10
769.00,0.10
779.00,0.09
789.00,0.10
799.00,0.09
809.00,0.08
819.00,0.08
829.00,0.09
839.00,0.08
849.00,0.07
859.00,0.10
869.00,0.10
879.00,0.08
889.00,0.10
899.00,0.10
909.00,0.08
919.00,0.28
929.00,0.08
939.00,0.10
949.00,0.08
959.00,0.10
969.00,0.10
979.00,0.12
989.00,0.09
999.00,0.09
