time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,60.00,1
3,0.00,0.00,0.00,0.00,60.00,1
5,0.00,0.00,0.00,0.00,60.00,1
7,0.00,0.00,0.00,0.00,60.00,1
9,0.00,0.00,0.00,0.00,60.00,1
11,0.00,0.00,0.00,0.00,37.80,1
13,0.00,0.00,0.00,0.00,46.75,1
15,0.00,0.00,0.00,0.00,56.00,1
17,0.00,0.00,0.00,0.00,59.62,6
19,0.00,0.00,0.00,0.00,57.33,6
21,0.00,0.00,0.00,0.00,50.98,6
23,0.00,0.00,0.00,0.00,50.15,6
25,0.00,0.00,0.14,1.63,45.87,7
27,0.00,0.00,0.00,0.00,34.58,7
29,0.42,1.67,0.11,1.25,36.73,7
31,1.27,5.10,0.44,3.25,40.38,7
33,1.26,5.04,0.44,5.25,45.12,7
35,1.26,5.04,0.64,7.25,44.12,7
37,1.26,5.04,0.77,9.25,42.91,7
39,1.26,5.04,1.08,11.25,40.32,3
41,1.26,5.04,1.14,13.25,36.20,3
43,1.26,5.04,1.29,15.25,32.28,3
45,1.26,5.04,1.44,17.25,39.64,3
47,1.26,5.04,1.83,19.25,43.27,4
49,1.26,5.04,1.80,21.25,43.04,4
51,1.33,5.04,2.13,23.25,44.94,4
53,1.44,4.27,2.49,25.25,40.90,4
55,0.00,0.00,0.33,2.26,34.15,6
57,1.36,4.70,0.86,4.26,30.43,6
59,3.08,5.40,1.26,6.26,34.59,6
61,2.52,5.14,1.80,8.26,26.28,6
63,2.52,5.14,1.58,9.66,17.60,8
65,3.81,5.15,2.06,11.66,17.92,8
67,3.88,5.44,2.61,13.66,18.23,8
69,3.95,5.44,3.27,15.66,31.61,8
71,2.64,5.44,3.94,17.66,32.00,5
73,4.30,12.04,2.42,17.26,31.65,5
75,4.41,12.50,2.75,19.26,29.69,5
77,4.41,12.50,3.09,21.26,30.36,5
79,3.98,10.77,3.56,23.26,33.02,4
81,1.83,5.14,3.61,25.26,32.85,4
83,2.38,5.14,3.32,27.26,34.95,4
85,2.36,5.14,4.14,29.26,36.11,4
87,1.38,5.14,4.27,31.26,29.58,3
89,1.99,5.14,3.77,33.26,20.00,3
91,3.85,8.82,4.26,35.26,14.15,3
93,5.01,12.09,4.93,37.26,21.02,3
95,3.91,15.26,4.76,39.26,23.00,1
97,4.58,18.30,1.96,13.85,29.35,1
99,4.11,16.45,2.30,15.85,30.80,1
101,3.44,13.78,2.53,17.85,38.07,1
103,3.17,12.67,2.87,19.85,37.27,3
105,3.16,12.64,1.38,16.55,33.44,3
107,3.16,12.64,1.69,18.55,29.00,3
109,3.73,12.64,2.07,20.55,31.13,3
111,3.06,12.24,2.41,22.55,31.85,5
113,0.32,0.74,2.55,21.06,36.34,5
115,2.00,4.26,1.02,5.25,38.98,5
117,3.51,5.39,1.40,7.25,41.24,5
119,2.74,5.59,1.26,7.77,34.20,2
121,2.74,5.59,1.46,9.77,23.49,2
123,3.00,6.30,1.89,11.77,11.50,2
125,6.85,12.02,2.64,13.77,10.29,2
127,7.08,11.83,3.61,15.77,13.12,7
129,6.37,11.83,3.33,15.76,15.70,7
131,6.84,11.83,3.77,17.76,18.24,7
133,6.84,11.83,4.60,19.76,20.00,7
135,6.06,8.02,5.44,21.76,26.67,1
137,4.36,6.51,5.80,16.42,32.18,1
139,5.97,12.96,5.26,17.15,33.99,1
141,5.94,12.82,6.13,19.15,33.84,1
143,5.35,10.48,6.95,21.15,30.74,4
145,3.49,5.66,6.33,23.15,26.25,4
147,4.00,5.66,6.40,25.15,25.11,4
149,7.10,12.64,7.43,27.15,29.79,4
151,7.19,16.39,8.31,29.15,26.23,4
153,7.77,18.71,4.48,27.59,22.95,3
155,7.94,18.70,4.95,29.59,18.66,3
157,9.37,18.78,5.62,31.59,14.75,3
159,9.32,18.70,6.39,33.59,15.90,3
161,10.95,34.06,6.88,35.59,17.89,6
163,13.51,43.50,7.19,37.59,18.48,6
