time,queue_length
1.0,0.0
3.0,0.0
5.0,0.0
7.0,0.0
9.0,0.0
11.0,0.0
13.0,0.0
15.0,0.0
17.0,0.0
19.0,0.0
21.0,0.0
23.0,0.0
25.0,0.0
27.0,0.0
29.0,0.0
31.0,0.0
33.0,0.7
35.0,2.35
37.0,2.725
39.0,0.0
41.0,0.0
43.0,0.0
45.0,0.425
47.0,0.15
49.0,0.0
51.0,1.05
53.0,3.8
55.0,4.9
57.0,5.2749999999999995
59.0,5.25
61.0,4.249999999999999
63.0,5.75
65.0,5.699999999999999
67.0,5.699999999999999
69.0,5.525
71.0,2.65
73.0,1.275
75.0,1.95
77.0,2.5
79.0,2.5
81.0,4.8
83.0,5.75
85.0,5.199999999999999
87.0,2.775
89.0,2.775
91.0,2.775
93.0,2.5749999999999997
95.0,1.95
97.0,3.5250000000000004
99.0,4.975
101.0,3.925
103.0,4.1
105.0,4.225
107.0,4.199999999999999
109.0,2.8499999999999996
111.0,2.925
113.0,6.75
115.0,9.95
117.0,10.5
119.0,9.175
121.0,8.55
123.0,3.9
125.0,5.7
127.0,9.15
129.0,10.350000000000001
131.0,10.325
133.0,11.2
135.0,12.649999999999999
137.0,13.375
139.0,12.350000000000001
141.0,8.35
143.0,10.425
145.0,12.1
147.0,12.1
149.0,13.100000000000001
151.0,13.925
153.0,15.05
155.0,15.175
157.0,15.125
159.0,6.0
161.0,6.025
163.0,7.75
165.0,8.525
167.0,10.275
169.0,11.475
171.0,9.6
173.0,10.15
175.0,12.35
177.0,12.5
179.0,12.725
181.0,14.924999999999999
183.0,16.325
185.0,18.1
187.0,18.95
189.0,19.975
191.0,23.125
193.0,23.725
195.0,13.325000000000001
197.0,13.225000000000001
199.0,13.225000000000001
201.0,13.225000000000001
203.0,13.225000000000001
205.0,13.225000000000001
207.0,13.225000000000001
209.0,12.825000000000001
211.0,10.200000000000001
213.0,6.775
215.0,8.45
217.0,10.55
219.0,11.375
221.0,11.375
223.0,11.375
225.0,11.375
227.0,11.375
229.0,11.375
231.0,11.375
233.0,14.025
235.0,14.425
237.0,14.35
239.0,8.15
241.0,6.075
243.0,7.75
245.0,9.975
247.0,10.675
249.0,11.45
251.0,12.175
253.0,8.925
255.0,9.700000000000001
257.0,10.0
259.0,10.35
261.0,10.5
263.0,10.700000000000001
265.0,6.875
267.0,7.275
269.0,9.5
271.0,10.125
273.0,10.125
275.0,10.125
277.0,11.25
279.0,13.65
281.0,15.225000000000001
283.0,14.55
285.0,17.025
287.0,15.6
289.0,11.0
291.0,10.7
293.0,10.675
295.0,10.675
297.0,10.675
299.0,10.675
301.0,10.675
303.0,10.675
305.0,10.675
307.0,10.675
309.0,12.05
311.0,9.55
313.0,5.6499999999999995
315.0,8.049999999999999
317.0,10.725
319.0,11.6
321.0,11.55
323.0,11.55
325.0,10.524999999999999
327.0,8.2
329.0,8.575
331.0,9.05
333.0,10.35
335.0,9.399999999999999
337.0,10.7
339.0,9.25
341.0,8.549999999999999
343.0,9.049999999999999
345.0,13.974999999999998
347.0,15.024999999999999
349.0,14.899999999999999
351.0,16.5
353.0,17.0
355.0,12.525
357.0,9.075
359.0,9.075
361.0,9.825
363.0,10.875
365.0,10.75
367.0,10.525
369.0,10.8
371.0,13.625
373.0,14.85
375.0,17.775
377.0,18.625
379.0,18.325
381.0,8.85
383.0,7.949999999999999
385.0,9.7
387.0,11.325
389.0,14.475000000000001
391.0,18.750000000000004
393.0,22.15
395.0,25.725
397.0,28.6
399.0,30.525
401.0,32.375
403.0,32.925
405.0,34.449999999999996
407.0,32.925
409.0,22.625
411.0,16.525
413.0,20.025000000000002
415.0,23.025
417.0,24.625
419.0,24.575
421.0,25.175
423.0,12.600000000000001
425.0,10.175
427.0,11.375
429.0,12.425
431.0,14.325
433.0,14.575
435.0,15.725000000000001
437.0,11.549999999999999
439.0,10.275
441.0,10.4
443.0,10.4
445.0,12.6
447.0,16.05
449.0,18.175
451.0,19.375
453.0,20.025000000000002
455.0,20.025000000000002
457.0,20.025000000000002
459.0,19.025000000000002
461.0,16.775000000000002
463.0,11.924999999999999
465.0,11.924999999999999
467.0,12.25
469.0,13.424999999999999
471.0,13.4
473.0,13.4
475.0,11.274999999999999
477.0,11.325
479.0,12.999999999999998
481.0,14.549999999999999
483.0,14.499999999999998
485.0,16.025
487.0,16.125
489.0,18.175
491.0,14.45
493.0,14.45
495.0,14.45
497.0,14.624999999999998
499.0,15.275
501.0,10.0
503.0,10.875
505.0,12.55
507.0,14.425
509.0,16.7
511.0,19.299999999999997
513.0,20.575
515.0,16.299999999999997
517.0,13.524999999999999
519.0,14.275
521.0,15.549999999999999
523.0,14.650000000000002
525.0,11.100000000000001
527.0,16.375
529.0,17.65
531.0,17.625
533.0,20.025
535.0,18.174999999999997
537.0,14.0
539.0,10.2
541.0,10.2
543.0,10.2
545.0,10.2
547.0,12.0
549.0,13.425
551.0,9.3
553.0,4.225
555.0,4.425
557.0,6.075
559.0,7.275
561.0,8.25
563.0,8.925
565.0,10.125
567.0,12.1
569.0,17.4
571.0,20.3
573.0,21.224999999999998
575.0,21.2
577.0,18.425
579.0,8.375
581.0,9.325
583.0,10.675
585.0,12.475
587.0,14.950000000000001
589.0,17.0
591.0,15.975
593.0,10.825
