time,queue_avg,queue_max,delay_avg,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,43.10,1
3,0.00,0.00,0.00,0.00,53.83,4
5,0.00,0.00,0.00,0.00,62.20,4
7,0.00,0.00,0.00,0.00,62.72,4
9,0.00,0.00,0.00,0.00,63.18,4
11,0.00,0.00,0.00,0.00,57.98,4
13,0.00,0.00,0.00,0.00,53.17,4
15,0.00,0.00,0.00,0.00,49.93,3
17,0.07,0.28,0.16,1.62,46.97,3
19,1.53,4.89,0.29,3.62,44.09,3
21,2.73,4.58,0.89,5.62,48.25,3
23,2.59,5.31,1.56,7.62,44.73,3
25,2.58,5.31,0.98,6.09,40.00,2
27,4.08,5.31,1.83,8.09,37.42,2
29,6.29,8.08,2.83,10.09,35.42,2
31,9.79,12.22,3.88,12.09,33.83,2
33,8.69,12.10,3.10,8.53,32.29,2
35,8.67,12.10,3.23,10.53,29.60,1
37,11.42,17.44,4.13,12.53,27.96,1
39,14.86,18.57,5.21,14.53,23.78,1
41,17.51,23.51,6.87,16.53,22.64,1
43,19.63,24.79,8.63,18.53,21.24,1
45,15.97,24.76,8.70,19.13,19.76,4
47,13.42,24.76,8.92,21.13,16.45,4
49,14.75,24.76,8.79,23.13,17.37,4
51,16.57,24.76,9.91,25.13,17.08,4
53,17.55,24.51,10.89,25.17,17.48,4
55,18.44,27.25,11.50,21.02,18.42,2
57,18.96,29.37,12.40,23.02,18.15,2
59,18.88,29.06,12.01,25.02,18.26,2
61,21.32,38.84,13.44,27.02,18.58,2
63,22.47,41.54,14.98,29.02,22.04,2
65,21.91,41.52,13.13,31.02,24.72,2
67,19.03,24.15,12.59,33.02,25.51,2
69,15.97,24.15,11.46,35.02,24.48,1
71,16.03,24.15,12.74,37.02,22.38,1
73,17.69,24.16,13.77,39.02,20.25,1
75,20.08,24.15,15.01,41.02,18.68,1
77,21.87,31.28,15.08,43.02,20.53,1
79,23.19,36.54,12.66,45.02,20.86,1
81,17.91,24.15,13.56,47.02,21.73,1
83,15.65,24.15,14.60,49.02,24.71,1
85,15.87,24.15,15.09,51.02,25.09,4
87,16.99,24.15,15.77,53.02,25.16,4
89,16.95,24.15,16.17,55.02,28.05,4
91,16.94,24.15,17.63,57.02,26.74,4
93,16.38,24.15,17.43,59.02,23.62,4
95,19.17,33.67,18.40,61.02,18.83,2
97,24.40,37.74,16.05,63.02,16.33,2
99,27.07,42.00,17.14,65.02,12.94,2
101,27.49,43.91,19.07,67.02,12.26,2
103,28.86,43.90,18.30,69.02,12.47,2
105,33.63,50.22,19.68,71.02,14.31,3
107,33.58,59.71,19.94,73.02,13.78,3
109,28.20,62.14,20.00,75.02,13.89,3
111,22.54,62.13,21.88,77.02,13.60,3
113,25.84,68.14,20.39,71.81,12.46,3
115,29.21,69.31,21.32,66.09,14.82,3
