time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,outflow,phase
1,0.00,0.00,0.00,0.00,44.96,0.00,1
3,0.00,0.00,0.00,0.00,53.82,0.00,1
5,0.00,0.00,0.00,0.00,60.64,0.00,1
7,0.00,0.00,0.00,0.00,60.00,0.00,1
9,0.00,0.00,0.00,0.00,60.88,0.00,1
11,0.00,0.00,0.00,0.00,57.21,0.00,1
13,0.00,0.00,0.00,0.00,51.18,0.00,1
15,0.00,0.00,0.01,0.10,45.92,0.00,1
17,0.45,1.79,0.45,2.10,40.87,0.00,1
19,2.89,6.15,0.96,4.10,39.25,0.00,1
21,5.45,11.11,1.78,6.10,36.64,0.00,3
23,8.06,12.06,2.65,8.10,31.05,1.00,3
25,8.61,12.06,3.44,10.10,30.39,0.00,3
27,9.50,18.27,4.32,12.10,29.08,1.00,3
29,8.21,18.67,5.36,14.10,27.51,2.00,3
31,9.76,18.67,6.15,16.10,24.70,2.00,3
33,10.55,18.67,6.95,18.10,23.13,2.00,3
35,12.13,20.18,7.61,20.10,20.19,0.00,3
37,14.26,28.81,8.61,22.10,21.34,0.00,3
39,14.39,29.31,9.70,24.10,19.59,0.00,2
41,15.49,29.31,10.99,26.10,19.90,1.00,2
43,17.34,29.31,12.03,28.10,22.82,0.00,2
45,17.43,29.31,13.29,30.10,23.68,2.00,2
47,16.18,29.30,13.81,32.10,23.08,2.00,2
49,14.74,23.66,11.68,34.10,21.45,2.00,2
51,16.11,23.66,10.61,36.10,17.41,1.00,4
53,17.42,26.70,11.87,38.10,19.93,1.00,4
55,19.22,29.94,11.63,40.10,23.14,0.00,4
57,18.43,30.59,12.96,42.10,25.70,2.00,4
59,18.67,36.18,12.41,35.09,27.28,2.00,4
61,19.45,35.75,12.44,34.51,27.08,2.00,4
63,11.43,29.93,13.15,36.51,28.63,1.00,4
65,13.44,29.93,13.48,38.51,25.23,1.00,1
67,13.65,30.00,14.51,40.51,23.19,2.00,1
69,20.07,33.36,15.03,42.51,23.52,0.00,1
71,24.15,42.69,16.53,44.51,21.72,2.00,1
73,25.96,50.42,15.71,34.58,20.38,2.00,1
75,31.79,61.54,15.27,35.18,19.46,2.00,1
77,33.86,67.85,14.00,33.17,14.55,2.00,1
79,36.46,68.80,12.94,35.17,11.66,3.00,3
81,39.52,75.74,13.22,37.17,9.02,0.00,3
83,42.95,75.47,14.80,39.17,9.20,1.00,3
85,47.02,80.90,15.38,41.17,9.23,2.00,3
87,52.52,93.16,16.17,37.34,13.09,2.00,3
89,49.28,92.53,15.82,33.44,15.56,2.00,3
91,46.17,92.32,16.57,34.89,15.89,2.00,3
93,46.02,91.71,17.65,34.42,15.17,2.00,3
95,46.45,91.67,17.52,35.60,14.82,1.00,3
97,48.29,91.67,19.05,37.60,16.46,2.00,3
99,52.32,91.12,20.47,39.60,16.08,2.00,2
101,55.01,87.16,21.51,41.60,17.23,1.00,2
103,44.96,63.55,20.70,43.60,16.96,0.00,2
105,39.32,63.47,22.14,45.60,18.91,2.00,2
107,42.66,63.47,22.62,46.02,16.98,2.00,2
109,47.08,68.70,22.72,43.07,15.10,2.00,4
111,53.33,72.97,22.24,42.11,15.48,2.00,4
113,56.92,75.88,18.74,44.11,17.09,0.00,4
115,62.61,87.34,20.24,46.11,15.33,2.00,4
117,66.72,93.20,18.84,45.54,15.05,1.00,4
119,72.01,92.82,20.28,46.82,12.60,1.00,4
121,67.90,86.74,21.19,48.17,9.23,1.00,4
123,63.89,98.92,22.54,50.17,7.37,1.00,1
