time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,outflow,phase
1,0.00,0.00,0.00,0.00,43.25,0.00,1
3,0.00,0.00,0.00,0.00,51.24,0.00,1
5,0.00,0.00,0.00,0.00,56.07,0.00,1
7,0.00,0.00,0.00,0.00,60.91,0.00,1
9,0.00,0.00,0.00,0.00,59.80,0.00,1
11,0.00,0.00,0.00,0.00,58.94,0.00,1
13,0.00,0.00,0.00,0.00,54.43,0.00,1
15,0.00,0.00,0.00,0.00,48.43,0.00,1
17,0.21,0.82,0.20,1.77,45.23,1.00,1
19,1.21,4.83,0.31,3.77,42.43,0.00,1
21,2.44,4.67,0.78,5.77,37.56,0.00,3
23,3.61,5.46,1.41,7.77,38.44,1.00,3
25,4.68,5.31,2.16,9.77,39.03,0.00,3
27,2.58,5.31,3.06,11.77,34.01,2.00,3
29,4.68,12.36,2.12,9.71,33.39,0.00,3
31,4.38,12.50,3.00,11.71,31.14,1.00,3
33,7.06,17.97,3.46,13.71,30.09,0.00,3
35,10.01,18.70,4.63,15.71,29.47,0.00,3
37,12.62,22.52,5.79,17.71,28.09,0.00,3
39,14.25,24.78,6.96,19.71,24.79,0.00,3
41,15.28,24.76,8.13,21.71,24.53,0.00,3
43,17.43,24.76,9.31,23.71,20.24,1.00,2
45,20.57,24.76,10.67,25.71,16.58,0.00,2
47,23.25,33.42,12.17,27.71,17.54,0.00,2
49,29.96,48.40,13.77,29.71,18.60,2.00,2
51,31.49,48.83,13.08,27.08,19.39,2.00,2
53,37.22,66.22,11.88,29.08,19.84,2.00,2
55,33.59,67.15,12.98,31.08,18.36,2.00,4
57,33.36,60.03,13.72,33.08,18.00,2.00,4
59,25.72,35.70,13.20,35.08,17.99,0.00,4
61,26.56,37.77,14.79,37.08,17.75,2.00,4
63,25.87,42.07,15.88,37.30,17.84,4.00,1
65,26.66,45.26,15.62,34.54,16.46,3.00,1
67,30.09,53.42,15.13,36.54,15.03,0.00,1
69,30.54,54.10,16.80,38.54,17.93,2.00,1
71,21.91,33.78,17.09,34.90,18.57,3.00,1
73,15.30,33.88,16.07,36.90,18.38,2.00,1
75,15.26,33.88,15.24,38.90,19.01,2.00,1
77,15.67,33.88,15.26,40.90,17.01,2.00,1
79,16.09,33.88,14.19,42.90,15.15,0.00,1
81,17.07,34.27,15.52,44.90,15.96,0.00,3
83,18.78,41.15,16.85,46.90,13.82,0.00,3
85,18.64,40.94,18.19,48.90,13.04,1.00,3
87,19.60,43.56,18.58,50.90,14.32,2.00,3
89,19.57,47.93,17.67,52.90,14.41,3.00,3
91,21.28,47.86,15.95,54.90,17.12,2.00,3
93,21.26,46.12,12.67,56.90,15.88,0.00,3
