time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,60.00,1
3,0.00,0.00,0.00,0.00,60.00,1
5,0.00,0.00,0.00,0.00,41.90,1
7,0.00,0.00,0.00,0.00,52.60,1
9,0.00,0.00,0.00,0.00,58.65,3
11,0.00,0.00,0.00,0.00,51.63,3
13,0.00,0.00,0.00,0.00,52.06,3
15,0.00,0.00,0.00,0.00,51.90,3
17,0.00,0.00,0.00,0.00,53.46,3
19,0.00,0.00,0.10,1.21,53.70,1
21,0.00,0.00,0.27,2.23,45.60,1
23,0.00,0.00,0.27,2.96,35.56,1
25,0.00,0.00,0.73,4.96,29.90,1
27,0.46,1.84,0.65,4.27,30.10,3
29,1.32,5.30,0.76,6.27,26.82,3
31,2.61,10.44,0.91,8.27,25.28,3
33,2.59,10.37,1.25,10.27,30.50,3
35,2.12,8.47,1.33,9.03,36.93,1
37,1.30,5.22,1.83,11.03,37.62,1
39,1.30,5.22,1.30,10.67,36.70,1
41,1.85,5.22,1.80,12.67,38.64,1
43,1.30,5.22,2.30,14.67,35.94,4
45,1.59,6.34,2.30,16.67,30.03,4
47,4.66,12.15,2.94,18.67,21.90,4
49,5.78,12.03,3.52,20.67,23.01,4
51,5.33,10.27,4.28,22.67,20.63,3
53,6.36,11.86,3.64,18.26,20.18,3
55,7.19,11.84,3.31,20.26,19.90,3
57,7.15,11.84,3.97,22.26,32.18,3
59,5.19,11.84,4.75,24.26,31.08,2
61,4.16,12.20,3.86,26.26,26.40,2
63,7.12,18.36,3.73,28.26,20.64,2
65,7.34,18.14,4.40,30.26,14.76,2
67,7.52,18.03,5.23,32.26,11.46,1
69,6.98,17.65,4.93,20.52,14.53,1
71,8.46,23.76,5.16,16.10,12.14,1
73,11.13,23.68,6.16,18.10,14.33,1
75,10.23,23.68,6.35,20.10,14.78,2
77,9.22,19.64,5.50,19.31,11.12,2
79,5.68,17.23,5.86,21.31,12.79,2
81,5.68,17.23,6.70,23.31,15.76,2
83,8.23,22.93,7.45,25.31,21.25,4
85,8.15,22.70,7.44,27.31,25.10,4
87,5.05,10.28,6.61,29.31,26.73,4
89,3.83,9.92,7.28,31.31,26.33,4
91,4.69,10.77,7.09,33.31,24.80,3
93,4.05,10.70,5.13,25.63,21.87,3
95,6.03,10.70,3.45,20.22,19.47,3
97,6.15,10.70,4.11,22.22,33.93,3
99,2.29,8.68,3.95,24.22,41.56,3
101,0.00,0.00,1.83,20.03,45.98,3
103,0.00,0.00,0.00,0.00,46.89,1
105,0.00,0.00,0.15,1.84,51.56,1
107,0.00,0.00,0.08,0.91,48.16,1
109,0.00,0.00,0.24,2.91,44.60,1
111,0.00,0.00,0.82,4.91,35.99,3
113,1.16,2.56,1.33,6.91,27.34,3
115,3.17,7.94,1.89,8.91,22.01,3
117,5.48,17.33,2.71,10.91,20.96,3
119,4.48,17.04,3.13,9.99,24.55,4
121,2.76,5.68,3.60,11.99,21.34,4
123,5.48,12.02,3.42,13.99,17.35,4
125,5.74,12.06,4.26,15.99,19.17,4
127,4.97,12.06,4.26,17.99,22.17,2
129,4.78,14.08,3.85,16.46,23.79,2
131,5.83,18.27,3.60,18.46,28.28,2
133,6.07,18.21,4.25,20.46,31.50,2
135,7.20,18.18,4.92,22.46,32.79,1
137,1.96,6.94,2.87,17.58,34.15,1
139,1.09,3.76,1.28,11.22,28.48,1
141,3.37,5.22,1.89,13.22,29.75,1
143,3.52,8.81,2.55,15.22,28.93,4
145,4.67,12.16,2.47,17.22,29.56,4
147,5.80,12.14,3.13,19.22,25.14,4
149,5.75,12.14,3.86,21.22,24.91,4
151,5.50,12.14,4.65,23.22,23.16,2
153,5.94,12.14,4.23,25.22,20.64,2
155,7.13,12.14,4.45,27.22,22.38,2
157,8.40,17.29,5.04,29.22,29.39,2
159,8.34,18.03,4.73,31.22,31.30,3
161,5.43,16.01,4.54,21.10,29.57,3
163,5.33,12.40,4.57,23.10,27.15,3
