time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,60.00,1
3,0.00,0.00,0.00,0.00,60.00,1
5,0.00,0.00,0.00,0.00,34.40,1
7,0.00,0.00,0.00,0.00,45.10,1
9,0.00,0.00,0.00,0.00,54.60,1
11,0.00,0.00,0.00,0.00,58.35,1
13,0.00,0.00,0.00,0.00,57.45,5
15,0.00,0.00,0.00,0.00,58.40,5
17,0.00,0.00,0.09,1.11,57.03,5
19,0.00,0.00,0.00,0.00,49.33,5
21,0.00,0.00,0.00,0.00,48.98,5
23,0.00,0.00,0.02,0.19,46.52,5
25,0.00,0.00,0.06,0.39,50.34,6
27,0.00,0.00,0.00,0.00,51.56,6
29,0.00,0.00,0.05,0.57,47.72,6
31,0.00,0.00,0.10,1.24,40.70,6
33,1.09,4.38,0.16,1.58,33.19,4
35,1.38,5.51,0.43,3.58,28.16,4
37,2.05,5.51,0.93,5.58,36.88,4
39,1.43,5.51,1.28,7.58,38.44,4
41,1.38,5.51,1.15,9.58,37.13,5
43,1.38,5.51,0.97,11.58,31.80,5
45,1.36,5.42,1.26,13.58,36.18,5
47,0.06,0.24,1.60,15.58,39.44,5
49,0.00,0.00,0.72,7.27,45.90,5
51,0.00,0.00,0.28,3.34,48.23,4
53,0.00,0.00,0.42,2.99,47.74,4
55,0.93,3.70,0.34,4.02,41.94,4
57,1.13,4.50,0.68,6.02,36.84,4
59,0.20,0.79,1.05,8.02,39.97,3
61,0.00,0.00,0.26,1.84,34.74,3
63,2.56,4.64,0.76,3.84,38.44,3
65,2.86,5.47,1.29,5.84,36.94,3
67,2.01,5.47,1.31,7.17,36.36,1
69,2.67,5.47,1.17,9.17,36.55,1
71,3.54,7.79,1.84,11.17,38.08,1
73,4.17,11.56,2.25,13.17,39.72,1
75,2.89,8.88,2.92,15.17,39.85,5
77,1.22,4.90,1.28,8.52,33.44,5
79,2.64,5.68,1.32,6.95,25.47,5
81,4.65,9.18,1.97,8.95,22.70,5
83,5.82,11.68,2.75,10.95,23.69,7
85,5.65,11.67,2.70,12.95,22.05,7
87,6.10,11.67,3.42,14.95,22.45,7
89,7.04,11.67,4.26,16.95,26.78,7
91,6.13,11.67,3.54,18.95,28.71,5
93,4.79,11.67,3.69,20.95,28.46,5
95,4.30,11.67,3.34,22.95,26.82,5
97,5.70,11.67,4.10,24.95,31.82,5
99,5.61,11.67,4.24,26.95,32.38,8
101,2.92,11.67,3.91,28.95,33.29,8
103,3.58,11.67,4.04,30.95,32.01,8
105,5.01,11.67,4.73,32.95,31.74,8
107,5.20,11.67,4.37,34.95,29.16,6
109,3.01,12.04,5.08,36.95,23.90,6
111,5.47,17.17,5.61,38.95,23.23,6
113,8.19,18.17,6.66,40.95,22.68,6
115,11.30,18.10,7.82,42.95,23.92,6
117,10.14,24.28,7.60,37.57,24.72,5
119,8.62,24.17,4.45,12.13,24.58,5
121,8.62,24.17,4.50,14.13,26.21,5
123,8.62,24.17,5.71,16.13,25.47,5
125,9.93,21.24,5.77,18.13,26.33,5
127,5.76,10.69,6.60,20.13,26.26,5
129,6.69,10.68,7.36,22.13,27.57,7
131,6.67,10.68,7.25,24.13,27.86,7
133,7.17,12.35,8.35,26.13,28.81,7
135,8.05,16.29,7.14,28.13,26.91,7
137,7.18,13.57,7.37,30.13,23.67,6
139,8.29,16.15,5.92,32.13,20.11,6
141,10.27,18.85,6.26,34.13,20.06,6
143,11.73,19.27,7.23,36.13,18.85,6
145,10.13,19.27,6.22,38.13,19.81,6
147,9.17,19.27,6.50,40.13,24.03,6
149,9.16,19.27,6.52,42.13,23.66,3
151,9.16,19.27,7.23,44.13,22.42,3
153,9.14,19.27,8.17,46.13,29.56,3
155,8.40,19.27,8.90,48.13,30.02,3
157,8.40,19.27,8.51,50.13,28.45,8
159,8.55,19.27,7.79,52.13,25.72,8
161,11.91,19.27,8.42,54.13,23.49,8
163,14.16,25.04,8.04,56.13,23.64,8
