time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,outflow,phase,reward
1,0.00,0.00,0.00,0.00,60.00,0.00,0,
3,0.00,0.00,0.00,0.00,40.70,0.00,4,
5,0.00,0.00,0.00,0.00,47.98,0.00,4,
7,0.00,0.00,0.00,0.00,55.86,0.00,4,
9,0.00,0.00,0.00,0.00,60.30,0.00,4,4.00
11,0.00,0.00,0.00,0.00,60.08,0.00,4,
13,0.00,0.00,0.00,0.00,57.12,0.00,1,
15,0.00,0.00,0.00,0.00,58.30,0.00,1,
17,0.00,0.00,0.03,0.40,55.05,0.00,1,
19,0.00,0.00,0.24,2.40,53.81,2.00,1,3.48
21,0.00,0.00,0.12,1.48,54.21,1.00,1,
23,0.00,0.00,0.05,0.66,47.67,0.00,5,
25,0.85,3.41,0.28,2.66,37.13,0.00,5,
27,2.36,4.86,0.71,4.66,31.62,1.00,5,
29,3.23,7.94,1.33,6.66,29.11,1.00,5,1.68
31,7.03,17.56,2.09,8.66,26.98,1.00,5,
33,7.05,17.31,2.99,10.66,29.65,1.00,1,
35,7.86,20.55,3.85,12.66,31.65,1.00,1,
37,8.56,23.35,4.57,14.66,31.13,1.00,1,
39,9.36,20.70,5.12,16.66,34.29,1.00,1,2.49
41,4.47,17.87,5.40,18.66,35.58,2.00,1,
43,5.23,20.91,5.12,20.66,33.86,1.00,2,
45,6.70,24.13,5.20,22.66,35.64,0.00,2,
47,7.41,24.09,6.08,24.66,35.30,2.00,2,
49,9.87,28.24,4.81,23.11,36.29,2.00,2,2.49
51,8.83,18.54,5.04,25.11,33.62,1.00,2,
53,5.37,12.37,5.66,27.11,30.18,1.00,1,
55,6.60,18.38,5.78,29.11,30.72,1.00,1,
57,9.50,25.61,6.09,31.11,29.97,1.00,1,
59,11.48,25.24,6.40,33.11,29.51,2.00,1,2.02
61,7.94,17.56,6.76,35.11,28.31,2.00,1,
63,8.54,17.92,6.82,37.11,24.28,2.00,8,
65,12.34,28.34,6.53,39.11,24.31,0.00,8,
67,12.74,30.01,7.56,41.11,23.82,3.00,8,
69,15.79,35.71,4.52,18.19,23.09,1.00,8,2.07
71,16.56,36.26,5.10,17.45,20.33,1.00,8,
73,9.49,17.68,5.71,19.45,18.59,1.00,3,
75,10.00,17.68,6.54,21.45,16.28,0.00,3,
77,13.02,22.98,7.70,23.45,13.90,2.00,3,
79,11.50,22.74,7.50,21.43,13.44,2.00,3,1.37
81,11.77,18.87,7.45,23.43,12.01,1.00,3,
83,13.64,23.91,8.04,25.43,14.56,1.00,6,
85,15.07,23.86,8.62,27.43,26.99,1.00,6,
87,15.69,28.08,9.24,29.43,33.15,3.00,6,
89,16.16,30.50,6.28,26.88,35.67,1.00,6,2.85
91,11.53,21.47,6.14,28.88,37.05,1.00,6,
93,7.53,18.90,5.86,30.88,30.27,1.00,1,
95,7.89,17.73,5.88,32.88,24.44,0.00,1,
97,11.33,21.71,6.71,34.88,22.55,1.00,1,
99,14.23,28.29,7.73,36.88,23.95,2.00,1,2.16
101,11.36,17.34,7.66,38.88,26.75,3.00,1,
103,7.14,17.34,7.23,40.88,28.65,2.00,2,
105,7.90,17.34,7.56,42.88,32.26,0.00,2,
107,10.39,17.89,8.72,44.88,35.08,2.00,2,
109,5.64,10.79,9.05,41.49,35.08,2.00,2,2.76
111,5.31,10.72,5.15,18.05,32.05,2.00,2,
113,5.31,10.72,4.19,15.15,29.03,1.00,1,
115,7.64,20.12,5.03,17.15,26.06,0.00,1,
117,10.67,29.76,6.21,19.15,25.85,2.00,1,
119,11.64,30.13,6.38,19.91,27.79,2.00,1,2.39
121,8.73,14.74,6.29,21.91,27.38,1.00,1,
123,8.78,25.10,6.58,23.91,26.63,2.00,6,
125,8.72,24.86,7.60,25.91,26.06,3.00,6,
127,10.27,31.06,6.22,27.91,27.43,1.00,6,
129,12.78,38.28,6.50,29.91,31.34,1.00,6,2.78
131,12.04,38.17,6.81,31.91,30.44,1.00,6,
133,5.69,11.20,7.67,33.91,28.38,1.00,1,
135,5.69,10.54,8.46,35.91,30.39,2.00,1,
137,10.60,17.10,8.28,37.91,30.33,0.00,1,
139,10.93,12.74,9.28,39.91,29.92,1.00,1,1.92
141,10.14,18.42,9.73,41.91,27.56,2.00,1,
143,10.17,18.21,9.98,43.91,24.42,1.00,5,
145,12.23,20.69,10.70,45.91,27.32,0.00,5,
147,15.43,24.81,11.70,47.91,26.58,1.00,5,
149,14.67,24.75,10.37,49.91,25.57,2.00,5,1.81
151,9.48,24.75,10.69,51.91,25.62,2.00,5,
153,10.52,24.75,11.77,53.91,25.80,1.00,2,
155,10.51,24.75,12.46,55.91,23.61,0.00,2,
157,11.54,24.75,13.96,57.91,25.84,2.00,2,
159,12.17,24.46,13.31,59.91,25.80,2.00,2,1.64
161,8.86,13.83,13.79,61.91,23.13,1.00,2,
163,9.66,17.05,12.46,63.91,24.31,1.00,7,
165,12.52,18.16,12.02,65.91,24.55,0.00,7,
167,14.55,24.50,13.29,67.91,23.58,2.00,7,
169,14.10,22.72,13.33,69.91,21.99,2.00,7,1.69
171,9.62,21.80,12.45,71.91,19.36,2.00,7,
173,11.83,30.66,12.80,73.91,16.88,1.00,1,
175,12.03,30.48,13.38,75.91,20.57,1.00,1,
177,13.90,32.91,14.23,77.91,21.27,2.00,1,
179,15.35,38.82,14.91,79.91,21.13,1.00,1,2.34
181,16.32,42.68,15.68,81.91,20.04,1.00,1,
183,11.64,23.18,15.83,83.91,23.93,1.00,5,
185,8.83,18.67,16.95,85.91,25.92,1.00,5,
187,7.47,18.49,17.55,87.91,28.48,3.00,5,
189,7.41,18.49,15.14,89.91,30.32,0.00,5,2.08
191,9.18,25.58,16.36,91.91,32.23,2.00,5,
193,9.96,25.32,17.35,93.91,29.20,2.00,4,
195,10.32,25.32,17.71,95.91,29.07,0.00,4,
197,9.80,25.32,18.80,97.91,27.21,2.00,4,
199,10.59,25.32,10.53,36.57,27.38,1.00,4,1.57
201,13.72,32.90,8.90,35.20,22.07,1.00,4,
203,16.23,37.82,9.64,37.20,18.03,1.00,1,
205,19.13,37.76,10.48,39.20,16.75,0.00,1,
207,22.29,37.76,11.50,41.20,17.08,2.00,1,
209,20.09,37.76,11.08,43.20,19.10,2.00,1,1.78
211,16.00,37.76,11.35,45.20,21.39,1.00,1,
213,17.98,37.76,11.75,47.20,21.95,2.00,2,
215,18.23,37.76,12.11,49.20,22.98,0.00,2,
217,18.73,37.76,13.27,51.20,24.97,2.00,2,
219,19.70,37.76,11.49,46.69,25.07,2.00,2,3.05
221,16.13,37.69,11.12,37.91,26.22,2.00,2,
223,6.50,11.41,7.84,35.22,28.02,2.00,2,
225,4.17,11.30,7.79,26.41,29.20,2.00,2,
227,5.22,11.30,7.69,26.68,30.84,2.00,2,
229,6.51,14.74,6.70,22.24,28.19,3.00,2,2.59
231,7.73,18.34,6.43,24.24,28.47,0.00,2,
233,10.00,18.30,7.27,26.24,26.99,1.00,1,
235,10.19,18.30,6.98,28.24,26.49,0.00,1,
237,11.72,23.03,7.64,30.24,26.02,2.00,1,
239,9.65,21.91,6.80,32.24,23.41,2.00,1,2.27
241,4.94,11.13,6.64,34.24,20.36,2.00,1,
243,7.07,11.60,6.45,36.24,14.54,2.00,7,
245,7.55,11.39,6.56,38.24,15.15,1.00,7,
247,8.86,11.58,7.07,40.24,13.67,2.00,7,
249,7.08,12.02,5.48,22.82,13.70,1.00,7,2.40
251,8.42,17.39,4.80,24.82,12.18,0.00,7,
253,8.68,18.40,5.63,26.82,12.76,1.00,2,
255,8.68,18.40,6.01,28.82,21.56,0.00,2,
257,7.88,18.38,6.68,30.82,34.05,2.00,2,
259,2.62,5.57,7.12,32.82,39.04,2.00,2,2.80
261,3.61,5.57,5.76,34.82,41.48,1.00,2,
263,3.95,5.57,5.20,36.82,43.25,0.00,1,
