time,queue_main,queue_right,queue_avg,queue_max,delay_direction_1,delay_direction_2,delay_direction_3,delay_avg_1,delay_avg_2,delay_max,speed
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.10
19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.70
21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,68.30
23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.20
25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.20
27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.50
29,0.00,0.00,0.00,0.00,0.00,1.10,0.00,0.37,0.66,1.10,59.40
31,0.00,0.00,0.00,0.00,0.00,3.10,0.00,1.03,1.86,3.10,49.30
33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.60
35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.80
37,0.00,0.00,0.00,0.00,0.99,0.00,0.00,0.33,0.20,0.99,60.00
39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.40
43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.07
45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.13
47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.27
49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.42
51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.55
53,0.00,0.00,0.00,0.00,0.00,0.56,0.34,0.30,0.40,0.56,31.00
55,0.00,3.96,1.98,3.96,0.00,2.56,2.34,1.63,2.00,2.56,16.65
57,3.20,5.71,4.45,5.71,0.00,4.56,4.34,2.97,3.60,4.56,6.58
59,9.58,5.70,7.64,9.58,0.00,6.56,6.34,4.30,5.20,6.56,1.55
61,13.76,5.70,9.73,13.76,0.00,8.56,8.34,5.63,6.80,8.56,1.83
63,17.15,5.70,11.42,17.15,0.00,10.56,10.34,6.97,8.40,10.56,6.30
65,4.81,5.70,5.25,5.70,0.00,12.42,12.34,8.25,9.92,12.42,15.77
67,2.14,5.70,3.92,5.70,0.00,7.86,14.34,7.40,7.58,14.34,22.98
69,5.65,5.70,5.67,5.70,0.00,9.86,16.34,8.73,9.18,16.34,27.38
71,5.60,5.70,5.65,5.70,0.00,11.86,18.34,10.07,10.78,18.34,30.10
