time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,outflow,phase
1,0.00,0.00,0.00,0.00,44.45,0.00,1
3,0.00,0.00,0.00,0.00,52.72,0.00,1
5,0.00,0.00,0.00,0.00,59.59,0.00,1
7,0.00,0.00,0.00,0.00,60.08,0.00,1
9,0.00,0.00,0.00,0.00,60.93,0.00,1
11,0.00,0.00,0.00,0.00,59.84,0.00,1
13,0.00,0.00,0.00,0.00,50.46,0.00,1
15,0.00,0.00,0.00,0.00,43.24,0.00,1
17,0.38,1.52,0.39,1.97,37.61,0.00,1
19,2.34,5.46,0.89,3.97,35.84,0.00,1
21,4.11,8.46,1.45,5.97,34.11,0.00,3
23,5.94,12.12,2.20,7.97,33.64,0.00,3
25,8.33,12.06,3.03,9.97,32.36,0.00,3
27,8.05,12.06,3.86,11.97,30.17,1.00,3
29,7.09,16.25,4.79,13.97,27.94,1.00,3
31,8.66,18.68,5.20,15.97,26.14,1.00,3
33,9.88,18.67,6.13,17.97,25.24,1.00,3
35,11.40,18.67,7.16,19.97,23.45,1.00,3
37,11.67,18.67,8.28,21.97,20.04,1.00,3
39,12.12,18.67,9.08,23.97,19.46,1.00,3
41,13.77,20.46,10.04,25.97,19.60,0.00,3
43,15.77,28.58,11.04,27.97,18.10,0.00,2
45,15.96,29.31,12.04,29.97,13.60,0.00,2
47,15.96,29.31,13.15,31.97,14.57,0.00,2
49,17.35,29.31,14.45,33.97,17.59,2.00,2
51,15.65,29.30,14.62,35.97,20.25,2.00,2
53,14.58,23.82,11.71,37.97,20.71,2.00,2
55,14.74,23.81,10.36,39.97,19.58,1.00,4
57,16.26,23.81,11.39,41.97,20.35,1.00,4
59,16.14,23.81,11.11,43.97,20.70,0.00,4
61,15.87,27.70,12.11,45.97,22.79,2.00,4
63,15.63,29.44,10.85,36.28,22.53,1.00,1
65,11.92,29.44,10.99,37.82,19.30,2.00,1
67,12.33,29.44,11.12,39.82,17.90,0.00,1
69,14.36,29.44,12.29,41.82,20.72,2.00,1
71,14.83,29.43,11.42,40.99,23.13,2.00,1
73,14.57,26.36,9.61,26.81,24.52,1.00,1
75,16.51,29.97,10.46,27.56,26.35,1.00,1
77,17.60,29.93,9.41,29.56,26.43,1.00,1
79,19.04,29.93,9.10,31.56,27.36,0.00,1
81,19.61,29.93,10.12,33.56,26.54,0.00,3
83,19.61,29.93,11.42,35.56,21.61,1.00,3
85,19.70,29.93,12.46,37.56,23.28,2.00,3
87,21.88,29.93,12.10,39.56,22.43,2.00,3
89,21.84,38.42,11.88,40.90,21.77,2.00,3
91,22.65,42.59,11.87,42.90,23.57,2.00,3
93,29.02,52.78,11.01,44.90,21.91,2.00,3
95,32.45,61.24,11.41,46.90,20.45,1.00,3
97,21.32,38.34,11.51,48.90,19.01,1.00,3
99,23.38,47.71,12.68,50.90,17.80,1.00,2
101,27.12,55.91,13.78,52.90,13.33,1.00,2
103,30.72,67.29,15.09,54.90,9.88,1.00,2
105,34.18,69.58,16.43,56.90,10.25,2.00,2
107,37.99,69.57,16.45,58.90,10.27,2.00,2
109,39.42,72.07,16.05,60.90,11.39,1.00,4
111,32.39,76.24,17.28,62.90,11.22,1.00,4
113,34.71,76.19,16.90,64.90,11.80,0.00,4
115,36.31,76.19,18.40,66.90,15.25,2.00,4
117,34.16,76.19,17.82,52.21,15.17,2.00,4
119,34.00,76.19,17.03,47.23,14.87,2.00,4
121,35.09,77.27,15.90,34.60,14.15,1.00,4
123,37.02,82.78,16.90,32.64,12.24,1.00,1
125,37.84,83.34,18.13,33.13,9.08,1.00,1
127,41.58,88.98,18.92,34.68,13.30,0.00,1
129,42.83,88.67,20.42,36.68,15.11,2.00,1
131,46.03,94.51,21.39,35.25,19.29,2.00,1
133,43.37,80.00,22.38,37.11,23.35,2.00,1
135,22.41,55.21,22.60,39.11,27.49,2.00,3
137,15.56,21.93,22.66,41.11,26.59,4.00,3
139,16.55,25.34,21.30,43.11,25.19,1.00,3
141,15.26,25.08,20.55,45.11,21.97,2.00,3
143,14.93,28.46,17.31,45.51,18.58,2.00,3
145,20.15,37.24,18.20,47.51,18.31,1.00,3
147,20.97,40.79,18.75,49.51,22.19,1.00,2
149,21.42,43.96,19.71,51.51,22.73,1.00,2
151,23.66,43.95,21.03,53.51,22.34,0.00,2
153,24.49,43.95,22.60,55.51,20.91,2.00,2
155,26.93,43.95,20.98,54.82,20.02,2.00,2
157,29.66,47.20,15.60,56.69,17.91,2.00,2
159,32.17,57.44,16.20,58.69,15.32,2.00,2
161,35.64,67.48,15.02,60.69,11.22,0.00,4
163,40.60,70.76,16.82,62.69,8.37,1.00,4
165,43.55,70.73,18.89,64.69,7.47,0.00,4
167,45.49,70.73,20.89,66.69,5.91,2.00,4
169,47.86,77.76,22.78,66.57,7.72,2.00,4
171,49.24,77.51,24.38,66.85,9.05,2.00,4
173,51.83,77.51,23.67,61.49,12.04,1.00,1
175,51.85,77.51,23.83,44.95,13.24,1.00,1
177,53.25,77.50,24.29,46.95,14.44,0.00,1
179,54.66,77.04,26.12,48.95,17.18,2.00,1
181,38.85,55.05,25.80,39.50,16.89,2.00,3
183,42.21,58.69,26.66,41.50,15.35,2.00,3
185,46.57,71.19,27.76,43.50,14.19,1.00,3
187,49.03,81.41,27.44,45.50,12.33,2.00,3
189,50.25,81.98,26.22,47.50,12.52,1.00,3
