time,queue_main,queue_right,queue_avg,queue_max,delay_direction_1,delay_direction_2,delay_direction_3,delay_avg_1,delay_avg_2,delay_max,speed
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.90
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.60
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.65
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.55
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.43
15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.77
17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.75
19,0.00,0.00,0.00,0.00,1.21,0.00,0.00,0.40,0.40,1.21,54.73
21,0.00,0.00,0.00,0.00,2.23,0.00,0.00,0.74,0.74,2.23,49.73
23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.52
25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.83
27,0.00,0.00,0.00,0.00,1.05,0.00,0.00,0.35,0.35,1.05,36.50
29,0.00,0.00,0.00,0.00,3.02,0.00,0.67,1.23,1.23,3.02,30.40
31,0.00,3.88,1.94,3.88,0.00,0.00,2.67,0.89,0.89,2.67,26.77
33,0.00,4.90,2.45,4.90,0.00,0.00,4.67,1.56,1.56,4.67,43.85
35,0.00,0.00,0.00,0.00,0.00,1.17,6.67,2.61,2.61,6.67,49.40
37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.20
39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.55
41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.20
43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.40
45,0.00,0.00,0.00,0.00,0.00,0.00,1.27,0.42,0.42,1.27,28.43
47,0.00,4.40,2.20,4.40,0.00,0.00,3.27,1.09,1.09,3.27,28.30
49,0.00,5.53,2.76,5.53,0.00,0.02,5.27,1.76,1.76,5.27,28.02
51,2.16,5.52,3.84,5.52,0.00,2.02,7.27,3.09,3.09,7.27,29.90
53,5.68,5.52,5.60,5.68,0.00,4.02,9.27,4.43,4.43,9.27,26.95
55,5.63,5.52,5.57,5.63,0.00,6.02,11.27,5.76,5.76,11.27,17.12
57,5.63,5.44,5.53,5.63,0.00,8.02,13.27,7.09,7.09,13.27,27.16
59,5.63,0.24,2.93,5.63,0.00,10.02,15.27,8.43,8.43,15.27,29.25
61,9.64,0.00,4.82,9.64,0.00,12.02,3.56,5.19,5.19,12.02,30.75
63,11.94,0.00,5.97,11.94,0.00,14.02,0.00,4.67,4.67,14.02,25.65
65,11.93,0.00,5.96,11.93,0.00,16.02,0.00,5.34,5.34,16.02,15.02
67,11.93,0.00,5.96,11.93,0.00,18.02,0.00,6.01,6.01,18.02,5.75
69,13.56,0.00,6.78,13.56,0.00,20.02,0.00,6.67,6.67,20.02,8.66
71,23.46,0.00,11.73,23.46,0.59,22.02,0.00,7.54,7.54,22.02,9.98
