time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase,reward
1,0.00,0.00,0.00,0.00,60.00,0,
3,0.00,0.00,0.00,0.00,60.00,8,
5,0.00,0.00,0.00,0.00,43.01,8,
7,0.00,0.00,0.00,0.00,52.34,8,
9,0.00,0.00,0.00,0.00,56.93,8,4.00
11,0.00,0.00,0.00,0.00,54.63,8,
13,0.00,0.00,0.00,0.00,53.29,1,
15,0.00,0.00,0.00,0.00,49.92,1,
17,0.00,0.00,0.12,1.38,46.84,1,
19,0.00,0.00,0.02,0.23,45.77,1,3.18
21,0.00,0.00,0.19,2.23,43.71,1,
23,0.00,0.00,0.06,0.67,41.97,5,
25,1.17,4.69,0.28,1.77,49.05,5,
27,0.06,0.24,0.54,3.77,49.95,5,
29,0.00,0.00,0.09,1.11,47.32,5,3.35
31,0.07,0.28,0.14,1.72,42.38,5,
33,1.25,4.98,0.39,3.72,35.84,5,
35,1.19,4.76,0.89,5.72,28.81,5,
37,2.59,6.41,1.48,7.72,27.58,5,
39,5.13,10.80,2.13,9.72,26.37,5,2.20
41,5.68,12.00,2.68,11.72,21.75,5,
43,6.24,11.99,3.53,13.72,19.39,8,
45,6.33,11.99,4.54,15.72,22.99,8,
47,5.81,11.99,5.10,17.72,25.49,8,
49,4.47,11.99,3.16,15.15,27.24,8,1.65
51,5.56,11.99,3.05,17.15,25.86,8,
53,6.88,15.53,3.42,19.15,22.69,5,
55,7.04,16.19,4.09,21.15,22.92,5,
57,7.04,16.17,4.27,23.15,25.44,5,
59,4.53,11.99,4.13,25.15,28.54,5,3.35
61,3.00,11.99,3.70,27.15,30.75,5,
63,3.00,11.99,3.31,29.15,31.40,2,
65,3.00,11.99,3.66,31.15,34.03,2,
67,2.93,7.50,4.02,33.15,34.86,2,
69,2.78,11.10,4.29,32.37,38.30,2,2.88
71,3.24,12.95,2.69,12.14,36.91,2,
73,4.81,18.51,3.09,14.14,33.86,5,
75,5.34,18.37,3.51,16.14,36.60,5,
77,4.58,18.32,3.47,16.98,33.47,5,
79,1.30,5.21,3.21,18.98,29.43,5,3.44
81,2.13,8.51,1.99,12.13,27.32,5,
83,3.38,13.54,2.03,13.43,25.21,1,
85,4.06,16.25,2.33,15.43,26.68,1,
87,4.64,16.15,2.37,9.38,31.00,1,
89,2.53,5.21,3.00,11.38,28.03,1,2.51
91,1.22,4.87,3.68,8.94,22.50,1,
93,2.68,5.24,3.70,10.80,18.82,5,
95,6.33,11.22,3.80,12.32,19.06,5,
97,6.40,11.15,4.91,14.32,22.57,5,
99,4.20,11.15,5.83,14.93,25.41,5,2.45
101,5.15,11.15,6.47,16.93,25.32,5,
103,5.68,11.58,7.24,18.93,24.40,8,
105,5.78,11.95,7.79,20.93,26.42,8,
107,9.10,18.38,9.12,22.93,24.34,8,
109,7.39,11.15,8.03,24.93,23.96,8,2.35
111,6.09,13.23,8.74,26.93,18.70,8,
113,9.01,24.88,9.63,28.93,18.48,5,
115,11.99,36.80,10.06,30.93,20.10,5,
117,13.97,44.72,9.75,32.93,23.01,5,
119,16.75,49.37,10.51,34.93,21.28,5,3.03
121,18.79,57.13,10.35,36.93,18.49,5,
123,19.36,59.43,9.83,38.93,18.53,6,
125,22.56,71.16,10.54,40.93,21.08,6,
127,26.57,81.86,8.78,42.93,20.68,6,
129,27.19,83.45,6.03,37.96,25.49,6,3.29
131,13.73,24.60,3.20,16.43,27.16,6,
133,2.50,9.99,3.05,11.42,29.51,1,
135,4.15,9.98,3.43,12.16,32.40,1,
137,6.20,9.98,4.26,14.16,32.03,1,
139,6.51,10.47,4.58,16.16,29.45,1,2.52
141,6.51,10.46,5.23,18.16,23.69,1,
143,7.12,12.90,5.75,20.16,20.33,2,
145,10.11,20.82,5.86,22.16,20.56,2,
147,14.19,29.50,5.94,21.13,20.33,2,
149,15.71,29.24,6.83,23.13,22.34,2,2.63
151,16.07,28.58,5.36,25.13,25.89,2,
153,7.62,27.80,5.31,27.13,26.83,5,
155,8.35,28.48,6.13,29.13,29.91,5,
157,9.64,28.48,5.96,31.13,29.27,5,
159,11.19,34.38,4.05,16.53,26.94,5,2.72
161,13.63,41.25,4.41,18.47,26.21,5,
163,12.70,26.33,5.16,20.47,22.73,2,
165,9.55,22.64,5.29,22.47,22.06,2,
167,12.20,23.37,6.80,22.77,22.56,2,
169,15.31,29.30,8.00,24.77,21.19,2,1.81
171,13.85,19.77,8.04,21.85,20.43,2,
173,10.44,18.34,8.99,23.85,18.74,1,
175,12.53,22.77,9.21,25.85,21.37,1,
177,16.01,30.18,10.71,27.85,22.78,1,
179,15.87,29.42,11.56,22.03,24.86,1,1.85
