time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase,reward
1,0.00,0.00,0.00,0.00,35.97,0,
3,0.00,0.00,0.00,0.00,47.87,4,
5,0.00,0.00,0.00,0.00,58.61,4,
7,0.00,0.00,0.00,0.00,57.65,4,
9,0.00,0.00,0.00,0.00,54.64,4,4.00
11,0.00,0.00,0.00,0.00,49.06,4,
13,0.00,0.00,0.00,0.00,37.29,9,
15,0.00,0.00,0.10,1.24,42.83,9,
17,0.00,0.00,0.00,0.00,42.12,9,
19,0.00,0.00,0.03,0.31,51.14,9,4.00
21,0.00,0.00,0.00,0.00,51.19,9,
23,0.00,0.00,0.00,0.00,50.07,11,
25,0.00,0.00,0.01,0.10,47.49,11,
27,0.00,0.00,0.30,2.10,47.88,11,
29,0.00,0.00,0.34,4.10,43.61,11,2.17
31,0.00,0.00,0.04,0.45,38.02,11,
33,0.81,3.22,0.36,2.45,33.76,7,
35,1.60,6.40,0.74,4.45,31.16,7,
37,4.07,16.29,1.39,6.45,22.24,7,
39,4.78,19.12,1.78,8.45,16.90,7,0.65
41,4.87,19.47,2.45,10.45,19.55,7,
43,6.43,25.72,2.68,12.45,17.88,8,
45,6.37,25.48,3.27,14.45,26.51,8,
47,7.10,28.40,3.68,16.45,31.44,8,
49,7.87,31.49,2.49,15.92,36.43,8,3.40
51,6.10,24.42,1.70,15.91,38.00,8,
53,0.34,1.36,1.80,11.89,33.46,7,
55,2.05,4.79,2.47,13.89,39.59,7,
57,2.52,10.09,2.69,15.89,35.08,7,
59,3.75,9.95,2.76,17.89,33.56,7,2.57
61,4.42,12.62,3.25,19.89,33.20,7,
63,5.30,16.12,3.77,21.89,33.41,8,
65,5.29,16.07,4.22,23.89,36.64,8,
67,5.22,15.81,3.48,20.45,38.13,8,
69,3.52,9.02,3.89,22.45,37.06,8,3.55
71,1.27,5.07,2.32,14.34,40.82,8,
73,1.27,5.07,1.75,16.34,38.68,10,
75,1.27,5.07,2.04,18.34,34.76,10,
77,1.95,5.07,2.83,20.34,29.86,10,
79,4.46,12.78,2.83,22.34,31.31,10,2.37
81,5.59,17.27,3.75,24.34,29.82,10,
83,5.58,17.25,4.18,26.34,28.37,1,
85,6.71,21.79,4.76,28.34,25.02,1,
87,8.77,23.84,4.35,30.34,22.87,1,
89,9.39,21.20,5.01,32.34,16.27,1,1.99
91,6.42,14.84,5.72,34.34,13.46,1,
93,8.59,17.42,5.88,36.34,10.54,7,
95,8.50,17.41,6.27,38.34,13.91,7,
97,7.27,17.41,6.76,40.34,14.41,7,
99,8.49,23.05,5.88,42.34,18.22,7,2.12
101,8.76,24.13,6.54,44.34,21.94,7,
103,8.76,24.13,7.21,46.34,23.44,2,
105,8.76,24.13,7.90,48.34,24.18,2,
107,8.76,24.13,8.51,50.34,25.94,2,
109,10.76,29.45,8.99,52.34,28.16,2,1.99
111,9.08,19.13,9.32,54.34,26.80,2,
113,5.47,17.13,8.50,56.34,25.76,6,
115,6.37,17.13,7.91,58.34,26.63,6,
117,7.05,17.02,8.90,60.34,37.25,6,
119,4.66,5.57,6.20,29.30,37.73,6,2.99
121,3.83,5.57,5.29,31.30,35.73,6,
123,3.83,5.57,4.70,33.30,28.53,9,
125,6.32,11.39,5.58,35.30,26.97,9,
127,6.25,9.84,6.58,37.30,23.81,9,
129,3.79,5.57,6.60,39.30,22.08,9,2.98
131,3.79,5.57,6.97,41.30,21.82,9,
133,3.79,5.57,6.98,43.30,23.57,15,
135,5.34,11.14,7.72,45.30,29.80,15,
137,3.47,8.87,6.74,47.30,31.83,15,
139,1.19,4.75,5.47,49.30,34.58,15,3.45
141,1.19,4.75,5.09,51.30,33.65,15,
143,2.33,4.75,5.20,53.30,35.12,9,
145,4.18,11.98,5.83,55.30,38.96,9,
147,3.37,8.71,5.87,57.30,37.09,9,
149,1.19,4.75,6.54,59.30,31.59,9,2.89
151,1.85,4.75,5.86,61.30,29.07,9,
153,2.56,5.48,6.38,63.30,28.65,15,
155,3.48,8.57,6.74,65.30,34.31,15,
