time,queue_main,queue_right,delay_direction_1,delay_direction_2,delay_direction_3,speed
1,0.00,0.00,0.00,0.00,0.00,60.00
3,0.00,0.00,0.00,0.00,0.00,46.90
5,0.00,0.00,0.00,0.00,0.00,55.20
7,0.00,0.00,0.00,0.00,0.00,63.20
9,0.00,0.00,0.00,0.00,0.00,68.30
11,0.00,0.00,0.00,0.00,0.00,64.40
13,0.00,0.00,0.00,0.00,0.00,59.30
15,0.00,0.00,0.00,0.00,0.00,52.60
17,0.00,0.00,0.00,0.00,1.72,61.90
19,0.00,0.00,0.00,0.00,0.00,49.50
21,0.00,0.00,0.00,0.00,0.00,33.10
23,0.00,0.00,0.00,0.00,0.00,36.57
25,0.00,0.00,0.00,0.00,0.00,56.40
27,0.00,0.00,1.49,0.00,0.00,58.95
29,0.00,0.00,0.00,0.00,0.00,58.85
31,0.00,0.00,0.00,0.00,0.00,58.40
33,0.00,0.00,0.00,0.00,0.00,50.33
35,0.00,0.00,0.09,0.00,0.00,38.70
37,0.00,0.00,2.09,0.00,0.00,36.90
39,0.00,0.00,4.09,0.00,1.98,28.05
41,1.00,0.00,6.09,0.00,0.00,43.50
43,0.00,0.00,0.00,0.00,0.00,10.90
45,0.00,1.36,0.00,0.00,1.07,0.40
47,0.00,5.00,0.00,0.00,3.07,0.00
49,0.00,4.94,0.00,0.00,5.07,26.15
51,0.00,4.94,0.00,0.00,7.07,41.48
53,0.00,4.94,0.00,0.00,9.07,45.35
55,0.00,4.94,0.00,0.00,11.07,45.10
57,0.00,4.84,0.00,0.00,13.07,54.33
59,0.00,0.21,0.00,0.00,15.07,48.85
61,0.00,0.00,1.31,0.00,0.00,39.23
63,0.00,0.00,3.31,0.00,0.00,28.20
65,2.32,0.00,5.31,0.72,0.00,27.70
67,0.00,0.00,0.00,2.72,0.34,20.13
69,4.17,4.93,0.00,4.72,2.34,10.93
71,5.66,5.19,0.00,6.72,4.34,4.20
73,5.66,5.19,0.00,8.72,6.34,13.67
75,5.66,12.07,0.00,10.72,8.34,15.65
77,5.66,11.83,0.00,12.72,10.34,20.57
79,5.66,9.14,0.00,14.72,12.34,24.10
81,5.66,0.00,0.00,16.72,9.29,34.83
83,5.66,0.00,0.00,18.72,0.00,35.23
85,5.66,0.00,0.00,20.72,0.00,31.57
87,5.66,0.00,0.00,22.72,1.72,29.05
89,5.66,0.00,0.00,24.72,0.00,27.85
91,5.66,0.00,0.00,26.72,0.00,20.65
93,5.58,0.00,0.00,28.72,0.00,20.30
95,0.49,0.00,0.00,30.72,0.00,4.50
97,0.00,3.30,0.00,0.00,1.54,0.00
99,0.00,5.61,0.00,0.00,3.54,0.00
101,0.00,5.59,0.00,0.00,5.54,0.00
103,0.00,5.59,0.00,0.00,7.54,0.00
105,0.00,5.59,0.00,0.00,9.54,0.00
107,0.00,5.59,0.00,0.00,11.54,0.00
109,0.00,5.59,0.00,0.00,13.54,0.00
111,0.00,5.59,0.00,0.00,15.54,0.00
113,0.00,5.59,0.00,0.00,17.54,0.00
115,0.00,5.59,0.00,0.00,19.54,0.00
117,0.00,5.59,0.00,0.00,21.54,0.00
119,0.00,5.59,0.00,0.00,23.54,0.00
121,0.00,5.59,0.00,0.00,25.54,0.00
123,0.00,5.59,0.00,0.00,27.54,0.00
125,0.00,5.59,0.00,0.00,29.54,0.00
