time,queue_main,queue_right,queue_avg,queue_max,delay_route_1,delay_route_2,delay_route_3,delay_avg_1,delay_avg_2,delay_max,speed
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.38
15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49.75
17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.47
19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.79
21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.67
23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.99
25,0.00,0.00,0.00,0.00,0.00,0.64,0.00,0.21,0.38,0.64,10.30
27,2.48,0.00,1.24,2.48,0.00,2.64,0.00,0.88,1.58,2.64,1.02
29,11.62,0.00,5.81,11.62,0.00,4.64,0.00,1.55,2.78,4.64,0.00
31,11.99,0.00,5.99,11.99,0.00,6.64,0.00,2.21,3.98,6.64,13.81
33,11.99,0.00,5.99,11.99,0.00,8.64,0.00,2.88,5.18,8.64,25.53
35,11.99,0.00,5.99,11.99,0.00,10.64,0.00,3.55,6.38,10.64,39.94
37,9.52,0.00,4.76,9.52,0.00,12.64,0.00,4.21,7.58,12.64,44.07
39,0.00,0.00,0.00,0.00,0.00,13.61,0.00,4.54,8.16,13.61,59.69
41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.61
43,0.00,0.00,0.00,0.00,0.00,1.46,0.00,0.49,0.88,1.46,66.85
45,0.00,0.00,0.00,0.00,0.00,1.68,0.00,0.56,1.01,1.68,58.34
47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.38
49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.33
51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.52
53,0.00,0.00,0.00,0.00,0.00,0.00,1.06,0.35,0.21,1.06,26.11
55,0.00,4.32,2.16,4.32,0.00,0.00,3.06,1.02,0.61,3.06,24.95
57,0.00,0.00,0.00,0.00,0.59,0.34,5.06,2.00,1.34,5.06,60.00
59,0.00,0.00,0.00,0.00,0.00,2.34,0.00,0.78,1.41,2.34,53.90
61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.86
63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.83
65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.67
67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.82
69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.36
71,0.33,0.00,0.16,0.33,0.00,1.29,0.00,0.43,0.78,1.29,29.91
