time,queue_main,queue_right,delay_direction_1,delay_direction_2,delay_direction_3,speed
1,0.00,0.00,0.00,0.00,0.00,43.10
3,0.00,0.00,0.00,0.00,0.00,55.10
5,0.00,0.00,0.00,0.00,0.00,62.60
7,0.00,0.00,0.00,0.00,0.00,63.40
9,0.00,0.00,0.00,0.00,0.00,63.40
11,0.00,0.00,0.00,0.00,0.00,54.20
13,0.00,0.00,0.00,0.00,0.00,46.60
15,0.00,0.00,0.00,0.00,0.00,42.00
17,0.00,0.00,0.00,0.00,1.60,61.00
19,0.00,0.00,0.00,0.00,3.60,58.70
21,0.00,0.00,0.00,0.00,,50.13
23,0.00,0.00,0.00,0.00,,44.17
25,0.00,0.00,0.00,0.73,,50.25
27,0.00,0.00,0.00,2.73,,43.20
29,0.00,0.00,0.11,0.00,,51.60
31,0.00,0.00,2.11,0.00,,43.40
33,0.00,0.00,0.00,0.00,,44.65
35,0.00,0.00,0.00,0.00,,60.10
37,0.00,0.00,0.78,0.00,,58.90
39,0.00,0.00,0.00,0.00,,61.80
41,0.00,0.00,0.00,0.00,,55.05
43,0.00,0.00,0.00,0.00,,46.55
45,0.00,0.00,1.37,0.00,,29.00
47,0.24,0.00,3.37,0.00,,24.03
49,1.72,0.00,5.37,0.00,,38.07
51,3.46,0.00,7.37,1.51,,41.10
53,10.96,0.00,9.37,3.51,,40.93
55,10.88,0.00,11.37,5.51,,39.47
57,10.88,0.00,13.37,7.51,,37.00
59,10.88,0.00,15.37,9.51,,28.93
61,10.88,0.00,17.37,11.51,,25.70
63,13.70,0.00,19.37,13.51,,28.77
65,23.15,0.00,21.37,15.51,,27.97
67,22.87,0.00,5.02,17.51,,27.23
69,22.53,0.00,7.02,19.51,,22.75
71,23.94,0.00,9.02,21.51,,21.27
73,27.46,0.00,11.02,23.51,,16.06
75,25.60,0.00,13.02,25.51,,10.99
77,31.70,0.00,15.02,27.51,,11.88
79,37.00,0.00,17.02,29.51,,19.62
81,36.93,0.00,19.02,18.24,,21.40
83,36.66,0.00,8.04,20.24,,29.14
85,0.00,0.89,10.04,14.38,,27.94
87,0.00,5.36,12.04,10.85,,34.00
89,0.00,5.22,,12.85,,35.60
91,0.00,5.22,,,,39.02
93,0.00,5.22,,,,34.25
95,0.00,5.22,,,,25.02
97,0.25,5.22,,,,22.22
99,4.48,5.22,,,,16.44
101,10.07,5.22,,,,13.34
