id,link_id,input_volume
1,1,600
2,3,600
3,5,600
4,7,600
5,9,600
6,16,600
7,18,600
8,20,600
9,22,600
10,24,600
11,31,600
12,33,600
13,35,600
14,37,600
15,39,600
16,46,600
17,48,600
18,50,600
19,52,600
20,54,600
21,61,600
22,63,600
23,65,600
24,67,600
25,69,600
26,76,600
27,78,600
28,80,600
29,82,600
30,84,600
31,91,600
32,93,600
33,95,600
34,97,600
35,99,600
36,106,600
37,108,600
38,110,600
39,112,600
40,114,600
41,121,600
42,123,600
43,125,600
44,127,600
45,129,600
