time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,outflow,phase
1,0.00,0.00,0.00,0.00,44.88,0.00,1
3,0.00,0.00,0.00,0.00,53.76,0.00,1
5,0.00,0.00,0.00,0.00,60.61,0.00,1
7,0.00,0.00,0.00,0.00,59.97,0.00,1
9,0.00,0.00,0.00,0.00,60.86,0.00,1
11,0.00,0.00,0.00,0.00,57.40,0.00,1
13,0.00,0.00,0.00,0.00,51.27,0.00,1
15,0.00,0.00,0.01,0.12,45.83,0.00,1
17,0.44,1.78,0.45,2.12,40.76,0.00,1
19,2.89,6.15,0.96,4.12,39.22,0.00,1
21,5.44,11.11,1.78,6.12,36.56,0.00,3
23,8.13,12.06,2.65,8.12,32.07,1.00,3
25,8.61,12.06,3.45,10.12,30.30,0.00,3
27,9.42,17.92,4.32,12.12,28.80,1.00,3
29,8.21,18.67,5.32,14.12,27.34,3.00,3
31,9.98,18.67,6.02,16.12,24.49,1.00,3
33,10.55,18.67,6.95,18.12,23.54,2.00,3
35,12.13,20.18,7.61,20.12,20.37,0.00,3
37,14.26,28.81,8.61,22.12,21.06,0.00,3
39,14.39,29.31,9.75,24.12,19.47,0.00,2
41,15.49,29.31,11.08,26.12,19.96,1.00,2
43,17.42,29.31,12.03,28.12,22.50,0.00,2
45,17.43,29.31,13.29,30.12,23.98,2.00,2
47,16.18,29.30,13.81,32.12,23.37,2.00,2
49,14.74,23.66,11.73,34.12,21.11,2.00,2
51,16.12,23.66,10.75,36.12,18.23,1.00,4
53,17.42,26.70,12.01,38.12,19.84,1.00,4
55,19.22,29.94,11.77,40.12,22.75,0.00,4
57,18.51,30.93,13.10,42.12,26.42,2.00,4
59,18.59,36.15,12.55,35.11,27.80,2.00,4
61,19.46,35.74,12.58,34.51,27.74,2.00,4
63,11.50,29.93,13.29,36.51,28.12,1.00,4
65,13.44,29.93,13.62,38.51,24.71,1.00,1
67,15.61,30.00,14.65,40.51,23.12,2.00,1
69,20.44,32.84,15.17,42.51,24.13,0.00,1
71,23.74,41.02,16.67,44.51,22.23,2.00,1
73,23.98,42.51,15.86,34.63,20.69,2.00,1
75,29.26,52.05,15.41,35.19,20.02,2.00,1
77,31.41,58.05,14.14,33.17,15.65,2.00,1
79,34.40,60.83,12.94,35.17,12.44,3.00,3
81,37.29,66.11,13.22,37.17,10.30,1.00,3
83,41.01,67.50,14.28,39.17,10.26,1.00,3
85,42.76,69.08,14.87,41.17,9.79,2.00,3
87,48.31,81.50,15.65,37.34,13.66,2.00,3
89,45.66,85.06,15.30,33.43,16.29,2.00,3
91,42.97,85.03,16.05,34.89,16.68,2.00,3
93,42.97,85.03,17.04,34.42,15.89,2.00,3
95,42.97,85.03,17.01,35.60,15.88,1.00,3
97,44.06,85.00,18.46,37.60,17.06,3.00,3
99,46.58,82.86,19.73,39.60,15.92,2.00,2
101,45.73,70.46,18.85,41.60,19.67,0.00,2
103,30.82,51.63,20.19,43.60,19.80,0.00,2
105,33.35,51.63,21.61,45.60,20.03,2.00,2
107,37.16,51.63,22.09,46.02,16.77,2.00,2
109,40.94,57.25,22.19,43.07,17.08,2.00,4
111,45.13,66.34,21.79,42.14,17.25,2.00,4
113,46.82,70.42,18.29,44.14,18.24,0.00,4
115,52.15,77.63,19.79,46.14,17.18,2.00,4
117,55.40,88.07,18.49,45.55,16.93,1.00,4
119,57.62,86.43,19.93,46.84,14.27,1.00,4
121,49.79,64.21,20.84,43.42,11.63,1.00,4
123,50.77,74.29,22.19,45.42,10.75,1.00,4
125,57.88,82.81,23.56,47.42,10.45,1.00,1
127,61.64,83.50,25.10,49.42,9.50,3.00,1
129,64.29,84.36,25.69,51.42,8.28,0.00,1
131,68.07,87.13,27.69,53.42,9.29,2.00,1
133,58.32,72.53,28.48,52.82,11.91,2.00,1
135,62.73,81.14,29.77,54.82,13.56,2.00,1
137,63.91,85.27,31.30,56.82,13.67,2.00,1
139,66.35,85.19,31.57,58.82,12.62,3.00,3
141,71.04,85.19,31.76,60.82,11.73,2.00,3
143,75.55,92.95,33.19,62.82,10.74,1.00,3
145,80.10,98.47,33.49,49.23,10.21,2.00,3
147,61.35,101.02,34.34,51.23,9.01,2.00,3
149,48.54,100.98,34.44,53.23,10.84,1.00,3
151,51.73,100.98,36.01,55.23,10.79,1.00,3
153,54.49,100.98,36.78,57.23,11.26,1.00,2
155,57.83,100.98,37.72,59.23,11.16,1.00,2
157,58.84,100.98,39.50,61.23,9.23,0.00,2
159,62.15,100.98,41.50,63.23,10.71,2.00,2
161,64.43,106.61,42.31,61.49,10.80,2.00,2
163,69.31,118.23,41.85,60.91,11.56,2.00,2
165,70.41,119.17,42.28,62.91,10.48,2.00,2
167,72.74,118.86,40.98,64.91,7.97,2.00,2
169,68.01,124.41,42.27,66.91,6.88,1.00,4
171,74.67,137.58,43.14,68.91,6.71,2.00,4
173,78.08,142.42,41.16,70.91,6.30,1.00,4
175,80.99,141.01,41.24,72.91,7.02,2.00,4
177,81.28,139.30,40.24,63.23,7.69,1.00,4
179,78.37,138.64,41.69,60.66,7.24,1.00,4
181,78.75,139.35,43.54,62.66,5.12,2.00,4
183,84.02,151.18,42.36,64.66,5.88,2.00,4
185,86.70,161.55,41.86,66.66,7.40,0.00,1
187,87.32,164.02,43.86,68.66,6.87,2.00,1
189,87.32,164.01,43.98,70.66,7.86,1.00,1
191,88.05,165.51,44.68,72.66,9.30,2.00,1
193,90.68,170.93,45.56,68.53,10.96,2.00,1
195,90.57,170.61,45.90,70.53,12.94,2.00,1
197,72.31,98.77,42.22,71.44,13.11,2.00,3
199,72.58,107.21,43.67,73.44,13.45,2.00,3
201,76.12,112.50,44.45,75.44,11.69,2.00,3
203,81.63,123.65,44.34,77.44,10.67,2.00,3
205,85.25,135.19,44.35,79.44,9.93,3.00,2
207,77.62,149.26,43.16,81.44,8.76,2.00,2
209,84.40,163.58,44.83,83.44,8.90,0.00,2
211,91.79,180.21,46.83,85.44,8.66,2.00,2
213,96.61,187.29,46.64,85.70,9.06,2.00,2
215,93.53,192.41,47.68,85.63,8.89,2.00,2
217,93.39,192.31,48.12,86.72,8.90,3.00,2
219,96.36,197.58,49.40,87.22,9.97,2.00,2
221,98.34,200.28,48.43,85.09,11.00,2.00,2
223,98.12,198.32,48.71,87.09,11.66,0.00,4
225,99.83,198.21,50.54,89.09,11.85,2.00,4
227,101.39,198.21,47.09,91.09,12.22,1.00,4
229,100.64,198.21,41.48,78.33,12.48,1.00,4
231,102.24,198.21,42.96,80.33,11.70,2.00,4
233,103.64,197.99,41.67,82.33,11.99,1.00,1
235,93.07,151.86,43.21,84.33,11.92,1.00,1
237,82.16,151.86,44.76,86.33,9.59,1.00,1
239,82.95,151.66,46.46,88.33,8.82,2.00,1
241,85.12,144.25,47.59,89.25,8.44,2.00,1
243,60.17,113.96,48.79,89.37,8.45,2.00,1
245,64.16,119.90,48.61,88.85,9.90,2.00,1
247,65.92,127.27,43.92,90.85,9.97,2.00,1
249,70.91,140.29,44.15,92.85,9.73,2.00,1
251,74.51,153.19,45.11,94.85,9.82,2.00,1
253,68.29,165.45,43.22,96.85,9.87,2.00,3
255,74.17,177.74,44.18,98.85,8.18,2.00,3
257,77.96,185.85,43.23,100.85,6.35,1.00,3
259,82.35,192.44,42.33,102.85,6.60,2.00,3
261,86.64,197.47,43.33,103.37,8.07,2.00,3
263,91.35,199.32,41.96,90.20,9.87,2.00,3
265,93.48,199.31,40.84,92.20,11.37,2.00,2
267,93.49,199.31,41.35,94.20,11.39,2.00,2
269,95.40,199.31,41.24,96.20,10.15,0.00,2
271,97.16,199.31,42.91,98.20,10.33,2.00,2
273,99.71,199.31,44.42,98.91,10.09,2.00,2
275,99.55,199.31,45.53,99.51,11.34,2.00,2
277,87.03,199.31,42.00,84.32,11.16,2.00,2
279,87.59,199.31,43.27,86.32,9.74,2.00,4
281,90.96,199.31,44.10,88.32,10.76,1.00,4
283,87.95,175.95,43.99,90.32,11.96,1.00,4
285,58.81,111.97,43.26,92.32,11.07,2.00,4
287,60.38,117.74,44.25,88.36,10.10,2.00,4
289,64.23,119.87,45.05,80.72,10.31,2.00,1
291,62.15,125.03,45.53,81.53,9.63,2.00,1
293,66.44,126.65,44.32,83.53,9.67,0.00,1
295,69.77,128.86,46.15,85.53,10.06,2.00,1
297,69.67,117.46,47.65,86.50,11.11,2.00,1
299,51.29,94.58,48.74,88.50,11.66,2.00,1
301,54.57,99.40,45.08,90.50,10.35,2.00,1
303,58.54,113.40,44.24,92.50,10.43,2.00,3
305,62.88,129.96,44.69,94.50,7.98,1.00,3
307,66.65,136.28,44.13,96.50,7.06,1.00,3
309,71.08,136.20,45.51,98.50,5.59,2.00,3
311,75.53,142.58,45.87,97.67,5.85,2.00,3
313,79.45,142.65,46.70,98.43,5.59,2.00,3
315,83.38,142.65,47.06,97.80,7.75,2.00,3
317,83.68,142.65,46.88,85.42,9.22,2.00,3
319,85.03,142.65,46.04,85.22,10.99,3.00,3
321,74.71,142.65,47.33,87.22,13.15,2.00,2
323,66.40,142.65,46.42,89.22,11.55,1.00,2
325,66.83,142.65,48.29,91.22,11.05,0.00,2
327,69.89,147.91,50.29,93.22,9.95,2.00,2
329,74.71,156.17,51.68,92.91,10.58,2.00,2
331,80.98,156.03,52.19,84.83,10.08,2.00,4
333,85.33,156.74,52.53,84.99,9.12,2.00,4
335,87.05,166.24,53.25,86.99,8.10,1.00,4
337,90.80,177.39,54.79,88.99,8.78,2.00,4
339,92.73,180.59,53.25,86.31,9.26,2.00,4
341,93.58,181.59,52.14,88.31,10.32,2.00,1
343,92.97,186.80,52.38,90.31,10.39,2.00,1
345,93.46,186.66,53.49,92.31,11.02,0.00,1
347,94.92,192.78,55.49,94.31,10.21,2.00,1
349,97.15,195.96,55.31,89.33,10.83,2.00,1
351,98.88,197.03,55.43,91.33,11.87,2.00,1
353,83.73,144.37,56.28,93.33,12.98,2.00,1
355,65.93,116.28,49.20,95.33,13.01,2.00,1
357,58.08,124.35,49.57,97.33,12.42,3.00,1
359,63.70,133.64,49.07,99.33,9.83,2.00,3
361,67.84,141.66,49.09,101.33,7.86,1.00,3
363,76.28,157.58,50.22,103.33,6.62,0.00,3
365,82.20,169.38,51.88,105.33,7.14,2.00,3
367,86.82,177.30,47.90,92.15,8.70,2.00,3
369,88.31,177.17,48.75,94.15,10.79,2.00,3
371,90.39,185.70,49.75,96.15,10.88,1.00,3
373,83.08,189.44,51.08,98.15,10.61,2.00,3
375,84.09,196.73,51.25,100.15,10.90,2.00,2
377,87.95,204.04,51.72,102.15,9.27,1.00,2
379,87.83,202.47,53.57,104.15,8.55,0.00,2
381,90.30,202.38,55.57,106.15,8.08,2.00,2
383,93.03,202.38,54.81,104.00,9.19,2.00,2
385,98.42,202.38,51.54,98.97,10.38,2.00,4
387,100.78,202.38,48.82,100.97,11.07,2.00,4
389,102.41,202.35,48.38,102.97,10.09,1.00,4
391,101.88,200.51,48.53,104.97,10.73,2.00,4
393,70.83,113.43,49.56,101.38,11.06,2.00,4
395,71.06,113.43,49.85,96.76,12.09,2.00,4
397,75.31,118.06,50.45,98.76,11.82,2.00,4
399,78.59,119.68,51.19,100.76,9.99,2.00,4
401,83.41,119.68,52.00,102.76,8.13,2.00,4
403,75.69,128.99,52.30,104.76,7.50,2.00,1
405,79.46,132.79,51.90,106.76,5.05,2.00,1
407,85.24,132.23,50.43,108.76,4.63,0.00,1
409,81.05,113.11,52.43,110.76,7.00,2.00,1
411,80.12,116.33,53.73,112.76,9.88,2.00,1
413,83.10,120.59,53.53,114.76,10.57,2.00,1
415,85.05,120.53,54.89,116.76,9.67,2.00,1
417,88.21,122.11,56.11,118.76,8.94,2.00,3
419,93.64,130.85,53.63,120.76,8.09,2.00,3
421,80.85,140.62,54.88,122.76,7.32,0.00,3
423,85.02,147.04,56.71,124.76,8.84,2.00,3
425,88.90,146.84,54.08,126.76,10.10,1.00,3
427,90.57,146.84,55.63,128.76,11.28,2.00,3
429,91.29,146.84,56.58,130.76,10.53,2.00,3
431,91.45,146.84,56.75,132.76,9.91,2.00,3
433,94.58,152.51,58.43,134.76,10.38,2.00,3
435,100.17,160.84,59.15,136.76,10.85,2.00,3
437,100.70,160.70,60.15,138.76,10.94,1.00,3
439,100.67,160.62,61.76,140.76,8.65,2.00,2
441,104.29,159.03,60.61,142.76,6.65,1.00,2
443,88.51,165.02,62.20,144.76,5.19,0.00,2
445,87.39,175.93,64.03,146.76,4.10,2.00,2
447,92.41,184.73,64.78,134.55,3.22,2.00,2
449,100.20,195.34,64.32,113.00,3.54,2.00,2
451,103.32,192.83,63.19,112.66,3.58,2.00,2
453,107.87,194.64,63.01,111.33,5.31,2.00,2
455,111.47,203.29,,,6.36,2.00,2
457,111.39,203.28,,,7.51,2.00,4
459,96.73,202.94,,,7.34,2.00,4
461,97.43,202.94,,,7.48,1.00,4
463,100.42,202.94,,,8.91,2.00,4
465,104.20,202.94,,,9.89,2.00,4
467,106.07,202.94,,,11.57,1.00,4
469,102.79,202.94,,,10.66,2.00,4
471,104.33,202.94,,,8.59,1.00,4
473,108.49,202.94,,,8.72,2.00,1
475,111.34,202.94,,,8.29,1.00,1
477,113.02,202.94,,,6.50,0.00,1
479,115.63,202.94,,,7.55,2.00,1
481,119.46,202.94,,,9.18,2.00,1
483,119.82,202.94,,,10.69,2.00,1
485,111.81,202.94,,,12.66,2.00,1
487,102.77,202.87,,,13.44,2.00,1
489,104.15,201.29,,,13.08,2.00,3
491,67.67,160.34,,,11.50,2.00,3
493,71.47,168.94,,,10.73,1.00,3
495,74.94,169.87,,,10.14,2.00,3
497,76.68,169.87,,,8.61,2.00,3
499,77.85,169.87,,,7.68,1.00,2
501,82.66,176.90,,,7.40,2.00,2
