time,calc_time
1.00,0.14
9.00,0.11
19.00,0.07
29.00,0.07
39.00,0.06
49.00,0.07
59.00,0.08
69.00,0.08
79.00,0.08
89.00,0.06
99.00,0.07
109.00,0.07
119.00,0.07
129.00,0.07
139.00,0.07
149.00,0.16
159.00,0.06
169.00,0.08
179.00,0.07
189.00,0.06
199.00,0.08
209.00,0.06
219.00,0.07
229.00,0.07
239.00,0.06
249.00,0.06
259.00,0.07
269.00,0.06
279.00,0.06
289.00,0.06
299.00,0.07
309.00,0.07
319.00,0.07
329.00,0.06
339.00,0.07
349.00,0.07
359.00,0.06
369.00,0.07
379.00,0.08
389.00,0.07
399.00,0.07
409.00,0.07
419.00,0.06
429.00,0.22
439.00,0.06
449.00,0.07
459.00,0.07
469.00,0.06
479.00,0.06
489.00,0.07
499.00,0.07
509.00,0.07
519.00,0.07
529.00,0.06
539.00,0.06
549.00,0.07
559.00,0.07
569.00,0.07
579.00,0.08
589.00,0.06
599.00,0.06
609.00,0.06
619.00,0.08
629.00,0.07
639.00,0.08
649.00,0.07
659.00,0.07
669.00,0.06
679.00,0.08
689.00,0.07
699.00,0.06
709.00,0.08
719.00,0.07
729.00,0.07
739.00,0.07
749.00,0.07
759.00,0.08
769.00,0.07
779.00,0.07
789.00,0.06
799.00,0.06
809.00,0.07
819.00,0.08
829.00,0.07
839.00,0.07
849.00,0.07
859.00,0.21
869.00,0.08
879.00,0.06
889.00,0.06
899.00,0.08
909.00,0.08
919.00,0.07
929.00,0.07
939.00,0.06
949.00,0.08
959.00,0.07
969.00,0.07
979.00,0.07
989.00,0.07
999.00,0.07
