time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase,reward
1,0.00,0.00,0.00,0.00,43.13,0,
3,0.00,0.00,0.00,0.00,51.09,15,
5,0.00,0.00,0.00,0.00,59.68,15,
7,0.00,0.00,0.00,0.00,59.87,15,
9,0.00,0.00,0.00,0.00,62.49,15,4.00
11,0.00,0.00,0.00,0.00,57.45,15,
13,0.00,0.00,0.00,0.00,55.46,3,
15,0.00,0.00,0.00,0.00,53.18,3,
17,0.00,0.00,0.09,0.63,48.56,3,
19,0.29,1.17,0.23,2.46,45.02,3,1.94
21,1.03,4.11,0.44,4.46,41.03,3,
23,2.00,4.01,0.77,6.46,38.02,8,
25,2.46,5.24,1.31,8.46,37.77,8,
27,3.25,5.17,2.12,10.46,39.01,8,
29,3.53,5.12,1.99,12.46,36.76,8,1.86
31,4.34,8.33,2.48,14.46,33.33,8,
33,5.03,11.09,3.48,16.46,29.76,1,
35,5.54,11.07,4.28,18.46,35.28,1,
37,6.59,16.82,3.59,14.00,35.91,1,
39,4.22,7.35,3.52,16.00,34.39,1,2.42
41,4.25,11.78,3.42,18.00,37.84,1,
43,5.99,12.22,3.79,20.00,36.79,8,
45,5.93,12.22,4.33,22.00,35.30,8,
47,5.13,12.22,5.16,24.00,38.25,8,
49,5.36,21.43,4.94,26.00,36.08,8,2.36
51,6.60,24.40,4.04,28.00,30.70,8,
53,7.39,24.38,5.04,30.00,24.44,6,
55,10.18,29.13,5.69,32.00,26.09,6,
57,13.42,40.33,6.84,34.00,27.75,6,
59,15.95,43.29,4.93,22.19,27.41,6,2.24
61,15.92,43.26,4.31,14.73,26.30,6,
63,13.33,20.69,5.63,16.81,28.05,6,
65,12.64,22.12,6.52,15.61,27.84,6,
67,12.72,22.11,6.89,17.61,25.08,6,
69,13.17,23.91,7.54,19.61,22.17,6,1.73
71,14.17,27.57,7.58,21.61,21.99,6,
73,15.87,27.49,8.91,23.61,17.32,5,
75,15.76,27.49,9.90,25.61,14.94,5,
77,17.48,31.70,11.23,27.61,16.08,5,
79,18.95,37.03,10.74,29.55,18.25,5,1.55
81,14.09,36.93,9.72,31.55,18.13,5,
83,13.74,38.65,8.42,33.55,17.38,7,
85,15.21,43.20,9.23,35.55,15.98,7,
87,17.34,43.10,10.23,37.55,16.99,7,
89,18.01,43.10,10.13,27.02,20.09,7,2.19
91,19.01,43.86,10.05,28.76,21.43,7,
93,21.33,49.63,10.38,30.76,21.05,8,
95,11.32,24.43,10.86,32.76,20.70,8,
97,9.06,24.43,10.40,34.76,23.30,8,
99,11.96,31.47,9.99,25.90,22.06,8,2.38
101,8.99,16.87,8.26,27.85,20.42,8,
103,8.13,21.31,8.18,29.85,17.73,7,
105,10.82,23.75,8.53,31.85,19.05,7,
107,13.02,23.74,9.53,33.85,19.14,7,
109,12.32,22.59,6.49,35.85,23.84,7,2.57
111,7.04,22.59,7.02,37.85,26.65,7,
113,7.04,22.59,6.72,39.85,25.58,4,
115,7.04,22.59,6.29,41.85,30.21,4,
117,8.57,22.59,6.43,43.85,37.64,4,
119,7.47,17.79,4.58,33.28,39.82,4,3.03
121,3.91,12.08,3.30,18.91,41.33,4,
123,4.20,12.08,3.82,20.91,41.47,1,
125,4.20,12.08,2.66,22.91,41.41,1,
127,4.20,12.08,3.25,24.91,41.75,1,
129,4.36,12.08,3.58,26.91,41.24,1,2.69
131,5.66,12.08,3.97,28.91,38.28,1,
133,5.61,12.08,4.59,30.91,32.24,2,
135,6.49,15.68,5.11,32.91,31.34,2,
137,7.07,23.08,5.78,34.91,32.07,2,
139,9.25,32.25,4.85,25.01,31.84,2,2.96
141,13.48,41.71,3.72,22.82,33.78,2,
143,13.55,33.08,4.07,24.82,33.42,7,
145,7.75,25.34,4.44,26.82,30.72,7,
147,8.86,25.29,5.27,28.82,27.99,7,
149,11.98,25.04,4.57,16.98,26.29,7,1.73
151,10.21,22.82,5.41,18.98,26.37,7,
153,11.03,26.31,6.39,20.98,24.15,2,
155,11.70,29.01,7.25,22.98,21.58,2,
157,14.06,29.00,8.91,24.98,19.28,2,
159,16.07,28.97,10.08,26.98,20.60,2,1.43
161,13.21,23.90,9.75,28.98,21.53,2,
163,14.74,30.07,10.68,30.98,20.64,8,
165,15.32,29.85,11.73,32.98,21.15,8,
167,16.63,29.85,12.13,34.98,17.45,8,
169,15.65,29.85,11.98,24.04,14.06,8,1.37
171,13.40,29.85,13.16,26.04,9.32,8,
173,15.65,38.84,13.36,28.04,9.15,5,
175,17.81,47.48,14.57,30.04,9.44,5,
177,20.82,53.27,16.07,32.04,17.91,5,
179,22.59,60.59,17.24,31.82,22.83,5,2.69
181,22.52,60.32,16.81,33.82,23.29,5,
183,22.52,60.32,16.86,33.06,22.07,7,
185,22.52,60.31,15.74,35.06,22.50,7,
187,23.72,59.73,14.97,37.06,23.53,7,
189,16.31,27.12,11.89,35.64,21.79,7,1.64
191,7.67,16.75,10.82,29.24,16.64,7,
193,8.30,16.68,9.73,31.24,15.79,5,
195,10.93,16.68,11.23,33.24,22.03,5,
197,11.40,20.74,10.95,32.40,23.33,5,
199,11.54,21.29,12.21,34.40,27.31,5,2.46
201,6.21,13.38,13.27,36.40,28.29,5,
203,6.80,15.72,10.33,38.40,27.13,4,
205,7.76,19.55,10.11,40.40,32.70,4,
207,7.74,19.48,9.13,42.40,33.06,4,
209,5.46,11.47,8.06,34.49,33.26,4,3.27
211,5.00,11.47,6.12,36.49,34.47,4,
213,5.49,11.47,5.79,38.49,35.80,4,
215,5.49,11.47,6.34,40.49,35.16,4,
217,5.49,11.47,6.58,42.49,29.84,4,
