time,calc_time
1.00,0.19
9.00,0.09
19.00,0.09
29.00,0.09
39.00,0.10
49.00,0.10
59.00,0.10
69.00,0.10
79.00,0.09
89.00,0.10
99.00,0.11
109.00,0.08
119.00,0.09
129.00,0.10
139.00,0.09
149.00,0.09
159.00,0.09
169.00,0.09
179.00,0.09
189.00,0.10
199.00,0.10
209.00,0.10
219.00,0.12
229.00,0.09
239.00,0.11
249.00,0.10
259.00,0.10
269.00,0.10
279.00,0.10
289.00,0.10
299.00,0.10
309.00,0.10
319.00,0.10
329.00,0.10
339.00,0.10
349.00,0.09
359.00,0.10
369.00,0.10
379.00,0.11
389.00,0.11
399.00,0.09
409.00,0.10
419.00,0.10
429.00,0.09
439.00,0.09
449.00,0.13
459.00,0.09
469.00,0.10
479.00,0.11
489.00,0.11
499.00,0.09
509.00,0.09
519.00,0.11
529.00,0.10
539.00,0.10
549.00,0.10
559.00,0.09
569.00,0.10
579.00,0.09
589.00,0.11
599.00,0.10
609.00,0.09
619.00,0.10
629.00,0.09
639.00,0.10
649.00,0.08
659.00,0.09
669.00,0.10
679.00,0.09
689.00,0.10
699.00,0.11
709.00,0.09
719.00,0.09
729.00,0.10
739.00,0.10
749.00,0.09
759.00,0.09
769.00,0.09
779.00,0.11
789.00,0.10
799.00,0.10
809.00,0.10
819.00,0.09
829.00,0.10
839.00,0.11
849.00,0.09
859.00,0.09
869.00,0.10
879.00,0.09
889.00,0.09
899.00,0.11
909.00,0.10
919.00,0.09
929.00,0.08
939.00,0.13
949.00,0.10
959.00,0.10
969.00,0.09
979.00,0.09
989.00,0.30
999.00,0.08
