time,delay
1.0,0.0
3.0,0.0
5.0,0.0
7.0,0.0
9.0,0.0
11.0,0.0
13.0,0.0
15.0,0.0
17.0,0.2333333333333333
19.0,0.2333333333333333
21.0,0.2333333333333333
23.0,0.8500000000000001
25.0,0.8500000000000001
27.0,1.6833333333333333
29.0,1.6833333333333333
31.0,1.6833333333333333
33.0,4.341666666666667
35.0,4.508333333333333
37.0,4.508333333333333
39.0,4.508333333333333
41.0,6.041666666666666
43.0,6.85
45.0,6.85
47.0,6.85
49.0,12.825
51.0,11.916666666666666
53.0,11.916666666666666
55.0,11.916666666666666
57.0,12.3
59.0,12.333333333333332
61.0,12.333333333333332
63.0,12.333333333333332
65.0,16.991666666666667
67.0,16.991666666666667
69.0,16.991666666666667
71.0,16.991666666666667
73.0,23.083333333333332
75.0,16.991666666666667
77.0,16.991666666666667
79.0,16.991666666666667
81.0,19.066666666666666
83.0,17.916666666666664
85.0,18.116666666666667
87.0,18.116666666666667
89.0,19.016666666666666
91.0,16.78333333333333
93.0,15.041666666666664
95.0,13.166666666666664
97.0,13.23333333333333
99.0,13.333333333333332
101.0,13.333333333333332
103.0,13.333333333333332
105.0,22.216666666666665
107.0,17.03333333333333
109.0,17.03333333333333
111.0,17.03333333333333
113.0,22.15
115.0,17.03333333333333
117.0,17.03333333333333
119.0,17.03333333333333
121.0,17.03333333333333
123.0,17.03333333333333
125.0,28.966666666666665
127.0,28.966666666666665
129.0,28.966666666666665
131.0,28.966666666666665
133.0,33.09166666666667
135.0,30.416666666666664
137.0,29.0
139.0,28.991666666666667
141.0,28.991666666666667
143.0,28.991666666666667
145.0,28.991666666666667
147.0,28.991666666666667
149.0,29.308333333333334
151.0,28.008333333333333
153.0,28.008333333333333
155.0,24.15833333333333
157.0,24.15833333333333
159.0,24.15833333333333
161.0,24.15833333333333
163.0,24.15833333333333
165.0,25.03333333333333
167.0,21.991666666666667
169.0,21.991666666666667
171.0,21.791666666666668
173.0,25.408333333333335
175.0,23.675
177.0,23.625
179.0,22.25
181.0,22.25
183.0,22.25
185.0,19.65
187.0,19.733333333333334
189.0,19.566666666666666
191.0,18.566666666666666
193.0,18.075
195.0,18.075
197.0,22.874999999999996
199.0,19.724999999999998
201.0,19.533333333333335
203.0,19.091666666666665
205.0,18.383333333333333
207.0,18.383333333333333
209.0,18.383333333333333
211.0,18.383333333333333
213.0,23.033333333333335
215.0,21.0
217.0,20.4
219.0,20.483333333333334
221.0,19.15
223.0,19.15
225.0,18.683333333333337
227.0,18.916666666666664
229.0,14.15
231.0,13.991666666666667
233.0,13.225
235.0,11.641666666666667
237.0,11.641666666666667
239.0,11.641666666666667
241.0,11.316666666666666
243.0,11.183333333333334
245.0,24.099999999999998
247.0,24.383333333333333
249.0,24.383333333333333
251.0,24.383333333333333
253.0,27.533333333333335
255.0,24.383333333333333
257.0,24.383333333333333
259.0,24.383333333333333
261.0,25.558333333333334
263.0,24.375
265.0,24.375
267.0,24.375
269.0,21.625
271.0,21.708333333333332
273.0,20.6
275.0,20.6
277.0,20.6
279.0,20.6
281.0,22.191666666666663
283.0,22.191666666666663
285.0,22.191666666666663
287.0,22.191666666666663
289.0,22.191666666666663
291.0,22.191666666666663
293.0,22.191666666666663
295.0,22.191666666666663
297.0,27.008333333333333
299.0,22.799999999999997
301.0,22.799999999999997
303.0,22.799999999999997
305.0,22.799999999999997
307.0,22.799999999999997
309.0,22.799999999999997
311.0,22.799999999999997
313.0,22.241666666666664
315.0,21.191666666666663
317.0,21.191666666666663
319.0,21.191666666666663
321.0,21.016666666666666
323.0,18.716666666666665
325.0,18.716666666666665
327.0,18.716666666666665
329.0,19.71666666666667
331.0,18.741666666666667
333.0,18.741666666666667
335.0,18.741666666666667
337.0,18.758333333333333
339.0,14.175
341.0,14.175
343.0,14.175
345.0,17.891666666666666
347.0,13.533333333333335
349.0,13.533333333333335
351.0,13.533333333333335
353.0,16.691666666666666
355.0,13.691666666666666
357.0,11.85
359.0,11.658333333333333
361.0,11.658333333333333
363.0,11.641666666666667
365.0,11.741666666666667
367.0,11.741666666666667
369.0,13.291666666666668
371.0,13.083333333333332
373.0,11.741666666666667
375.0,11.741666666666667
377.0,11.741666666666667
379.0,11.741666666666667
381.0,13.016666666666666
383.0,11.95
385.0,11.858333333333333
387.0,11.325
389.0,11.325
391.0,11.325
393.0,28.65833333333333
395.0,16.59166666666667
397.0,16.59166666666667
399.0,16.59166666666667
401.0,21.46666666666667
403.0,19.558333333333334
405.0,19.558333333333334
407.0,19.558333333333334
409.0,20.191666666666666
411.0,18.383333333333333
413.0,18.383333333333333
415.0,18.383333333333333
417.0,21.166666666666668
419.0,19.099999999999998
421.0,19.099999999999998
423.0,19.099999999999998
425.0,18.683333333333334
427.0,18.716666666666665
429.0,18.716666666666665
431.0,18.716666666666665
433.0,22.0
435.0,18.075
437.0,18.075
439.0,18.075
441.0,19.75
443.0,15.875
445.0,15.875
447.0,15.875
449.0,15.875
451.0,15.875
453.0,15.875
455.0,15.875
457.0,15.875
459.0,15.875
461.0,15.875
463.0,15.875
465.0,19.033333333333335
467.0,19.008333333333333
469.0,18.450000000000003
471.0,18.450000000000003
473.0,18.450000000000003
475.0,18.450000000000003
477.0,23.283333333333335
479.0,18.75
481.0,17.525
483.0,17.59166666666667
485.0,17.15
487.0,17.15
489.0,22.700000000000003
491.0,22.666666666666668
493.0,22.71666666666667
495.0,19.46666666666667
497.0,19.46666666666667
499.0,19.46666666666667
501.0,18.866666666666667
