time,queue_main,queue_right,delay_direction_1,delay_direction_2,delay_direction_3,speed
1,0.00,0.00,0.00,0.00,0.00,60.00
3,0.00,0.00,0.00,0.00,0.00,60.00
5,0.00,0.00,0.00,0.00,0.00,52.30
7,0.00,0.00,0.00,0.00,0.00,61.00
9,0.00,0.00,0.00,0.00,0.00,61.70
11,0.00,0.00,0.00,0.00,0.00,59.35
13,0.00,0.00,0.00,0.00,0.00,57.23
15,0.00,0.00,0.00,0.00,0.00,55.54
17,0.00,0.00,0.00,0.00,0.00,53.20
19,0.00,0.00,0.00,0.00,0.00,49.57
21,2.05,0.00,0.00,1.74,0.00,43.47
23,5.37,0.00,0.00,3.74,0.00,39.60
25,5.31,0.00,0.00,5.74,0.99,31.55
27,5.31,5.89,0.00,7.74,2.99,24.60
29,6.74,12.22,0.57,9.74,4.99,25.58
31,13.58,12.10,2.57,11.74,6.99,21.02
33,12.14,12.82,4.57,5.26,8.99,22.68
35,0.00,18.65,0.00,7.26,10.99,24.86
37,0.00,22.51,0.00,1.14,12.99,27.08
39,0.00,24.78,0.00,3.14,14.99,27.77
41,0.00,24.76,0.00,0.00,16.99,29.76
43,0.00,24.76,0.00,0.00,18.99,24.79
45,0.00,24.76,0.00,1.12,20.99,18.11
47,0.00,24.76,0.77,3.12,22.99,15.14
49,11.63,24.76,2.77,5.12,24.99,15.25
51,23.35,24.76,4.77,7.12,26.99,13.25
53,26.73,24.76,6.77,9.12,28.99,15.43
55,35.28,30.09,8.77,11.12,30.99,16.60
57,34.84,31.16,10.77,0.00,32.99,15.47
59,0.00,31.16,9.45,0.00,34.99,16.80
61,0.49,31.16,11.45,1.04,36.99,15.51
63,20.18,33.58,11.49,3.04,38.99,18.35
65,22.11,37.57,13.49,5.04,39.18,19.03
67,22.09,37.39,15.49,7.04,34.43,19.76
69,27.11,5.45,17.49,9.04,33.90,27.36
71,28.48,0.00,19.49,11.04,17.50,24.53
73,28.48,1.98,21.49,13.04,9.84,22.95
75,28.48,7.52,23.49,15.04,11.84,24.18
77,28.48,11.28,25.49,17.04,13.84,19.02
79,28.48,11.23,27.49,19.04,15.84,14.11
81,28.48,16.18,29.49,21.04,17.84,8.68
83,33.33,17.98,31.49,23.04,19.84,7.52
85,35.55,20.91,33.49,25.04,21.84,10.47
87,37.06,24.85,35.49,27.04,23.84,12.05
89,42.59,24.82,37.49,29.04,25.84,16.13
91,42.05,24.82,8.44,31.04,27.84,14.33
93,40.30,24.82,10.44,33.04,29.84,11.80
95,30.71,24.82,12.44,35.04,31.84,7.22
97,16.28,24.82,14.44,37.04,33.84,3.13
99,26.26,24.82,16.44,39.04,35.84,7.12
101,31.21,30.34,18.44,41.04,28.79,17.76
103,31.18,22.81,20.44,43.04,24.93,20.70
105,31.18,1.49,22.44,45.04,20.18,25.28
107,31.18,5.51,24.44,47.04,22.18,27.74
109,31.18,12.38,26.44,49.04,24.18,25.30
111,31.18,12.11,28.44,51.04,26.18,19.59
113,31.18,12.11,30.44,53.04,28.18,11.81
115,36.04,17.39,32.44,55.04,30.18,9.65
117,48.77,19.32,34.44,57.04,32.18,10.81
119,59.62,19.32,36.44,59.04,34.18,12.73
121,61.44,19.32,38.44,54.53,36.18,13.46
123,66.85,19.32,40.44,36.75,38.18,13.62
125,66.88,19.32,8.42,38.75,40.18,13.45
127,71.99,19.32,10.42,29.67,42.18,10.45
129,77.91,19.32,12.42,15.68,44.18,16.36
131,82.36,19.32,14.42,14.54,46.18,20.55
133,66.91,19.32,14.05,16.54,48.18,24.57
135,0.00,19.32,16.05,15.57,50.18,22.94
137,2.72,19.32,0.00,17.57,52.18,19.08
139,14.17,19.67,0.00,19.57,54.18,15.24
141,16.40,25.67,0.00,21.57,56.18,10.57
143,16.39,30.30,0.00,23.57,58.18,5.88
145,18.58,30.89,0.36,25.57,60.18,6.21
147,27.31,30.89,2.36,27.57,62.18,9.28
149,34.39,30.89,4.36,29.57,64.18,13.10
151,35.50,30.89,6.36,31.57,66.18,12.77
153,35.50,30.89,8.36,33.57,68.18,13.76
