time,calc_time
1.00,0.19
9.00,0.09
19.00,0.09
29.00,0.08
39.00,0.10
49.00,0.09
59.00,0.10
69.00,0.09
79.00,0.09
89.00,0.08
99.00,0.09
109.00,0.09
119.00,0.10
129.00,0.08
139.00,0.09
149.00,0.09
159.00,0.11
169.00,0.08
179.00,0.09
189.00,0.08
199.00,0.08
209.00,0.10
219.00,0.09
229.00,0.10
239.00,0.10
249.00,0.08
259.00,0.09
269.00,0.09
279.00,0.11
289.00,0.08
299.00,0.09
309.00,0.11
319.00,0.10
329.00,0.09
339.00,0.08
349.00,0.07
359.00,0.11
369.00,0.10
379.00,0.09
389.00,0.09
399.00,0.10
409.00,0.12
419.00,0.10
429.00,0.11
439.00,0.08
449.00,0.08
459.00,0.09
469.00,0.09
479.00,0.09
489.00,0.09
499.00,0.09
