time,calc_time
1.00,0.20
9.00,0.10
19.00,0.11
29.00,0.08
39.00,0.09
49.00,0.10
59.00,0.09
69.00,0.08
79.00,0.09
89.00,0.10
99.00,0.10
109.00,0.10
119.00,0.09
129.00,0.09
139.00,0.16
149.00,0.09
159.00,0.08
169.00,0.10
179.00,0.09
189.00,0.10
199.00,0.10
209.00,0.21
219.00,0.11
229.00,0.10
239.00,0.12
249.00,0.11
259.00,0.11
269.00,0.12
279.00,0.10
289.00,0.12
299.00,0.10
309.00,0.11
319.00,0.10
329.00,0.10
339.00,0.11
349.00,0.10
359.00,0.22
369.00,0.10
379.00,0.11
389.00,0.10
399.00,0.10
409.00,0.10
419.00,0.12
429.00,0.10
439.00,0.10
449.00,0.12
459.00,0.10
469.00,0.10
479.00,0.11
489.00,0.09
499.00,0.10
