time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,outflow,phase
1,0.00,0.00,0.00,0.00,43.06,0.00,1
3,0.00,0.00,0.00,0.00,49.69,0.00,1
5,0.00,0.00,0.00,0.00,59.13,0.00,1
7,0.00,0.00,0.00,0.00,59.67,0.00,1
9,0.00,0.00,0.00,0.00,62.73,0.00,1
11,0.00,0.00,0.00,0.00,57.52,0.00,1
13,0.00,0.00,0.00,0.00,54.19,0.00,1
15,0.00,0.00,0.00,0.00,49.31,0.00,1
17,0.07,0.28,0.13,1.62,46.78,0.00,1
19,1.22,4.89,0.35,3.62,41.63,1.00,1
21,1.93,4.67,0.65,5.62,39.29,0.00,3
23,3.17,4.67,1.16,7.62,35.80,1.00,3
25,3.63,5.32,1.82,9.62,40.03,0.00,3
27,2.62,5.31,2.58,11.62,38.16,2.00,3
29,2.58,5.31,1.56,8.79,33.70,0.00,3
31,4.65,12.01,2.26,10.79,31.06,0.00,3
33,4.30,12.19,3.09,12.79,27.20,1.00,3
35,5.75,17.98,3.45,14.79,28.62,0.00,3
37,8.36,17.92,4.37,16.79,26.58,0.00,3
39,9.95,18.56,5.53,18.79,24.67,0.00,3
41,12.46,21.88,6.70,20.79,27.38,0.00,3
43,13.95,24.79,7.87,22.79,26.46,0.00,2
45,14.79,24.76,9.03,24.79,22.65,0.00,2
47,15.97,24.76,10.20,26.79,22.87,0.00,2
49,18.75,24.76,11.37,28.79,22.25,2.00,2
51,20.42,24.76,10.19,25.17,23.16,2.00,2
53,16.20,24.76,8.70,27.17,21.87,2.00,2
55,17.14,24.76,9.49,29.17,20.33,2.00,4
57,18.20,24.76,9.93,31.17,20.90,2.00,4
59,19.53,24.76,10.48,33.17,20.14,0.00,4
61,19.97,24.76,11.98,35.17,21.72,3.00,4
63,20.94,32.17,12.43,35.16,25.83,3.00,1
65,17.83,24.52,11.86,31.17,25.36,3.00,1
67,11.66,24.52,11.25,33.17,25.15,0.00,1
69,12.11,24.52,12.59,35.17,23.06,2.00,1
71,14.10,28.85,12.45,30.70,25.38,3.00,1
73,14.16,27.49,10.88,32.70,22.17,2.00,1
75,12.07,27.49,10.23,34.70,19.38,1.00,1
77,12.88,27.86,10.66,36.70,16.87,1.00,1
79,15.41,34.10,11.31,38.70,15.74,2.00,1
81,15.34,33.88,11.91,40.70,13.99,0.00,3
83,16.75,33.88,12.91,42.70,15.44,0.00,3
85,16.92,33.88,13.95,44.70,15.66,1.00,3
87,16.38,33.88,13.85,46.70,19.26,2.00,3
89,16.94,33.86,13.67,48.70,24.83,3.00,3
91,9.96,28.61,11.48,50.70,26.37,2.00,3
93,10.48,30.71,9.16,52.70,21.18,1.00,3
95,11.13,30.70,8.88,54.70,16.13,0.00,2
97,11.65,31.09,9.64,56.70,16.51,0.00,2
99,14.35,37.77,10.47,58.70,13.57,0.00,2
101,14.64,37.54,11.34,60.70,12.53,1.00,2
103,16.09,37.54,11.68,62.70,13.93,1.00,2
105,17.92,37.54,10.67,64.70,14.92,1.00,4
107,19.15,37.54,10.75,66.70,13.17,1.00,4
109,19.12,37.54,10.97,68.70,18.91,1.00,4
111,19.94,37.54,11.21,70.70,25.71,2.00,4
113,17.48,37.54,9.33,52.56,28.98,3.00,4
115,9.86,37.36,6.61,41.83,30.85,2.00,4
117,3.48,12.09,6.64,33.02,34.96,2.00,1
119,4.38,12.14,5.88,28.08,32.27,1.00,1
121,4.36,12.14,6.24,22.34,34.54,0.00,1
123,4.73,9.93,7.34,24.34,35.71,2.00,1
125,4.21,12.13,6.41,26.34,36.58,2.00,1
127,4.21,12.11,5.75,28.34,38.06,1.00,1
129,5.59,12.11,6.69,30.34,36.75,2.00,1
131,7.15,12.11,7.43,32.34,35.47,1.00,1
133,8.20,16.33,8.33,34.34,30.05,1.00,1
135,8.95,19.34,9.15,36.34,26.08,1.00,3
137,8.95,19.32,9.89,38.34,24.40,0.00,3
139,10.85,22.82,10.89,40.34,24.90,1.00,3
141,13.06,33.99,9.17,42.34,26.74,1.00,3
143,12.97,35.55,8.39,44.34,26.70,1.00,3
145,12.70,37.36,8.99,46.34,25.07,1.00,2
147,13.98,41.07,9.82,48.34,23.16,1.00,2
149,15.91,41.00,10.35,50.34,21.34,0.00,2
151,17.96,45.14,11.51,52.34,21.63,2.00,2
153,17.34,47.47,10.54,54.34,19.92,2.00,2
155,19.06,47.46,10.34,56.34,20.57,1.00,4
157,20.22,47.17,11.77,58.34,18.60,2.00,4
159,16.58,31.13,12.77,60.34,19.56,0.00,4
161,17.03,30.89,14.43,62.34,21.96,1.00,4
163,19.41,30.89,14.69,47.39,19.66,1.00,4
165,18.04,29.85,15.28,34.12,17.61,2.00,4
167,19.57,29.85,15.07,27.70,13.79,1.00,1
169,21.19,29.85,16.61,29.70,9.37,1.00,1
171,23.92,35.17,17.29,31.70,9.69,0.00,1
173,27.74,40.50,18.96,33.70,10.95,2.00,1
175,26.09,42.12,19.26,35.70,11.50,2.00,1
177,26.63,42.11,17.82,37.70,16.48,2.00,3
179,24.05,40.41,17.55,39.70,19.39,1.00,3
181,25.16,40.41,16.60,41.70,19.17,1.00,3
183,23.87,40.41,15.23,42.70,18.59,2.00,3
185,23.81,40.41,13.50,44.70,16.82,1.00,2
187,24.98,45.34,13.90,46.70,16.37,1.00,2
189,21.32,47.10,14.32,48.70,14.89,0.00,2
191,20.73,46.65,15.70,50.70,12.15,2.00,2
193,22.64,45.33,15.68,47.39,15.03,2.00,2
195,18.17,43.66,14.96,43.80,18.82,2.00,2
197,15.96,31.50,13.55,35.24,19.09,2.00,4
199,11.42,23.12,11.73,37.24,19.51,1.00,4
201,11.35,23.12,12.91,39.24,20.99,2.00,4
203,10.29,23.79,11.66,31.49,21.65,2.00,4
205,10.39,23.70,11.28,33.49,27.21,2.00,4
207,11.56,23.70,11.40,35.49,26.50,2.00,4
209,11.94,23.70,9.25,37.49,23.65,1.00,1
211,14.07,28.11,10.23,39.49,23.42,1.00,1
213,14.44,29.58,11.16,41.49,22.11,0.00,1
215,14.51,29.58,12.39,43.49,20.47,2.00,1
217,15.69,29.58,11.44,45.49,14.99,1.00,3
219,16.67,33.72,11.53,47.49,13.84,1.00,3
221,18.46,35.59,12.64,49.49,15.66,1.00,3
223,17.73,35.58,12.47,47.88,16.54,2.00,3
225,18.57,41.60,10.62,48.10,18.82,2.00,2
227,14.54,42.30,10.55,47.91,15.97,2.00,2
229,14.19,40.90,8.23,28.62,15.94,0.00,2
231,8.90,12.61,9.40,30.62,19.96,1.00,2
233,10.34,12.61,10.43,32.62,25.74,2.00,2
235,11.25,12.61,8.99,34.62,27.95,1.00,4
237,12.41,13.21,9.48,36.62,29.36,1.00,4
239,13.43,17.30,10.04,38.62,34.73,1.00,4
241,12.19,17.24,9.17,40.62,33.72,2.00,4
243,7.35,17.24,9.51,42.62,30.29,2.00,4
245,9.35,25.25,5.99,44.62,26.82,0.00,4
247,11.93,35.57,6.76,46.62,24.13,2.00,1
249,15.18,41.56,7.19,48.62,20.55,0.00,1
251,16.60,42.90,7.96,50.62,21.00,1.00,1
253,18.80,47.25,8.52,52.62,20.75,1.00,1
255,21.28,49.75,8.81,54.62,20.81,1.00,1
257,22.65,49.74,8.42,56.62,22.26,1.00,1
259,23.45,49.64,8.44,58.62,22.73,1.00,3
