time,queue_length
1.0,0.0
3.0,0.0
5.0,0.0
7.0,0.0
9.0,0.0
11.0,0.0
13.0,0.0
15.0,0.0
17.0,0.0
19.0,0.0
21.0,0.0
23.0,0.0
25.0,0.0
27.0,0.0
29.0,3.6
31.0,5.6
33.0,5.5
35.0,7.2
37.0,10.9
39.0,10.9
41.0,7.8
43.0,10.7
45.0,10.6
47.0,12.7
49.0,22.2
51.0,20.1
53.0,17.9
55.0,17.9
57.0,22.3
59.0,24.4
61.0,7.8
63.0,11.2
65.0,11.1
67.0,11.7
69.0,11.7
71.0,11.7
73.0,11.1
75.0,11.1
77.0,11.1
79.0,11.1
81.0,22.0
83.0,32.5
85.0,35.3
87.0,39.9
89.0,41.6
91.0,26.7
93.0,11.1
95.0,11.1
97.0,11.1
99.0,11.1
101.0,11.1
103.0,11.1
105.0,11.1
107.0,12.2
109.0,17.2
111.0,17.2
113.0,17.2
115.0,17.9
117.0,24.0
119.0,24.1
121.0,24.0
123.0,26.3
125.0,31.3
127.0,36.1
129.0,35.8
131.0,35.8
133.0,35.8
135.0,35.8
137.0,35.8
139.0,35.8
141.0,35.5
143.0,40.3
145.0,43.7
147.0,49.7
149.0,58.6
151.0,66.6
153.0,69.2
155.0,74.4
157.0,40.4
159.0,37.0
161.0,45.6
163.0,51.1
165.0,51.0
167.0,58.7
169.0,76.6
171.0,76.5
173.0,76.5
175.0,76.0
177.0,31.2
179.0,31.2
181.0,31.2
183.0,35.9
185.0,36.6
187.0,18.4
189.0,18.2
191.0,18.2
193.0,18.2
195.0,18.2
197.0,25.0
199.0,24.8
201.0,24.8
203.0,24.5
205.0,17.9
207.0,17.9
209.0,17.9
211.0,17.9
213.0,17.9
215.0,7.5
217.0,11.4
219.0,12.0
221.0,17.9
223.0,23.9
225.0,29.1
227.0,30.4
229.0,17.8
231.0,17.8
233.0,17.8
235.0,17.8
237.0,19.3
239.0,24.2
241.0,24.1
243.0,24.1
245.0,24.1
247.0,24.1
249.0,24.1
251.0,29.6
253.0,22.5
255.0,21.1
257.0,24.3
259.0,24.3
261.0,24.3
263.0,25.3
265.0,25.3
267.0,25.3
269.0,25.3
271.0,25.3
273.0,29.3
275.0,32.1
277.0,35.7
279.0,19.0
281.0,19.0
283.0,19.0
285.0,21.8
287.0,28.7
289.0,36.7
291.0,37.2
293.0,46.4
295.0,49.9
297.0,24.3
299.0,24.3
301.0,24.3
303.0,24.6
305.0,30.2
307.0,32.2
309.0,41.3
311.0,43.3
313.0,43.3
315.0,25.7
317.0,28.9
319.0,39.0
321.0,44.9
323.0,49.3
325.0,53.9
327.0,55.6
329.0,55.6
331.0,59.1
333.0,65.1
335.0,67.8
337.0,25.6
339.0,25.6
341.0,25.6
343.0,25.6
345.0,25.6
347.0,25.6
349.0,25.6
351.0,25.4
353.0,19.8
355.0,27.9
357.0,31.8
359.0,31.8
361.0,17.5
363.0,17.4
365.0,17.4
367.0,17.4
369.0,17.4
371.0,18.1
373.0,28.6
375.0,39.0
377.0,52.9
379.0,64.9
381.0,67.2
383.0,78.9
385.0,91.0
387.0,86.8
389.0,22.9
391.0,23.7
393.0,23.7
395.0,24.3
397.0,25.4
399.0,27.6
401.0,23.7
403.0,23.7
405.0,25.5
407.0,32.5
409.0,38.0
411.0,43.9
413.0,47.6
415.0,56.5
417.0,51.6
419.0,23.4
421.0,26.1
423.0,30.6
425.0,36.7
427.0,38.1
429.0,47.6
431.0,49.9
433.0,31.7
435.0,32.5
437.0,42.5
439.0,49.6
441.0,50.7
443.0,50.7
445.0,50.7
447.0,56.2
449.0,65.6
451.0,70.2
453.0,63.9
455.0,63.9
457.0,63.9
459.0,63.9
461.0,63.9
463.0,63.9
465.0,63.9
467.0,63.9
469.0,67.7
471.0,73.2
473.0,76.0
475.0,67.4
477.0,67.4
479.0,74.6
481.0,79.3
483.0,79.3
485.0,79.3
487.0,79.3
489.0,79.1
491.0,38.4
493.0,39.2
495.0,49.4
497.0,51.2
499.0,51.2
501.0,58.5
