time,queue_main,queue_right,queue_avg,queue_max,delay_route_1,delay_route_2,delay_route_3,delay_avg_1,delay_avg_2,delay_max,speed,outflow
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.00,0.00
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.84,0.00
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.92,0.00
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.08,0.00
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.60,0.00
15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.45,0.00
17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.01,0.00
19,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.17,0.30,0.50,61.10,1.00
21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.46,0.00
23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.45,0.00
25,0.00,0.00,0.00,0.00,0.10,0.05,0.00,0.05,0.05,0.10,47.64,1.00
27,0.00,0.00,0.00,0.00,2.10,0.00,0.00,0.70,0.42,2.10,35.45,0.00
29,2.25,0.00,1.12,2.25,4.10,0.00,0.03,1.38,0.83,4.10,31.56,1.00
31,4.94,0.00,2.47,4.94,6.10,0.00,0.00,2.03,1.22,6.10,24.73,0.00
33,12.42,0.00,6.21,12.42,8.10,0.78,0.00,2.96,2.09,8.10,18.10,0.00
35,18.06,0.00,9.03,18.06,10.10,2.78,0.00,4.29,3.69,10.10,25.56,0.00
37,19.84,0.00,9.92,19.84,12.10,4.78,0.00,5.63,5.29,12.10,26.87,0.00
39,23.92,0.00,11.96,23.92,14.10,6.78,0.00,6.96,6.89,14.10,24.89,0.00
41,23.85,0.00,11.93,23.85,16.10,8.78,0.00,8.29,8.49,16.10,30.43,0.00
43,27.47,0.00,13.73,27.47,18.10,10.78,0.00,9.63,10.09,18.10,28.73,0.00
45,30.00,0.00,15.00,30.00,20.10,12.78,0.00,10.96,11.69,20.10,27.58,0.00
47,29.98,0.00,14.99,29.98,22.10,14.78,0.00,12.29,13.29,22.10,21.69,0.00
49,29.98,0.00,14.99,29.98,24.10,16.78,0.21,13.70,14.93,24.10,20.24,0.00
