time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,outflow,phase
1,0.00,0.00,0.00,0.00,44.86,0.00,1
3,0.00,0.00,0.00,0.00,50.42,0.00,1
5,0.00,0.00,0.00,0.00,55.73,0.00,1
7,0.00,0.00,0.00,0.00,58.36,0.00,1
9,0.00,0.00,0.00,0.00,60.04,0.00,1
11,0.00,0.00,0.00,0.00,57.59,0.00,1
13,0.00,0.00,0.00,0.00,54.52,0.00,1
15,0.00,0.00,0.02,0.19,48.54,0.00,1
17,0.44,1.78,0.24,2.19,44.53,1.00,1
19,1.15,4.60,0.60,4.19,39.16,2.00,1
21,2.88,5.03,1.02,6.19,32.50,0.00,3
23,6.14,10.87,1.89,8.19,27.73,1.00,3
25,6.31,10.88,2.78,10.19,30.38,0.00,3
27,5.33,10.88,3.95,12.19,25.94,2.00,3
29,6.98,11.52,3.28,11.30,25.31,0.00,3
31,9.85,11.57,4.43,13.30,23.56,0.00,3
33,12.48,22.07,5.69,15.30,24.47,0.00,3
35,12.85,23.54,7.02,17.30,26.29,0.00,3
37,13.92,23.53,8.36,19.30,26.12,0.00,3
39,14.28,23.53,9.75,21.30,24.78,2.00,3
41,15.04,23.53,11.02,23.30,26.24,0.00,3
43,15.54,23.53,12.47,25.30,26.21,1.00,2
45,15.54,23.53,13.69,27.30,22.81,0.00,2
47,16.87,23.53,15.02,29.30,21.05,0.00,2
49,18.13,25.57,16.43,31.30,21.32,2.00,2
51,20.59,29.76,16.67,33.30,24.04,2.00,2
53,20.54,29.69,15.37,35.30,21.92,2.00,4
55,20.90,29.69,14.01,37.30,21.57,1.00,4
57,24.84,29.69,14.97,39.30,21.12,1.00,4
59,26.81,31.70,15.41,41.30,20.89,2.00,4
61,27.04,31.51,14.54,36.29,21.03,1.00,4
63,21.32,29.04,13.90,38.29,21.17,3.00,4
65,11.87,29.00,13.91,40.29,17.14,2.00,1
67,16.28,40.08,14.43,42.29,17.19,2.00,1
69,18.52,38.35,15.05,44.29,19.03,0.00,1
71,21.43,40.13,16.67,46.29,17.63,2.00,1
73,23.68,44.45,15.17,42.09,18.11,2.00,1
75,25.93,48.96,15.64,42.47,15.68,2.00,1
77,29.10,48.70,13.28,29.60,15.36,1.00,1
79,24.22,42.61,12.31,30.55,15.65,1.00,1
81,24.85,42.61,13.41,32.55,12.13,1.00,1
83,27.29,44.71,13.81,34.55,11.64,0.00,1
85,30.15,49.07,15.36,36.55,11.39,0.00,3
87,31.41,49.00,17.03,38.55,10.14,0.00,3
89,33.89,49.00,18.70,40.55,9.37,1.00,3
91,35.20,52.41,18.07,42.55,10.47,2.00,3
93,38.95,56.12,18.99,43.21,13.33,2.00,3
95,40.37,56.08,20.27,43.56,13.80,2.00,3
97,33.49,56.08,19.37,33.79,14.13,2.00,3
99,32.47,44.60,20.35,35.79,17.19,2.00,3
101,24.03,53.68,21.21,37.79,19.86,2.00,3
103,25.68,60.28,20.62,39.79,18.14,1.00,3
105,28.42,69.03,19.96,41.79,18.00,0.00,3
107,30.42,69.31,21.46,43.79,17.56,1.00,2
109,32.46,69.31,22.55,45.79,17.64,1.00,2
111,34.04,69.31,23.74,47.79,17.65,0.00,2
113,38.76,78.56,25.22,49.79,16.68,2.00,2
115,43.47,82.37,25.36,51.79,15.74,2.00,2
117,45.47,82.35,22.51,53.79,15.13,1.00,4
119,48.18,86.89,21.36,55.79,13.27,0.00,4
121,52.91,94.29,23.05,57.79,11.28,0.00,4
123,57.68,103.14,24.88,59.79,8.87,3.00,4
125,61.60,108.18,25.11,61.55,9.97,3.00,4
127,64.69,119.29,23.18,56.82,12.94,2.00,4
129,67.66,126.21,24.19,52.97,12.47,2.00,4
131,68.12,126.10,25.04,51.27,11.77,2.00,4
133,73.37,128.96,25.83,53.27,12.45,2.00,1
135,73.90,139.65,25.71,55.27,10.57,0.00,1
137,75.33,145.43,27.65,57.27,11.02,0.00,1
139,75.95,145.35,29.65,59.27,11.72,2.00,1
141,76.91,145.35,27.25,42.87,12.25,2.00,1
143,76.77,145.35,27.15,44.87,12.15,2.00,1
145,60.80,145.35,26.80,46.87,11.06,2.00,3
147,64.33,145.35,26.44,48.87,9.90,0.00,3
149,69.11,152.12,27.94,50.87,10.28,2.00,3
151,73.43,151.88,27.72,51.38,13.00,2.00,3
153,76.31,151.84,29.09,53.38,14.02,2.00,3
155,78.91,150.68,29.62,55.38,13.97,2.00,3
157,56.78,91.63,29.67,57.38,13.97,2.00,3
159,49.56,83.13,31.11,59.38,13.49,2.00,3
161,51.34,82.93,31.00,61.38,12.96,1.00,2
163,54.10,82.92,31.38,63.38,12.17,1.00,2
165,53.92,80.03,32.86,65.38,10.27,0.00,2
167,44.28,89.71,34.69,67.38,11.04,2.00,2
169,47.91,100.19,34.20,67.08,11.76,2.00,4
171,50.34,106.06,34.72,66.73,10.06,2.00,4
173,55.33,112.68,35.70,68.73,9.54,1.00,4
175,57.56,113.13,37.19,70.73,10.00,3.00,4
177,62.22,118.09,36.91,70.91,10.03,3.00,4
179,68.18,118.36,34.89,64.30,12.34,2.00,4
181,68.14,117.03,32.75,61.17,13.04,1.00,4
183,67.22,115.44,34.17,63.17,12.78,1.00,4
185,61.15,116.13,35.82,65.17,12.48,1.00,4
187,55.55,124.79,37.54,67.17,12.47,1.00,4
189,61.44,127.23,38.88,69.17,10.75,0.00,4
191,63.71,126.89,40.71,71.17,10.01,1.00,4
