time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,outflow,phase,reward
1,0.00,0.00,0.00,0.00,43.65,0.00,0,
3,0.00,0.00,0.00,0.00,56.16,0.00,4,
5,0.00,0.00,0.00,0.00,60.78,0.00,4,
7,0.00,0.00,0.00,0.00,61.95,0.00,4,
9,0.00,0.00,0.00,0.00,58.76,0.00,4,4.00
11,0.00,0.00,0.00,0.00,56.54,0.00,4,
13,0.00,0.00,0.00,0.00,51.81,0.00,2,
15,0.00,0.00,0.04,0.43,52.21,0.00,2,
17,0.37,1.50,0.52,2.43,52.42,2.00,2,
19,1.36,5.44,0.47,3.81,48.96,1.00,2,2.51
21,1.34,5.35,0.51,5.81,45.11,1.00,2,
23,1.34,5.35,0.65,7.81,41.69,0.00,3,
25,1.62,5.35,1.10,9.81,39.34,0.00,3,
27,3.48,8.58,1.70,11.81,38.39,2.00,3,
29,4.25,11.66,2.19,13.81,34.81,2.00,3,2.24
31,5.64,11.64,2.18,15.81,33.20,0.00,3,
33,6.82,11.64,2.97,17.81,31.66,1.00,1,
35,7.00,11.64,3.68,19.81,28.99,0.00,1,
37,7.52,10.37,4.80,21.81,28.75,2.00,1,
39,5.34,10.37,5.52,23.81,28.65,1.00,1,1.60
41,5.78,10.37,5.70,25.81,30.58,1.00,1,
43,7.67,12.46,6.77,27.81,29.69,1.00,3,
45,9.58,15.56,7.25,29.81,27.06,0.00,3,
47,7.72,16.56,8.38,31.81,27.94,2.00,3,
49,7.00,16.56,8.47,33.81,30.21,2.00,3,1.68
51,7.11,16.56,8.37,35.81,30.06,1.00,3,
53,7.05,16.56,9.27,37.81,27.18,1.00,4,
55,7.39,16.96,10.23,39.81,27.89,1.00,4,
57,12.58,23.88,10.44,41.81,27.73,2.00,4,
59,11.39,21.01,9.29,30.03,27.28,2.00,4,1.61
61,11.45,19.25,8.66,31.73,26.23,2.00,4,
63,12.63,23.79,8.42,33.73,24.72,2.00,2,
65,14.68,25.91,8.52,35.73,23.63,0.00,2,
67,17.69,25.90,9.52,37.73,23.59,2.00,2,
69,17.72,37.43,7.24,23.85,22.48,2.00,2,1.89
71,17.12,29.26,7.94,24.48,21.87,2.00,2,
73,10.74,29.94,6.37,20.28,16.93,1.00,3,
75,12.02,29.94,6.95,22.28,15.32,0.00,3,
77,14.81,29.94,8.28,24.28,14.28,2.00,3,
79,14.46,29.93,7.95,19.26,11.87,3.00,3,1.78
81,16.21,37.08,8.40,21.26,12.62,2.00,3,
83,17.56,42.46,8.61,23.26,14.55,1.00,1,
85,18.81,42.39,9.57,25.26,19.94,0.00,1,
87,17.78,42.39,10.74,27.26,25.64,2.00,1,
89,18.29,42.39,9.15,24.39,28.49,1.00,1,2.17
91,20.31,42.39,9.76,26.39,31.46,1.00,1,
93,16.33,31.02,10.53,28.39,32.39,1.00,2,
95,11.84,30.99,11.06,30.39,30.75,0.00,2,
97,12.35,30.99,12.23,32.39,27.53,2.00,2,
99,15.34,34.94,11.22,29.01,27.88,1.00,2,1.38
101,19.18,39.71,12.30,31.01,26.77,1.00,2,
103,17.29,25.17,12.43,33.01,25.55,1.00,1,
105,13.20,25.26,12.97,35.01,25.91,0.00,1,
107,16.42,28.45,14.31,37.01,25.10,2.00,1,
109,20.71,32.71,14.70,39.01,25.59,1.00,1,1.35
111,21.31,32.25,15.91,41.01,23.63,2.00,1,
113,20.19,30.13,15.65,43.01,20.08,3.00,4,
115,21.82,33.42,16.24,45.01,16.21,0.00,4,
117,20.59,30.13,17.91,47.01,15.08,2.00,4,
119,22.85,32.74,16.78,49.01,12.77,2.00,4,1.37
121,33.00,56.31,17.00,51.01,12.42,2.00,4,
123,38.26,63.97,18.33,53.01,9.07,2.00,2,
125,40.35,63.25,18.30,55.01,8.68,1.00,2,
127,36.25,68.66,18.13,57.01,8.39,1.00,2,
129,36.29,69.49,18.73,59.01,6.94,2.00,2,1.42
131,40.42,80.56,19.09,61.01,12.85,1.00,2,
133,44.74,87.82,19.46,63.01,15.42,1.00,1,
135,45.11,87.66,20.96,65.01,16.69,0.00,1,
137,45.11,87.66,22.46,67.01,17.76,2.00,1,
139,45.39,87.66,22.83,69.01,18.58,2.00,1,0.99
141,47.55,87.65,22.65,71.01,17.75,1.00,1,
143,48.14,86.72,21.94,73.01,16.54,2.00,3,
145,37.19,69.88,23.03,75.01,16.15,1.00,3,
147,30.40,37.80,21.69,77.01,14.99,2.00,3,
149,33.80,48.63,19.52,50.77,11.58,2.00,3,1.64
151,30.14,57.13,19.70,45.62,12.41,2.00,3,
153,28.08,63.01,18.75,45.10,10.23,2.00,4,
155,30.52,71.13,18.24,47.10,10.28,1.00,4,
157,38.18,89.63,19.28,49.10,11.75,1.00,4,
159,44.13,107.54,20.20,46.05,14.58,2.00,4,1.32
161,44.71,108.58,18.50,48.05,13.78,1.00,4,
163,38.29,107.37,19.82,50.05,11.91,1.00,2,
165,38.83,107.03,20.62,52.05,11.43,0.00,2,
167,42.85,123.43,22.12,54.05,11.92,2.00,2,
169,46.78,130.36,22.95,54.30,10.61,2.00,2,0.85
171,47.48,128.85,22.97,54.38,10.57,2.00,2,
173,48.11,131.49,23.88,55.70,11.00,1.00,3,
175,50.51,135.36,25.07,55.86,11.30,0.00,3,
177,52.29,137.61,26.40,57.86,13.24,2.00,3,
179,57.70,151.05,26.56,59.86,14.59,2.00,3,0.82
181,58.06,153.48,27.12,61.86,14.35,2.00,3,
183,58.26,152.38,27.69,63.86,12.49,2.00,4,
185,58.31,151.87,26.64,65.86,12.05,0.00,4,
187,61.87,156.76,27.97,67.86,12.27,2.00,4,
189,65.53,157.10,26.87,69.86,13.84,2.00,4,1.10
191,64.21,157.10,26.44,71.86,13.07,2.00,4,
193,60.24,158.96,26.01,73.86,9.28,2.00,1,
195,63.06,163.99,26.67,75.86,8.96,0.00,1,
197,67.21,163.91,28.50,77.86,8.25,2.00,1,
199,70.43,163.90,29.13,79.86,9.89,2.00,1,1.23
201,67.55,140.99,28.94,81.86,10.48,2.00,1,
203,54.26,77.36,29.88,83.86,12.00,2.00,1,
205,49.72,86.83,29.24,85.86,13.11,2.00,1,
207,38.75,97.05,29.55,87.86,13.20,1.00,1,
209,36.17,104.98,29.99,89.86,13.32,2.00,1,1.27
211,41.46,119.64,29.71,91.86,13.25,0.00,1,
213,44.71,126.25,31.37,93.86,13.60,0.00,3,
215,44.89,126.19,33.04,95.86,14.09,1.00,3,
217,45.18,129.46,32.62,97.86,13.35,2.00,3,
219,43.65,132.32,32.01,99.86,13.38,2.00,3,0.53
221,43.88,139.08,31.34,101.86,14.50,2.00,3,
223,45.05,138.83,31.89,103.86,13.71,2.00,2,
225,47.97,138.83,32.29,105.86,14.27,1.00,2,
227,48.09,138.83,33.64,107.86,13.95,2.00,2,
229,45.21,138.83,33.40,97.21,13.00,2.00,2,1.50
231,48.73,143.36,32.04,83.69,12.80,2.00,2,
233,51.41,144.98,32.55,83.44,10.94,2.00,1,
235,56.46,144.98,26.40,79.75,11.11,0.00,1,
237,58.77,144.98,27.79,81.75,12.15,2.00,1,
239,61.08,144.98,27.80,83.75,12.02,2.00,1,1.44
241,66.60,153.52,27.90,85.75,11.20,2.00,1,
243,71.32,162.93,27.40,87.75,11.70,2.00,1,
245,62.20,163.67,26.58,89.75,11.07,2.00,1,
247,59.75,172.53,27.61,91.75,8.49,2.00,1,
249,54.32,182.83,27.84,93.75,8.80,0.00,1,0.67
251,57.98,190.00,29.44,95.75,9.57,1.00,1,
