time,queue_avg,queue_max,delay_avg,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,60.00,1
3,0.00,0.00,0.00,0.00,51.60,1
5,0.00,0.00,0.00,0.00,54.75,1
7,0.00,0.00,0.00,0.00,59.20,1
9,0.00,0.00,0.00,0.00,59.97,2
11,0.00,0.00,0.00,0.00,53.55,2
13,0.00,0.00,0.00,0.00,53.58,2
15,0.00,0.00,0.00,0.00,52.60,2
17,0.00,0.00,0.11,0.70,53.28,2
19,0.00,0.00,0.02,0.43,52.44,1
21,0.00,0.00,0.16,1.09,53.54,1
23,0.00,0.00,0.00,0.00,47.47,1
25,0.00,0.00,0.00,0.00,52.20,1
27,0.00,0.00,0.19,1.29,55.00,1
29,0.00,0.00,0.49,3.30,51.04,3
31,0.00,0.00,0.12,0.60,41.37,3
33,0.13,0.52,0.72,2.60,39.82,3
35,0.36,1.43,0.79,4.60,37.42,3
37,0.00,0.00,1.36,6.60,19.88,4
39,0.69,2.75,2.07,8.60,5.60,4
41,1.06,4.26,2.64,10.60,4.80,4
43,2.35,9.40,0.52,3.55,53.83,4
45,0.00,0.00,0.64,4.25,59.25,4
47,0.00,0.00,0.00,0.00,63.50,1
49,0.00,0.00,0.00,0.00,59.92,1
51,0.00,0.00,0.00,0.00,56.65,1
53,0.00,0.00,0.00,0.00,52.14,1
55,0.00,0.00,0.21,1.38,45.96,2
57,0.07,0.28,0.81,3.38,39.49,2
59,2.02,4.98,1.51,5.38,39.92,2
61,2.46,5.42,2.21,7.38,40.58,2
63,2.40,9.61,1.89,7.92,36.52,1
65,1.51,6.02,2.45,9.92,31.11,1
67,3.56,14.23,2.41,11.92,26.55,1
69,4.52,16.83,3.13,13.92,25.37,1
71,4.49,16.77,2.06,8.12,25.32,3
73,1.42,4.81,2.50,10.12,26.24,3
75,1.21,3.68,2.80,11.17,30.59,3
77,4.12,11.40,3.80,13.17,39.74,3
79,2.01,8.05,3.28,15.17,47.94,1
81,0.00,0.00,3.65,17.17,45.93,1
83,0.89,3.55,3.02,19.17,42.33,1
85,2.41,9.62,3.42,21.17,44.10,1
87,2.04,6.85,0.48,6.94,45.52,4
89,1.16,4.65,0.75,8.94,42.00,4
91,1.14,4.56,0.70,4.90,39.19,4
93,1.06,4.26,0.80,6.90,42.46,4
95,1.09,4.38,0.68,8.90,39.62,4
97,2.30,4.87,0.41,4.93,40.66,4
99,2.49,5.10,0.94,6.93,42.92,3
101,2.49,5.10,0.79,8.93,41.28,3
103,2.49,5.10,0.98,10.93,38.47,3
105,2.47,5.01,1.24,12.93,39.72,3
107,1.29,4.96,1.62,14.93,36.36,4
109,1.24,4.96,1.11,16.93,27.91,4
111,1.97,4.96,1.41,18.93,23.48,4
113,4.33,9.65,1.96,20.93,35.52,4
115,6.94,18.26,2.86,22.93,41.09,2
117,4.52,18.09,2.30,24.93,41.44,2
119,4.52,18.09,2.50,26.93,39.68,2
121,5.34,18.09,3.20,28.93,40.24,2
123,5.77,18.05,4.07,30.93,40.52,4
125,2.96,6.84,3.11,12.86,25.79,4
127,2.07,5.02,4.27,16.06,16.22,4
129,4.72,9.61,5.31,18.06,21.21,4
131,7.20,12.59,1.01,6.61,21.11,3
133,6.91,12.52,1.57,8.61,30.29,3
135,7.32,12.52,1.03,10.61,33.75,3
137,7.24,12.52,1.33,12.61,39.73,3
139,5.50,11.70,1.63,14.61,37.09,2
141,2.92,11.70,1.36,13.98,35.48,2
143,2.92,11.70,0.86,14.76,31.31,2
145,4.46,17.85,1.06,16.76,31.24,2
147,5.41,18.25,1.56,18.76,32.64,4
149,3.89,6.11,2.25,20.18,32.96,4
151,5.46,10.50,2.34,10.49,30.66,4
153,6.71,10.23,3.19,12.49,31.77,4
155,5.42,8.33,4.09,14.49,31.85,4
157,5.61,11.81,3.21,13.87,31.59,4
159,5.60,11.75,2.41,15.87,30.48,4
161,5.60,11.75,2.76,17.87,24.45,1
163,8.38,18.86,3.50,19.87,24.86,1
165,13.84,38.41,4.16,21.87,26.44,1
167,13.56,37.30,5.15,23.87,27.17,1
169,13.31,36.31,5.99,25.87,27.13,1
171,11.09,24.87,6.72,27.87,26.19,3
173,9.93,11.63,6.86,29.87,21.87,3
175,11.41,17.07,7.76,31.87,19.32,3
177,12.70,22.24,8.96,33.87,20.15,3
179,13.26,29.50,9.76,35.87,21.22,3
181,14.22,29.34,9.82,37.87,18.91,3
183,12.04,17.41,8.60,39.87,21.24,3
185,10.37,17.31,9.14,41.87,24.56,1
187,11.08,17.31,10.36,43.87,22.53,1
189,11.06,17.31,10.41,45.87,30.61,1
191,12.75,24.07,11.08,47.87,31.74,1
193,11.85,30.85,11.44,49.87,31.12,1
195,7.40,19.42,9.63,51.87,29.71,1
197,2.55,5.40,6.68,53.87,29.73,1
199,3.23,8.11,7.21,55.87,29.42,1
201,4.95,11.18,7.43,57.87,25.87,1
203,5.56,11.13,8.34,59.87,25.75,1
205,5.56,11.13,8.72,61.87,27.89,1
207,6.26,11.13,9.76,63.87,31.94,2
209,6.63,11.13,9.97,65.87,33.54,2
211,6.63,11.13,10.90,67.87,34.16,2
213,6.63,11.13,11.53,69.87,38.66,2
215,5.87,11.13,7.76,71.87,39.01,2
217,5.06,11.13,5.07,33.74,37.51,4
219,5.06,11.13,4.96,35.74,35.28,4
221,5.63,11.13,4.76,37.74,37.25,4
223,2.96,7.55,5.47,39.74,32.68,4
225,1.85,4.30,4.00,27.04,32.28,2
227,3.95,11.51,2.71,23.07,26.27,2
229,6.36,16.70,3.34,25.07,21.11,2
231,6.72,16.62,2.45,27.07,17.56,2
233,4.80,10.27,3.15,29.07,15.83,3
235,3.86,10.27,3.12,31.07,19.06,3
237,4.66,10.27,2.72,33.07,35.67,3
239,3.13,7.40,2.44,35.07,45.49,3
241,1.28,5.10,1.22,13.74,48.44,4
243,1.28,5.10,0.93,9.35,48.96,4
245,2.00,5.01,1.33,11.35,55.58,4
247,0.00,0.00,0.67,13.35,55.70,4
249,0.00,0.00,0.08,0.77,49.86,3
251,0.00,0.00,0.41,2.27,43.07,3
253,0.30,1.19,1.01,4.27,43.72,3
255,0.39,1.56,0.24,1.37,42.30,3
257,1.16,4.64,0.74,3.37,38.35,3
259,1.14,4.57,1.49,5.37,36.68,1
261,3.18,10.49,1.32,7.37,39.30,1
263,2.90,10.88,1.87,9.37,34.80,1
265,3.26,13.03,2.12,11.37,33.65,1
267,7.19,20.32,1.41,13.37,32.63,2
269,8.81,22.66,2.00,11.18,31.02,2
271,7.87,16.33,2.42,7.21,30.85,2
273,5.59,9.60,3.31,9.21,30.01,2
275,7.63,13.23,4.51,11.21,30.98,1
277,5.96,13.23,5.13,13.21,31.57,1
279,2.97,10.61,5.00,15.21,28.17,1
281,4.40,10.61,6.26,17.21,28.29,1
283,6.08,16.64,4.90,17.65,31.49,3
285,5.38,16.29,5.71,19.65,31.73,3
287,7.24,16.29,6.10,16.69,34.26,3
289,10.25,16.29,6.98,18.69,41.72,3
291,8.69,12.69,6.35,18.29,43.99,3
293,3.46,9.54,6.63,19.48,38.88,3
295,3.46,9.54,4.32,12.78,37.89,4
297,5.33,9.54,4.23,14.78,37.28,4
299,7.82,11.30,5.12,16.78,31.21,4
301,9.66,16.64,6.22,18.78,27.71,4
303,8.76,17.41,5.62,16.85,27.83,2
305,4.17,5.83,6.88,18.85,25.22,2
307,10.34,27.08,4.66,10.81,20.45,2
309,15.06,35.37,6.16,12.81,16.81,2
311,17.05,37.18,6.80,12.85,20.34,2
313,18.20,42.50,7.66,12.43,25.92,2
315,18.18,42.33,7.52,14.43,25.65,2
317,10.70,19.02,8.28,16.43,28.32,1
319,8.77,19.02,8.97,18.43,23.37,1
321,10.04,24.07,9.89,20.43,23.33,1
323,13.24,25.43,8.40,22.43,24.06,1
325,10.94,23.85,9.12,20.39,26.53,1
327,5.46,11.01,8.53,20.23,26.14,1
329,5.42,11.01,6.72,22.23,24.03,1
331,5.86,12.77,6.74,24.23,23.72,1
333,8.24,22.27,7.44,26.23,25.05,3
335,8.61,23.77,7.01,28.23,28.47,3
337,9.96,29.51,7.76,30.23,32.64,3
339,8.69,29.31,8.04,28.63,33.48,3
341,11.86,29.30,7.73,30.63,30.63,3
343,11.02,16.04,5.75,32.63,27.26,3
345,9.07,19.27,6.39,34.63,26.69,4
347,12.58,21.13,6.79,36.63,25.28,4
349,15.62,31.79,5.72,38.63,23.24,4
351,16.68,32.47,6.59,40.63,20.51,4
353,16.42,32.47,5.46,18.14,16.96,1
355,11.81,32.47,6.25,20.14,17.57,1
357,12.03,32.47,7.16,22.14,18.43,1
359,15.98,42.58,8.86,24.14,20.52,1
361,17.55,44.96,9.41,24.36,21.06,1
363,19.36,44.95,10.43,23.56,22.66,1
365,17.59,37.93,10.73,19.50,23.50,1
367,9.36,16.82,11.15,19.54,20.89,1
369,9.36,16.82,10.89,19.95,18.59,2
371,12.10,27.82,12.27,21.95,15.99,2
373,12.53,29.51,11.52,23.95,18.16,2
375,11.67,29.50,9.80,25.95,22.10,2
377,9.81,29.21,9.67,27.95,25.62,2
379,5.54,12.11,5.53,29.95,29.55,2
381,5.54,12.11,6.43,31.95,32.38,3
383,8.94,13.23,7.10,33.95,32.74,3
385,10.14,17.04,6.17,35.95,36.91,3
387,9.19,13.23,7.07,37.95,37.25,3
389,6.92,15.58,5.09,39.54,33.99,4
391,7.52,17.97,5.25,41.54,28.07,4
393,9.43,23.89,6.30,43.54,28.38,4
395,10.89,23.93,6.54,45.54,28.70,4
397,8.05,21.01,6.37,23.92,24.14,1
399,3.70,11.18,4.44,11.85,19.34,1
401,5.86,11.18,5.54,13.85,20.18,1
403,10.36,25.21,6.78,15.85,23.18,1
405,11.23,28.68,7.16,15.40,25.71,1
407,9.49,21.70,6.90,17.40,34.35,2
409,5.10,15.33,7.22,19.40,37.73,2
411,5.74,17.65,8.23,21.40,35.19,2
413,7.51,17.64,9.21,23.40,32.49,2
415,8.42,17.63,7.15,23.13,32.83,1
417,6.11,10.97,8.12,25.13,30.33,1
419,4.01,10.97,7.42,22.97,24.21,1
421,5.21,10.97,8.49,24.97,21.10,1
423,8.51,21.07,7.59,26.97,25.01,3
425,6.82,22.23,8.60,28.97,24.04,3
427,6.82,22.21,6.49,30.97,19.57,3
429,8.80,22.21,7.83,32.97,26.25,3
431,11.26,22.21,6.91,34.97,24.71,3
433,13.36,25.64,6.13,18.11,25.93,3
435,12.22,18.84,6.91,19.07,28.33,3
437,8.25,21.12,6.84,15.49,27.81,1
439,8.88,23.61,5.76,16.24,25.80,1
441,9.08,23.58,6.18,18.24,26.09,1
443,8.79,24.35,7.52,20.24,30.83,1
445,9.85,30.51,8.49,21.67,33.58,1
447,9.04,16.32,6.14,19.51,37.32,2
449,4.94,10.39,6.22,13.55,35.12,2
451,5.01,10.39,5.98,15.55,29.61,2
453,6.50,10.39,7.26,17.55,28.29,2
455,10.53,18.08,5.59,13.96,32.55,1
457,9.76,21.92,6.87,15.96,29.50,1
459,9.40,17.27,5.72,15.67,28.69,1
461,7.74,12.93,6.12,17.67,29.44,1
463,10.76,17.48,6.55,15.29,29.21,3
465,5.67,10.91,7.15,17.29,27.80,3
467,4.09,10.91,6.09,15.88,24.32,3
469,8.12,14.06,7.47,17.88,26.80,3
471,12.14,17.46,8.66,18.70,28.89,1
473,10.10,17.63,10.30,20.70,25.25,1
475,8.56,17.63,9.24,17.32,19.38,1
477,10.70,20.80,10.71,19.32,17.60,1
479,13.87,24.22,7.65,18.76,18.16,1
481,11.63,23.93,9.29,20.76,28.67,1
483,5.93,12.04,10.09,22.76,33.34,4
485,5.65,12.04,9.37,24.76,36.43,4
487,5.65,12.04,,,37.88,4
489,5.65,12.04,,,41.36,4
491,5.41,11.09,,,37.28,2
493,5.41,11.09,,,28.74,2
495,6.58,12.68,,,21.12,2
497,11.06,22.42,,,19.35,2
499,14.28,28.45,,,21.08,1
501,12.08,30.04,,,19.88,1
