time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase,reward
1,0.00,0.00,0.00,0.00,60.00,0,
3,0.00,0.00,0.00,0.00,60.00,8,
5,0.00,0.00,0.00,0.00,60.00,8,
7,0.00,0.00,0.00,0.00,60.00,8,
9,0.00,0.00,0.00,0.00,60.00,8,1.00
11,0.00,0.00,0.00,0.00,60.00,8,
13,0.00,0.00,0.00,0.00,63.41,2,
15,0.00,0.00,0.00,0.00,60.75,2,
17,0.00,0.00,0.00,0.00,60.63,2,
19,0.00,0.00,0.00,0.00,60.67,2,1.78
21,0.00,0.00,0.00,0.00,55.23,2,
23,0.00,0.00,0.00,0.00,48.08,8,
25,0.00,0.00,0.03,0.31,43.64,8,
27,0.83,3.31,0.33,2.31,37.69,8,
29,1.18,4.72,0.36,4.31,32.70,8,1.92
31,1.18,4.71,0.53,6.31,25.82,8,
33,2.70,10.78,0.69,8.31,21.16,5,
35,2.71,10.84,0.86,10.31,35.97,5,
37,1.81,7.24,1.21,12.31,54.16,5,
39,0.00,0.00,0.76,9.13,42.90,5,3.45
41,0.00,0.00,0.05,0.59,41.42,5,
43,0.49,1.94,0.22,2.59,38.59,2,
45,1.45,5.79,0.38,4.59,45.70,2,
47,0.12,0.49,0.55,6.59,44.37,2,
49,0.00,0.00,0.08,0.95,36.59,2,2.36
51,1.30,5.21,0.26,2.95,35.86,2,
53,1.46,5.83,0.41,4.95,38.56,3,
55,1.43,5.73,0.58,6.95,51.10,3,
57,0.28,0.64,0.89,8.95,49.23,3,
59,1.44,5.77,0.31,3.69,42.43,3,2.35
61,1.40,5.59,0.55,5.69,35.87,3,
63,1.40,5.59,0.70,7.69,26.93,8,
65,1.38,5.50,1.17,9.69,31.22,8,
67,2.09,5.04,1.67,11.69,33.00,8,
69,2.59,5.33,0.63,5.66,31.04,8,2.31
71,2.59,5.31,0.73,7.66,23.67,8,
73,3.10,5.31,1.28,9.66,18.38,3,
75,3.89,5.30,1.94,11.66,23.55,3,
77,2.66,5.38,2.61,13.66,23.63,3,
79,2.59,5.32,1.88,15.66,30.69,3,1.98
81,2.77,5.77,2.38,17.66,33.08,3,
83,2.71,5.52,2.88,19.66,35.73,5,
85,2.69,5.52,3.38,21.66,38.87,5,
87,1.38,5.52,3.88,23.66,38.65,5,
89,1.38,5.52,3.68,25.66,33.48,5,1.81
91,1.67,5.52,3.44,27.66,30.78,5,
93,3.94,7.83,4.19,29.66,28.70,4,
95,6.52,11.61,4.87,31.66,30.91,4,
97,6.55,11.97,5.64,33.66,28.15,4,
99,7.41,11.95,5.43,35.66,26.05,4,1.58
101,8.47,11.95,5.41,37.66,22.84,4,
103,9.61,16.31,6.14,39.66,20.02,2,
105,10.52,18.44,6.84,41.66,22.85,2,
107,12.98,27.49,7.80,43.66,21.47,2,
109,12.06,32.42,4.97,19.23,22.91,2,1.21
111,10.67,32.34,4.38,21.23,21.15,2,
113,11.40,32.34,4.78,23.23,16.70,3,
115,12.15,32.34,5.94,25.23,17.50,3,
117,13.20,32.34,6.78,27.23,19.27,3,
119,13.80,32.34,7.43,29.23,21.06,3,2.10
121,13.70,32.19,7.92,31.23,24.21,3,
123,8.73,12.30,8.41,33.23,28.89,5,
125,6.75,11.98,9.22,35.23,28.59,5,
127,7.16,11.98,10.32,37.23,26.46,5,
129,7.35,11.98,8.09,39.23,28.05,5,2.43
131,7.35,11.98,9.08,41.23,27.60,5,
133,7.35,11.98,9.84,43.23,24.06,4,
135,7.45,11.98,10.71,45.23,23.59,4,
137,7.61,11.98,11.62,47.23,23.02,4,
139,9.08,12.36,8.80,49.23,22.01,4,2.31
141,10.04,16.03,8.47,51.23,20.38,4,
143,11.44,18.89,9.54,53.23,21.16,2,
145,15.03,29.27,10.63,55.23,24.13,2,
147,15.80,30.70,11.96,57.23,23.95,2,
149,15.54,30.33,10.60,59.23,21.02,2,1.67
151,11.52,26.21,9.69,61.23,18.52,2,
153,10.28,26.21,10.44,63.23,17.30,1,
155,11.16,26.21,10.42,65.23,16.92,1,
157,12.96,26.20,11.65,67.23,14.71,1,
159,13.79,31.09,10.57,45.62,19.30,1,2.54
161,15.55,39.23,8.06,21.73,19.72,1,
163,12.83,28.49,8.55,23.73,23.03,1,
165,9.52,17.98,9.47,23.05,23.12,1,
167,12.11,17.98,9.65,25.05,21.07,1,
169,13.03,18.44,10.83,27.05,19.15,1,1.07
171,13.02,18.39,11.20,29.05,18.71,1,
173,16.16,24.63,12.39,31.05,17.90,6,
175,17.79,28.66,13.85,33.05,16.37,6,
177,19.96,31.83,15.35,35.05,14.22,6,
179,21.54,31.80,13.77,36.28,15.09,6,0.47
