time,queue_main,queue_right,queue_avg,queue_max,delay_route_1,delay_route_2,delay_route_3,delay_avg_1,delay_avg_2,delay_max,speed,outflow
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.78,0.00
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.20,0.00
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.08,0.00
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.13,0.00
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.53,0.00
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.98,0.00
15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.93,0.00
17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.01,0.00
19,0.00,0.00,0.00,0.00,1.32,0.00,0.00,0.44,0.57,1.32,46.77,0.00
21,4.20,0.00,2.10,4.20,3.32,0.00,0.00,1.11,1.42,3.32,48.40,0.00
23,4.90,0.00,2.45,4.90,5.32,0.00,0.00,1.77,2.28,5.32,48.30,0.00
25,4.14,0.00,2.07,4.14,7.32,0.00,0.00,2.44,3.14,7.32,49.47,1.00
27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.99,0.00
29,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.03,0.04,0.10,32.19,0.00
31,0.00,3.42,1.71,3.42,0.77,0.00,2.10,0.96,1.23,2.10,30.44,1.00
33,0.00,4.86,2.43,4.86,1.64,0.00,4.10,1.91,2.46,4.10,26.45,1.00
35,0.00,4.85,2.42,4.85,1.07,0.00,6.10,2.39,3.07,6.10,26.46,1.00
37,0.00,4.85,2.42,4.85,0.00,0.00,8.10,2.70,3.47,8.10,26.13,0.00
39,0.00,4.85,2.42,4.85,0.00,0.00,10.10,3.37,4.33,10.10,27.22,0.00
41,0.00,4.85,2.42,4.85,0.00,0.00,12.10,4.03,5.19,12.10,33.13,0.00
43,0.00,4.85,2.42,4.85,0.26,0.00,14.10,4.79,6.15,14.10,29.24,0.00
45,3.18,4.76,3.97,4.76,2.26,0.00,16.10,6.12,7.87,16.10,42.20,0.00
47,4.02,0.00,2.01,4.02,4.26,0.00,18.10,7.45,9.58,18.10,41.47,1.00
49,4.02,0.00,2.01,4.02,6.26,0.00,0.00,2.09,2.68,6.26,38.73,0.00
51,4.02,0.00,2.01,4.02,8.26,0.00,0.00,2.75,3.54,8.26,34.97,0.00
53,4.02,0.00,2.01,4.02,10.26,0.00,0.00,3.42,4.40,10.26,27.34,0.00
55,4.02,0.00,2.01,4.02,12.26,0.00,0.00,4.09,5.25,12.26,32.16,0.00
57,10.84,0.00,5.42,10.84,14.26,0.00,1.12,5.13,6.59,14.26,35.35,1.00
59,10.59,0.00,5.29,10.59,16.26,0.00,1.05,5.77,7.42,16.26,39.25,1.00
61,10.59,0.00,5.29,10.59,18.26,0.00,0.00,6.09,7.83,18.26,40.25,0.00
63,10.59,0.00,5.29,10.59,20.26,0.00,0.00,6.75,8.68,20.26,42.23,0.00
65,10.59,0.00,5.29,10.59,22.26,0.00,0.00,7.42,9.54,22.26,44.31,1.00
67,8.64,0.00,4.32,8.64,12.04,0.00,0.00,4.01,5.16,12.04,43.94,0.00
69,0.00,1.08,0.54,1.08,14.04,0.00,0.75,4.93,6.34,14.04,41.80,1.00
71,0.00,4.78,2.39,4.78,0.98,0.00,2.75,1.24,1.60,2.75,42.89,1.00
73,0.00,9.97,4.99,9.97,0.00,0.20,4.75,1.65,2.06,4.75,43.66,0.00
75,0.00,10.27,5.13,10.27,0.00,2.20,6.75,2.98,3.21,6.75,42.20,1.00
77,0.00,7.80,3.90,7.80,0.86,0.00,8.75,3.20,4.12,8.75,40.01,1.00
79,1.43,0.00,0.71,1.43,2.86,0.14,8.01,3.67,4.68,8.01,34.61,1.00
81,4.26,0.00,2.13,4.26,4.86,2.14,3.15,3.39,3.74,4.86,26.72,1.00
83,9.84,0.00,4.92,9.84,6.86,4.14,2.69,4.57,4.69,6.86,19.74,2.00
85,14.82,0.00,7.41,14.82,8.86,6.14,0.00,5.00,4.68,8.86,18.13,1.00
87,23.31,0.00,11.66,23.31,3.26,8.14,0.74,4.05,2.88,8.14,11.89,0.00
89,22.89,3.08,12.98,22.89,5.26,10.14,2.74,6.05,4.88,10.14,20.05,0.00
91,21.62,5.74,13.68,21.62,7.26,12.14,4.74,8.05,6.88,12.14,18.19,0.00
93,19.13,9.40,14.26,19.13,9.26,14.14,6.74,10.05,8.88,14.14,17.18,0.00
