time,value
13,0.02
17,0.01
21,0.03
25,0.03
29,0.03
33,0.01
37,0.02
41,0.02
45,0.03
49,0.02
53,0.04
57,0.02
61,0.04
65,0.04
69,0.06
73,0.02
77,0.05
81,0.05
85,0.07
89,0.02
93,0.03
97,0.14
101,0.06
105,0.02
109,0.04
113,0.07
117,0.11
121,0.10
125,0.10
129,0.10
133,0.11
137,0.17
141,0.13
145,0.14
149,0.10
153,0.18
157,0.11
161,0.27
165,0.15
169,0.25
173,0.33
177,0.11
181,0.19
185,0.28
189,0.16
193,0.24
197,0.28
201,0.12
205,0.26
209,0.14
213,0.19
217,0.33
221,0.11
225,0.24
229,0.11
233,0.22
237,0.18
241,0.25
245,0.26
249,0.16
253,0.32
257,0.11
261,0.36
265,0.15
269,0.26
273,0.29
277,0.14
281,0.41
285,0.41
289,0.20
293,0.33
297,0.36
301,0.28
305,0.38
309,0.22
313,0.48
317,0.28
321,0.44
325,0.40
329,0.38
333,0.24
337,0.32
341,0.32
345,0.33
349,0.31
353,0.19
357,0.38
361,0.42
365,0.30
369,0.18
373,0.22
377,0.33
381,0.17
385,0.51
389,0.67
393,0.21
397,0.25
401,0.35
405,0.28
409,0.37
413,0.25
417,0.16
421,0.26
425,0.15
429,0.29
433,0.30
437,0.36
441,0.33
445,0.18
449,0.35
453,0.32
457,0.15
461,0.30
465,0.22
469,0.37
473,0.25
477,0.39
481,0.39
485,0.44
489,0.27
493,0.44
497,0.37
501,0.47
505,0.23
509,0.47
513,0.31
517,0.43
521,0.36
525,0.21
529,0.42
533,0.46
537,0.22
541,0.20
545,0.41
549,0.41
553,0.27
557,0.30
561,0.17
565,0.32
569,0.35
573,0.26
577,0.75
581,0.49
585,0.16
589,0.19
593,0.25
597,0.24
601,0.21
605,0.24
609,0.13
613,0.30
617,0.67
621,0.40
625,0.62
629,0.14
633,0.15
637,0.11
641,0.17
645,0.40
649,0.31
653,0.22
657,0.40
661,0.53
665,0.58
669,0.40
673,0.24
677,0.42
681,0.46
685,0.45
689,0.45
693,0.14
697,0.27
701,0.13
705,0.39
709,0.32
713,0.23
717,0.27
721,0.48
725,0.38
729,0.29
733,0.65
737,0.82
741,0.38
745,0.45
749,0.41
753,0.36
757,0.39
761,0.93
765,0.23
769,0.56
773,1.10
777,0.68
781,0.45
785,0.86
789,0.41
793,0.49
797,0.58
801,0.84
805,0.30
809,0.52
813,0.31
817,0.45
821,0.73
825,0.29
829,0.52
833,0.37
837,0.55
841,0.58
845,0.37
849,0.44
853,0.67
857,0.47
861,0.24
865,0.60
869,0.42
873,0.23
877,0.59
881,0.46
885,0.77
889,0.40
893,0.63
897,0.43
901,0.58
905,0.50
909,0.48
913,0.46
917,0.56
921,0.56
925,0.43
929,0.65
933,0.24
937,0.44
941,0.49
945,0.40
949,0.32
953,0.53
957,0.77
961,0.56
965,0.19
969,0.36
973,0.22
977,0.54
981,0.34
985,0.39
989,0.40
993,0.29
997,0.41
