time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,60.00,1
3,0.00,0.00,0.00,0.00,60.00,1
5,0.00,0.00,0.00,0.00,60.00,1
7,0.00,0.00,0.00,0.00,60.00,1
9,0.00,0.00,0.00,0.00,43.20,1
11,0.00,0.00,0.00,0.00,51.45,1
13,0.00,0.00,0.00,0.00,57.90,6
15,0.00,0.00,0.00,0.00,58.60,6
17,0.00,0.00,0.00,0.00,56.26,6
19,0.00,0.00,0.00,0.00,54.02,6
21,0.00,0.00,0.11,1.31,52.33,6
23,0.00,0.00,0.11,1.25,40.37,6
25,0.00,0.00,0.17,2.08,35.20,6
27,0.00,0.00,0.00,0.00,41.23,6
29,0.00,0.00,0.07,0.65,53.85,8
31,0.00,0.00,0.00,0.00,50.60,8
33,0.00,0.00,0.00,0.00,48.70,8
35,0.00,0.00,0.00,0.00,50.63,8
37,0.00,0.00,0.00,0.00,49.29,7
39,0.00,0.00,0.05,0.63,41.67,7
41,0.92,3.68,0.35,2.63,46.15,7
43,0.05,0.21,0.80,4.63,43.93,7
45,0.00,0.00,0.28,3.35,37.46,4
47,0.49,1.95,0.26,1.76,32.76,4
49,1.71,4.38,0.36,3.36,32.44,4
51,1.08,4.33,0.69,5.36,28.98,4
53,1.25,5.01,1.22,7.36,27.94,5
55,3.21,10.47,1.19,9.36,31.43,5
57,3.90,10.29,1.61,11.36,42.11,5
59,2.45,9.80,2.11,13.36,40.67,5
61,1.66,6.63,0.87,9.15,38.46,6
63,1.50,5.00,1.22,11.15,35.32,6
65,2.41,5.28,1.78,13.15,36.78,6
67,1.31,5.23,2.44,15.15,33.67,6
69,1.31,5.23,2.10,17.15,26.91,1
71,1.63,5.23,2.49,19.15,20.74,1
73,4.11,5.87,3.21,21.15,24.59,1
75,2.81,5.76,4.04,23.15,23.07,1
77,2.75,5.76,4.09,25.15,25.78,8
79,2.75,5.76,4.38,27.15,31.36,8
81,2.73,5.76,4.88,29.15,41.17,8
83,1.44,5.76,5.38,31.15,38.69,8
85,1.44,5.76,1.38,14.44,35.72,6
87,2.83,5.76,1.85,16.44,34.55,6
89,3.67,5.76,2.35,18.44,40.72,6
91,1.50,5.76,2.49,20.44,34.50,6
93,1.44,5.76,2.52,22.44,25.60,3
95,1.92,7.67,2.35,24.44,10.66,3
97,4.05,12.83,2.49,26.44,20.34,3
99,2.96,10.50,2.94,28.44,33.96,3
101,1.36,5.45,1.38,8.12,45.52,8
103,1.32,5.27,0.45,5.42,49.14,8
105,1.30,5.19,0.62,7.42,51.55,8
107,0.06,0.23,0.85,9.42,44.56,8
109,0.00,0.00,0.23,2.77,38.24,3
111,0.70,2.80,0.41,4.77,36.99,3
113,4.04,9.90,0.91,6.77,35.42,3
115,4.57,10.39,1.04,4.20,32.05,3
117,3.45,8.74,1.61,7.77,26.74,3
119,2.44,5.08,1.94,9.77,25.07,3
121,2.74,5.72,2.32,9.44,23.15,6
123,7.88,23.44,3.34,11.44,19.08,6
125,10.46,23.38,3.91,13.44,22.96,6
127,10.07,23.31,4.11,15.44,25.32,6
129,9.37,15.14,4.10,11.13,26.66,8
131,5.55,11.26,4.02,13.13,23.53,8
133,7.47,11.26,3.90,14.78,25.24,8
135,8.52,11.90,3.93,16.78,27.40,8
137,4.11,11.79,4.76,18.78,28.98,5
139,4.30,11.79,4.05,20.78,24.96,5
141,6.93,11.79,5.08,22.78,29.69,5
143,6.69,11.79,6.41,24.78,28.69,5
145,4.31,11.79,6.13,26.78,27.98,6
147,4.30,11.79,6.39,28.78,25.37,6
149,6.96,22.44,7.22,30.78,28.51,6
151,7.37,24.10,8.18,32.78,28.40,6
153,7.60,20.09,6.03,23.76,28.02,6
155,3.82,15.26,4.75,23.42,26.23,6
157,6.45,21.92,5.51,25.42,25.83,7
159,7.11,23.86,5.43,27.42,23.03,7
161,7.51,23.86,6.49,29.42,21.77,7
163,8.64,23.85,6.03,23.20,20.29,7
