time,value
9,0.03
13,0.02
17,0.04
21,0.03
25,0.03
29,0.01
33,0.05
37,0.00
41,0.09
45,0.03
49,0.07
53,0.03
57,0.08
61,0.03
65,0.16
69,0.03
73,0.05
77,0.04
81,0.10
85,0.08
89,0.06
93,0.01
97,0.05
101,0.03
105,0.08
109,0.08
113,0.16
117,0.13
121,0.06
125,0.12
129,0.04
133,0.12
137,0.07
141,0.16
145,0.10
149,0.19
153,0.20
157,0.12
161,0.16
165,0.08
169,0.12
173,0.07
177,0.17
181,0.15
185,0.12
189,0.15
193,0.14
197,0.11
201,0.18
205,0.09
209,0.16
213,0.11
217,0.29
221,0.20
225,0.08
229,0.23
233,0.09
237,0.24
241,0.29
245,0.28
249,0.15
253,0.17
257,0.19
261,0.11
265,0.34
269,0.14
273,0.25
277,0.16
281,0.22
285,0.32
289,0.24
293,0.15
297,0.24
301,0.18
305,0.11
309,0.23
313,0.36
317,0.15
321,0.27
325,0.14
329,0.22
333,0.14
337,0.22
341,0.36
345,0.33
349,0.18
353,0.30
357,0.17
361,0.33
365,0.17
369,0.42
373,0.27
377,0.15
381,0.26
385,0.30
389,0.24
393,0.17
397,0.18
401,0.16
405,0.32
409,0.16
413,0.27
417,0.38
421,0.29
425,0.16
429,0.38
433,0.23
437,0.41
441,0.18
445,0.29
449,0.16
453,0.39
457,0.15
461,0.19
465,0.19
469,0.19
473,0.38
477,0.27
481,0.41
485,0.67
489,0.24
493,0.41
497,0.43
501,0.33
505,0.27
509,0.37
513,0.44
517,0.20
521,0.35
525,0.31
529,0.41
533,0.25
537,0.39
541,0.21
545,0.63
549,0.19
553,0.26
557,0.44
561,0.18
565,0.28
569,0.35
573,0.37
577,0.59
581,0.30
585,0.46
589,0.25
593,0.45
597,0.47
601,0.75
605,0.34
609,0.46
613,0.24
617,0.46
621,0.38
625,0.21
629,0.33
633,0.25
637,0.33
641,0.37
645,0.40
649,0.27
653,0.43
657,0.45
661,0.43
665,0.49
669,0.21
673,0.44
677,0.27
681,0.33
685,0.29
689,0.25
693,0.68
697,0.34
701,0.54
705,0.20
709,0.33
713,0.24
717,0.58
721,0.19
725,0.34
729,0.52
733,0.21
737,0.32
741,0.41
745,0.36
749,0.30
753,0.22
757,0.51
761,0.44
765,0.14
769,0.22
773,0.55
777,0.37
781,0.26
785,0.39
789,0.25
793,0.31
797,0.22
801,0.37
805,0.83
809,0.55
813,0.22
817,0.28
821,0.27
825,0.52
829,0.32
833,0.70
837,0.34
841,0.46
845,0.19
849,0.24
853,0.31
857,0.15
861,0.32
865,0.32
869,0.27
873,0.34
877,0.41
881,0.37
885,0.20
889,0.54
893,0.32
897,0.27
901,0.25
905,0.36
909,0.45
913,0.28
917,0.26
921,0.22
925,0.47
929,0.31
933,0.28
937,0.79
941,0.15
945,0.59
949,0.14
953,0.49
957,0.31
961,0.29
965,0.23
969,0.51
973,0.51
977,0.55
981,0.44
985,0.52
989,0.28
993,0.41
997,0.32
