time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,60.00,1
3,0.00,0.00,0.00,0.00,60.00,1
5,0.00,0.00,0.00,0.00,60.00,1
7,0.00,0.00,0.00,0.00,60.00,1
9,0.00,0.00,0.00,0.00,60.00,1
11,0.00,0.00,0.00,0.00,60.00,1
13,0.00,0.00,0.00,0.00,63.90,1
15,0.00,0.00,0.00,0.00,65.10,1
17,0.00,0.00,0.00,0.00,61.45,1
19,0.00,0.00,0.00,0.00,62.50,1
21,0.00,0.00,0.00,0.00,62.43,1
23,0.00,0.00,0.00,0.00,63.45,3
25,0.00,0.00,0.00,0.00,51.35,3
27,0.00,0.00,0.00,0.00,29.45,3
29,0.00,0.00,0.02,0.23,11.90,3
31,1.30,5.20,0.19,2.23,2.85,3
33,2.03,8.11,0.35,4.23,0.05,3
35,2.80,11.21,0.52,6.23,0.00,3
37,2.79,11.18,0.69,8.23,0.00,3
39,2.79,11.18,0.85,10.23,0.00,3
41,2.79,11.18,1.02,12.23,0.00,2
43,2.79,11.18,1.19,14.23,0.00,2
45,2.79,11.18,1.35,16.23,0.00,2
47,2.79,11.18,1.52,18.23,20.98,2
49,2.79,11.18,1.69,20.23,29.44,2
51,2.79,11.18,1.85,22.23,35.65,2
53,2.79,11.18,2.02,24.23,41.14,2
55,2.79,11.18,2.19,26.23,43.70,2
57,2.79,11.18,2.35,28.23,44.25,2
59,2.79,11.18,2.65,30.23,41.94,2
61,2.79,11.18,2.86,32.23,39.06,2
63,2.79,11.18,2.91,34.23,33.49,4
65,2.79,11.18,3.08,36.23,26.70,4
67,2.79,11.18,3.28,38.23,16.03,4
69,3.81,11.18,3.78,40.23,8.78,4
71,5.88,11.18,4.35,42.23,10.87,4
73,6.74,11.45,5.03,44.23,19.94,4
75,6.74,11.43,5.68,46.23,24.58,4
77,6.74,11.43,6.35,48.23,25.79,4
79,6.74,11.43,7.02,50.23,22.08,1
81,6.74,11.43,7.68,52.23,14.33,1
83,6.74,11.43,8.35,54.23,10.79,1
85,6.60,15.11,9.25,56.23,1.00,1
87,7.63,17.14,9.78,55.81,10.96,1
89,8.46,17.12,5.79,22.74,20.39,1
91,8.45,17.12,6.46,24.74,26.28,1
93,8.45,17.12,7.13,26.74,30.92,1
95,8.45,17.12,7.79,28.74,33.61,1
97,8.45,17.12,8.46,30.74,32.29,1
99,8.45,17.12,9.18,32.74,23.44,1
101,8.84,17.12,10.08,34.74,20.26,1
103,9.88,17.12,10.81,36.74,24.59,3
105,10.14,18.24,11.69,38.74,25.23,3
107,12.30,24.01,12.47,40.74,31.56,3
109,10.76,23.88,9.78,42.74,31.44,3
111,7.27,23.88,9.39,44.74,29.10,3
113,5.97,23.88,8.23,46.74,26.87,3
115,7.23,23.88,8.33,48.74,23.79,2
117,10.47,23.88,8.99,50.74,19.54,2
119,11.87,23.88,9.52,52.74,19.50,2
121,12.76,23.88,10.30,54.74,18.70,2
123,12.41,17.52,9.81,52.86,15.96,2
125,9.54,17.59,6.23,42.33,15.90,2
127,11.10,17.57,5.46,23.19,19.77,2
129,13.22,19.13,4.36,17.57,23.21,2
131,13.17,18.94,5.26,19.57,20.84,2
133,13.17,18.94,6.03,21.57,20.59,2
135,13.17,18.94,6.87,23.57,20.26,2
137,13.98,18.94,7.95,25.57,21.39,2
139,15.02,18.94,8.68,27.57,21.41,4
141,16.27,18.94,9.67,29.57,14.85,4
143,16.24,18.94,10.20,31.57,15.09,4
145,15.44,18.94,11.17,33.57,17.11,4
147,11.38,18.94,10.72,35.57,18.11,4
149,11.89,18.94,9.49,37.57,19.83,1
151,12.14,18.94,9.34,39.57,19.68,1
153,17.97,35.37,10.17,41.57,19.48,1
155,18.37,37.10,11.01,43.57,16.84,1
157,12.73,36.92,11.80,43.64,18.68,1
159,14.46,36.60,11.52,38.78,20.89,1
161,15.36,36.59,6.19,35.87,24.02,1
163,16.31,36.59,7.22,37.87,24.57,1
