time,calc_time
1.00,0.19
9.00,0.09
19.00,0.09
29.00,0.09
39.00,0.07
49.00,0.08
59.00,0.08
69.00,0.08
79.00,0.09
89.00,0.09
99.00,0.09
109.00,0.10
119.00,0.09
129.00,0.08
139.00,0.08
149.00,0.09
159.00,0.09
169.00,0.09
179.00,0.09
189.00,0.10
199.00,0.09
209.00,0.10
219.00,0.08
229.00,0.09
239.00,0.09
249.00,0.10
259.00,0.09
269.00,0.10
279.00,0.10
289.00,0.09
299.00,0.09
309.00,0.09
319.00,0.10
329.00,0.09
339.00,0.10
349.00,0.08
359.00,0.08
369.00,0.09
379.00,0.22
389.00,0.10
399.00,0.11
409.00,0.10
419.00,0.09
429.00,0.09
439.00,0.09
449.00,0.09
459.00,0.08
469.00,0.07
479.00,0.09
489.00,0.09
499.00,0.09
509.00,0.10
519.00,0.09
529.00,0.10
539.00,0.11
549.00,0.11
559.00,0.11
569.00,0.10
579.00,0.11
589.00,0.08
599.00,0.09
609.00,0.09
619.00,0.10
629.00,0.07
639.00,0.10
649.00,0.10
659.00,0.09
669.00,0.09
679.00,0.10
689.00,0.09
699.00,0.08
709.00,0.07
719.00,0.08
729.00,0.09
739.00,0.10
749.00,0.09
759.00,0.09
769.00,0.10
779.00,0.08
789.00,0.08
799.00,0.08
809.00,0.09
819.00,0.09
829.00,0.09
839.00,0.10
849.00,0.11
859.00,0.08
869.00,0.09
879.00,0.10
889.00,0.09
899.00,0.08
909.00,0.09
919.00,0.09
929.00,0.09
939.00,0.09
949.00,0.09
959.00,0.08
969.00,0.10
979.00,0.09
989.00,0.09
999.00,0.09
