time,calc_time
1.00,0.19
9.00,0.09
19.00,0.09
29.00,0.09
39.00,0.08
49.00,0.09
59.00,0.09
69.00,0.09
79.00,0.09
89.00,0.08
99.00,0.08
109.00,0.09
119.00,0.07
129.00,0.08
139.00,0.08
149.00,0.09
159.00,0.09
169.00,0.10
179.00,0.09
189.00,0.09
199.00,0.11
209.00,0.10
219.00,0.09
229.00,0.36
239.00,0.10
249.00,0.10
259.00,0.10
269.00,0.10
279.00,0.10
289.00,0.10
299.00,0.10
309.00,0.09
319.00,0.10
329.00,0.10
339.00,0.09
349.00,0.10
359.00,0.11
369.00,0.11
379.00,0.10
389.00,0.10
399.00,0.11
409.00,0.11
419.00,0.10
429.00,0.10
439.00,0.10
449.00,0.10
459.00,0.11
469.00,0.10
479.00,0.09
489.00,0.10
499.00,0.10
