time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,60.00,1
3,0.00,0.00,0.00,0.00,48.73,1
5,0.00,0.00,0.00,0.00,50.78,1
7,0.00,0.00,0.00,0.00,59.52,1
9,0.00,0.00,0.00,0.00,59.10,1
11,0.00,0.00,0.00,0.00,62.00,1
13,0.00,0.00,0.00,0.00,57.38,1
15,0.00,0.00,0.00,0.00,49.50,1
17,0.00,0.00,0.08,1.00,44.38,3
19,0.85,3.41,0.25,3.00,39.24,3
21,1.70,5.19,0.61,5.00,40.70,3
23,1.24,4.94,1.19,7.00,44.84,3
25,1.72,4.90,0.86,5.92,50.96,3
27,1.22,4.90,1.23,7.92,51.81,3
29,1.22,4.90,1.52,9.92,48.38,3
31,1.22,4.90,1.98,11.92,44.52,3
33,3.24,5.46,2.67,13.92,38.70,3
35,3.79,5.51,3.51,15.92,29.85,3
37,5.94,7.12,4.00,17.92,20.92,2
39,9.52,11.71,4.78,19.92,12.82,2
41,12.62,17.80,5.38,21.92,16.33,2
43,13.07,19.23,5.98,23.92,20.45,2
45,14.41,24.61,6.68,25.92,23.42,2
47,14.38,24.48,7.37,27.92,24.09,2
49,14.38,24.48,7.98,29.92,26.71,2
51,14.38,24.48,8.65,31.92,27.36,2
53,14.38,24.48,9.32,33.92,23.73,2
55,14.47,24.48,10.06,35.92,19.28,2
57,17.76,27.82,10.71,37.92,20.05,2
59,19.30,30.14,11.57,39.92,18.09,4
61,20.86,30.13,12.57,41.92,17.94,4
63,20.81,30.13,13.57,43.92,18.00,4
65,21.76,30.13,12.10,35.35,19.97,4
67,21.29,30.28,12.12,34.82,28.34,4
69,12.49,19.11,7.22,30.78,28.20,4
71,3.23,11.83,5.84,27.87,28.41,4
73,5.85,11.83,5.88,16.78,29.33,4
75,6.40,15.40,4.68,18.77,24.62,4
77,7.02,17.90,5.24,20.77,19.07,4
79,8.24,17.88,5.82,22.77,11.99,4
81,8.40,17.88,6.69,24.77,14.66,1
83,11.39,24.73,7.48,26.77,22.17,1
85,11.37,24.83,8.38,28.77,24.23,1
87,11.37,24.83,9.26,30.77,26.58,1
89,11.37,24.83,7.53,30.31,27.33,1
91,11.37,24.83,8.36,32.31,23.95,1
93,11.37,24.83,9.20,34.31,23.94,3
95,11.45,24.83,10.03,36.31,22.77,3
97,14.23,24.83,10.99,38.31,25.66,3
99,15.49,24.83,9.41,40.31,30.18,3
101,16.71,24.53,9.92,38.95,31.42,3
103,7.11,12.45,8.45,32.97,31.45,3
105,8.52,11.52,8.62,34.97,30.57,3
107,8.85,12.52,6.94,36.97,31.29,3
109,11.36,17.01,7.82,38.97,30.64,3
111,11.42,17.36,8.98,40.97,28.10,3
113,11.74,18.63,9.80,42.97,25.65,3
115,13.59,23.15,10.76,44.97,21.69,3
117,14.33,23.04,11.43,46.97,22.17,2
119,16.91,33.42,12.55,48.97,22.58,2
121,17.65,36.34,13.25,50.97,20.88,2
123,19.00,36.33,14.72,52.97,18.41,2
125,22.49,36.33,13.51,39.32,16.95,2
127,23.28,36.33,11.67,41.32,13.73,2
129,23.28,36.33,12.83,43.32,10.21,2
131,27.47,52.70,13.69,45.32,6.32,2
133,29.47,60.69,14.55,47.32,10.32,2
135,32.84,61.25,15.66,49.32,12.84,2
137,32.63,60.94,16.83,51.32,16.98,2
139,32.63,60.91,17.99,53.32,17.31,4
141,32.63,60.91,19.16,55.32,17.35,4
143,32.63,60.91,20.32,57.32,19.11,4
145,32.70,60.91,20.29,59.32,19.20,4
