time,queue_avg,queue_max,delay_avg,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,44.80,3
3,0.00,0.00,0.00,0.00,55.67,3
5,0.00,0.00,0.00,0.00,56.68,3
7,0.00,0.00,0.00,0.00,57.11,3
9,0.00,0.00,0.00,0.00,58.24,4
11,0.00,0.00,0.00,0.00,56.76,4
13,0.00,0.00,0.00,0.00,52.26,4
15,0.00,0.00,0.01,0.04,49.19,4
17,0.39,1.54,0.32,2.04,41.09,4
19,1.36,4.62,0.78,4.04,33.88,2
21,3.43,9.17,1.14,6.04,30.19,2
23,5.29,12.40,1.98,8.04,29.13,2
25,8.17,17.10,2.88,10.04,28.86,2
27,7.09,16.99,3.96,12.04,26.22,2
29,5.77,18.53,4.80,14.04,25.03,1
31,7.88,24.12,5.62,16.04,22.27,1
33,8.45,24.00,6.85,18.04,22.59,1
35,8.45,24.00,7.81,20.04,24.38,1
37,7.77,21.30,9.35,22.04,28.21,1
39,4.18,5.24,10.26,24.04,33.03,1
41,6.49,11.02,10.56,26.04,32.23,3
43,6.42,10.74,11.01,28.04,29.12,3
45,6.32,10.74,12.31,30.04,36.01,3
47,4.04,10.74,13.61,32.04,37.37,3
49,4.00,10.74,6.11,19.93,37.21,3
51,4.00,10.74,7.22,21.93,35.35,4
53,4.70,13.57,7.41,23.93,35.25,4
55,5.46,16.60,8.06,25.93,33.49,4
57,5.99,16.57,8.96,27.93,32.69,4
59,5.94,14.56,9.87,29.93,31.76,4
61,3.99,4.65,3.76,18.85,28.54,3
63,5.58,8.41,4.48,20.85,26.09,3
65,7.82,17.67,4.44,22.85,31.53,3
67,9.03,19.04,5.44,24.85,32.01,3
69,6.64,11.01,5.33,26.85,30.66,3
71,6.24,10.99,6.35,28.85,31.49,3
73,7.60,10.99,5.82,30.85,31.74,4
75,9.40,11.74,6.82,32.85,28.90,4
77,9.37,11.64,7.82,34.85,27.85,4
79,8.57,10.99,8.82,36.85,26.36,4
81,8.58,10.99,8.10,38.85,24.17,4
83,10.60,11.21,7.81,40.85,24.60,2
85,10.86,11.24,8.67,42.85,21.40,2
87,13.78,17.66,8.65,44.85,20.69,2
89,17.43,23.94,9.63,46.85,21.78,2
91,16.59,23.77,11.03,48.85,20.21,2
93,13.89,21.10,9.24,38.51,20.75,3
95,9.95,17.43,9.07,40.51,17.82,3
97,11.86,21.38,10.26,42.51,18.35,3
99,14.27,23.89,11.18,44.51,21.97,3
101,14.15,22.36,11.68,46.51,19.59,3
