time,queue_main,queue_right,delay_direction_1,delay_direction_2,delay_direction_3,speed
1,0.00,0.00,0.00,0.00,0.00,60.00
3,0.00,0.00,0.00,0.00,0.00,60.00
5,0.00,0.00,0.00,0.00,0.00,60.00
7,0.00,0.00,0.00,0.00,0.00,63.70
9,0.00,0.00,0.00,0.00,0.00,65.50
11,0.00,0.00,0.00,0.00,0.00,65.20
13,0.00,0.00,0.00,0.00,0.00,64.10
15,0.00,0.00,0.00,0.00,0.00,54.30
17,0.00,0.00,0.00,0.00,0.00,44.85
19,0.00,0.00,0.00,0.09,0.00,43.07
21,2.24,0.00,0.00,2.09,0.00,46.12
23,5.06,0.00,0.00,4.09,0.00,44.50
25,5.01,0.00,0.00,6.09,0.00,43.60
27,5.01,0.00,1.03,8.09,0.00,40.68
29,8.08,0.00,3.03,10.09,0.00,41.20
31,10.80,0.00,5.03,12.09,0.00,40.81
33,0.00,0.00,7.03,1.01,0.00,42.60
35,0.00,0.00,0.00,3.01,0.00,43.67
37,0.00,1.07,0.00,4.59,1.95,38.34
39,0.00,4.76,1.15,2.19,3.95,28.27
41,3.87,6.83,3.15,4.19,5.95,23.21
43,7.86,11.41,5.15,6.19,7.95,15.66
45,11.08,15.47,7.15,8.19,9.95,10.56
47,13.20,17.81,9.15,10.19,11.95,7.80
49,16.71,23.14,11.15,12.19,13.95,11.24
51,16.65,23.76,13.15,14.19,15.95,17.15
53,16.65,21.10,15.15,16.19,14.77,22.16
55,16.65,0.00,17.15,18.19,12.59,24.14
57,16.65,0.00,19.15,20.19,10.35,24.49
59,16.65,2.00,21.15,22.19,5.16,24.37
61,16.65,5.30,23.15,24.19,7.16,22.90
63,16.63,5.27,25.15,26.19,9.16,23.58
65,5.57,5.27,27.15,0.00,11.16,20.74
67,0.00,11.81,20.64,0.00,13.16,16.94
69,0.00,16.76,0.01,0.00,15.16,21.52
71,0.00,16.64,2.01,0.00,17.16,23.78
73,0.00,16.64,0.00,0.00,19.16,23.42
75,0.00,16.64,0.00,0.00,21.16,18.90
77,0.00,16.64,0.00,0.00,23.16,13.64
79,0.33,16.64,0.00,1.73,25.16,12.75
81,5.85,16.64,0.00,3.73,27.16,16.51
83,5.64,16.64,0.00,5.73,29.16,21.44
85,11.50,16.64,0.00,7.73,31.16,25.82
87,12.25,16.64,0.00,9.73,33.16,25.82
89,12.25,16.64,0.00,11.73,35.16,28.80
91,12.25,16.58,0.00,13.73,37.16,28.06
93,12.25,3.91,0.00,15.73,28.65,21.36
95,15.98,0.00,0.00,17.73,30.14,16.19
97,25.53,0.00,0.00,19.73,0.00,18.94
99,32.19,0.00,0.26,21.73,0.83,18.92
101,31.97,0.00,2.26,23.73,2.83,18.85
103,33.03,4.89,4.26,25.73,4.83,20.84
105,38.47,5.17,6.26,23.10,6.83,21.99
107,38.19,5.17,8.26,14.74,8.83,17.48
109,35.26,5.17,10.26,14.29,10.83,20.41
111,10.73,8.37,12.26,16.29,12.83,22.38
113,12.90,11.11,14.26,18.29,14.83,19.82
115,25.16,11.08,16.26,20.29,16.83,23.61
117,24.93,11.08,18.26,22.29,18.83,22.21
119,24.93,11.08,20.26,24.29,20.83,18.09
121,24.93,11.08,22.26,26.29,22.83,10.85
123,24.93,14.41,24.26,28.29,24.83,4.66
125,24.93,22.95,26.26,30.29,26.83,1.37
127,24.93,31.19,28.26,32.29,28.83,0.14
129,24.93,38.09,30.26,34.29,30.83,3.28
131,24.93,37.82,32.26,36.29,32.83,7.56
133,24.93,37.82,34.26,38.29,34.83,8.93
135,24.93,37.82,36.26,40.29,36.83,13.18
137,24.93,37.82,38.26,42.29,38.83,18.15
139,24.93,37.82,40.26,44.29,40.83,16.82
141,24.93,37.82,42.26,46.29,32.51,22.21
143,24.93,37.73,44.26,48.29,21.24,22.79
145,24.93,9.17,46.26,50.29,20.62,23.98
147,24.93,0.00,48.26,52.29,22.57,25.07
149,24.93,0.31,50.26,54.29,20.43,23.40
151,24.93,5.55,52.26,56.29,22.43,20.70
153,23.39,11.90,54.26,49.87,24.43,19.54
