time,queue_avg,queue_max,delay_avg_1,delay_avg_2,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,0.00,43.90,1
3,0.00,0.00,0.00,0.00,0.00,54.05,4
5,0.00,0.00,0.00,0.00,0.00,61.07,4
7,0.00,0.00,0.00,0.00,0.00,61.72,4
9,0.00,0.00,0.00,0.00,0.00,60.28,4
11,0.00,0.00,0.00,0.00,0.00,58.02,3
13,0.00,0.00,0.00,0.00,0.00,53.60,3
15,0.00,0.00,0.00,0.00,0.00,47.45,3
17,0.00,0.00,0.29,0.29,1.98,46.83,3
19,0.93,3.73,0.78,0.78,3.98,42.44,1
21,2.55,5.59,0.85,0.85,5.50,38.24,1
23,4.46,5.31,1.63,1.63,7.50,36.56,1
25,5.32,8.07,2.47,2.47,9.50,36.55,1
27,5.90,12.14,2.63,2.63,8.91,35.87,1
29,5.51,17.03,3.20,3.20,10.91,34.50,2
31,6.51,17.92,3.65,3.65,12.91,34.14,2
33,9.24,24.69,4.44,4.44,14.91,33.63,2
35,8.56,24.76,5.35,5.35,16.91,32.01,2
37,6.68,24.76,4.61,4.61,15.43,32.70,2
39,7.85,24.76,4.19,4.19,17.43,30.86,2
41,11.43,24.76,5.38,5.38,19.43,29.16,2
43,12.16,24.76,6.18,6.18,21.43,26.41,2
45,15.01,24.76,6.80,6.80,23.43,25.97,4
47,17.76,24.76,7.52,7.52,25.43,21.83,4
49,20.20,28.83,8.90,8.90,27.43,20.83,4
51,22.06,31.17,8.52,8.52,29.43,18.44,4
53,21.15,35.51,9.56,9.56,29.58,19.30,4
55,23.49,39.47,10.26,10.26,26.90,20.58,4
57,20.47,41.50,11.13,11.13,27.01,21.78,1
59,21.73,40.89,11.02,11.02,22.85,18.06,1
61,21.41,39.70,12.07,12.07,24.85,17.80,1
63,22.93,40.81,13.73,13.73,26.85,17.08,1
65,24.37,46.27,14.15,14.15,28.64,17.52,1
67,27.32,51.79,13.66,13.66,30.64,15.90,1
69,28.53,55.84,14.79,14.79,32.64,16.03,1
71,27.10,41.56,15.98,15.98,34.64,18.17,4
73,20.30,35.81,16.66,16.66,36.64,18.89,4
75,20.45,35.81,16.92,16.92,38.64,21.86,4
77,21.49,39.97,18.20,18.20,40.64,24.07,4
79,22.07,42.33,18.83,18.83,42.64,26.77,3
81,21.89,42.31,18.82,18.82,44.64,25.85,3
83,22.23,42.31,20.14,20.14,46.64,23.74,3
85,22.23,42.31,21.98,21.98,48.64,21.66,3
87,21.52,42.31,19.65,19.65,50.64,21.33,1
89,24.71,45.92,19.15,19.15,44.71,21.34,1
91,31.37,59.84,18.11,18.11,42.32,19.44,1
93,35.70,71.72,19.89,19.89,44.32,17.70,1
95,37.96,77.16,21.41,21.41,46.32,16.70,1
97,40.20,79.76,21.64,21.64,48.32,16.20,1
99,41.93,87.83,22.50,22.50,50.32,17.11,1
101,45.37,93.50,21.77,21.77,52.32,18.09,1
103,37.40,94.34,23.21,23.21,54.32,15.04,1
105,36.66,91.86,23.34,23.34,56.32,12.85,2
107,40.71,89.64,24.37,24.37,58.32,10.68,2
109,46.97,105.28,24.86,24.86,60.32,10.78,2
111,48.21,106.79,26.70,26.70,62.32,12.13,2
113,48.42,104.39,27.70,27.70,59.72,13.34,2
115,44.65,104.03,27.34,27.34,61.10,12.62,2
117,44.01,104.03,26.83,26.83,63.10,11.89,2
119,47.30,105.15,27.17,27.17,65.10,9.71,2
121,50.70,115.95,26.94,26.94,67.10,10.04,2
123,54.93,128.50,27.67,27.67,69.10,11.01,2
125,57.38,132.63,29.21,29.21,71.10,11.48,2
127,59.32,138.96,30.76,30.76,73.10,10.17,2
129,59.91,140.58,30.98,30.98,75.10,11.37,2
131,63.76,149.69,31.91,31.91,77.10,11.68,4
133,65.04,150.28,32.72,32.72,79.10,11.76,4
135,66.36,154.75,34.39,34.39,81.10,9.80,4
137,71.28,166.47,36.05,36.05,83.10,8.71,4
139,75.73,176.08,37.72,37.72,85.10,8.54,1
141,78.03,176.86,35.78,35.78,87.10,7.48,1
143,80.55,178.72,35.39,35.39,89.10,7.11,1
145,83.01,183.78,37.06,37.06,91.10,9.31,1
147,85.89,195.39,38.73,38.73,93.10,13.11,1
149,82.19,183.70,37.32,37.32,95.10,13.25,4
151,81.94,186.86,35.58,35.58,97.10,14.74,4
153,83.18,194.69,35.58,35.58,99.10,14.73,4
155,84.39,199.78,37.08,37.08,101.10,13.71,4
157,73.42,154.77,35.26,35.26,103.10,12.05,3
159,46.25,85.35,35.56,35.56,105.10,12.35,3
161,46.08,87.97,36.85,36.85,107.10,13.85,3
163,49.19,87.95,38.52,38.52,109.10,12.72,3
165,56.69,91.25,39.89,39.89,109.13,13.27,3
167,61.16,94.80,37.66,37.66,71.55,11.56,2
169,68.00,98.72,38.88,38.88,70.38,9.94,2
171,72.07,106.56,37.92,37.92,66.88,7.62,2
173,75.02,107.26,39.59,39.59,68.88,6.30,2
175,78.03,107.26,41.52,41.52,70.88,5.37,2
177,81.35,107.26,41.24,41.24,72.88,4.88,2
179,84.88,108.40,42.56,42.56,74.88,4.60,2
181,86.10,108.20,43.43,43.43,76.88,5.42,2
183,81.52,114.03,44.55,44.55,78.88,6.42,2
185,70.21,113.80,45.03,45.03,80.88,7.95,2
187,71.00,112.79,46.50,46.50,82.88,9.58,2
189,71.54,112.54,47.39,47.39,84.88,9.80,1
191,72.36,113.49,46.04,46.04,86.88,9.87,1
193,75.53,118.23,47.15,47.15,88.88,9.04,1
195,76.66,118.04,48.82,48.82,90.88,10.05,1
197,69.38,84.81,44.11,44.11,92.88,9.29,4
199,63.42,89.88,44.63,44.63,94.88,8.93,4
201,64.33,93.67,44.01,44.01,96.88,9.86,4
203,69.77,103.23,44.64,44.64,98.88,10.30,4
205,72.27,107.35,41.88,41.88,97.07,9.72,4
207,73.95,109.10,41.56,41.56,99.07,9.91,2
