time,queue_main,queue_right,queue_avg,queue_max,delay_route_1,delay_route_2,delay_route_3,delay_avg_1,delay_avg_2,delay_max,speed
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.34
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.14
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.64
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.75
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.51
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.55
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.55
15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.07
17,0.00,1.54,0.77,1.54,0.00,0.00,1.92,0.64,1.15,1.92,28.04
19,0.00,4.62,2.31,4.62,0.00,0.00,3.92,1.31,2.35,3.92,30.75
21,0.00,4.55,2.27,4.55,0.00,0.00,5.92,1.97,3.55,5.92,31.33
23,0.00,4.55,2.27,4.55,0.00,0.00,7.92,2.64,4.75,7.92,37.60
25,0.00,4.55,2.27,4.55,0.00,0.00,9.92,3.31,5.95,9.92,40.12
27,0.00,4.55,2.27,4.55,0.00,0.00,11.92,3.97,7.15,11.92,40.54
29,0.00,4.55,2.27,4.55,0.00,0.00,13.92,4.64,8.35,13.92,43.09
31,0.00,4.55,2.27,4.55,0.71,0.00,15.92,5.54,9.69,15.92,42.28
33,0.00,4.55,2.27,4.55,0.00,0.00,17.92,5.97,10.75,17.92,37.59
35,0.00,4.55,2.27,4.55,0.00,0.00,19.92,6.64,11.95,19.92,36.15
37,0.00,4.55,2.27,4.55,0.00,1.34,21.92,7.75,13.42,21.92,27.48
39,0.00,4.55,2.27,4.55,0.72,0.00,23.92,8.21,14.50,23.92,38.37
41,0.00,4.55,2.27,4.55,2.72,0.00,25.92,9.55,16.10,25.92,37.41
43,0.00,4.55,2.27,4.55,2.63,0.00,27.92,10.19,17.28,27.92,30.98
45,2.00,4.55,3.27,4.55,4.63,0.00,29.92,11.52,18.88,29.92,35.60
47,0.00,4.55,2.27,4.55,6.63,0.00,31.92,12.85,20.48,31.92,33.82
49,0.00,4.55,2.27,4.55,8.63,0.00,33.92,14.19,22.08,33.92,25.41
51,0.00,4.55,2.27,4.55,10.63,0.00,35.92,15.52,23.68,35.92,17.68
53,0.00,6.60,3.30,6.60,12.63,0.00,37.92,16.85,25.28,37.92,17.53
55,0.00,14.23,7.12,14.23,14.63,0.00,39.92,18.19,26.88,39.92,27.29
57,0.00,15.97,7.99,15.97,16.63,0.00,41.92,19.52,28.48,41.92,29.60
59,0.00,4.54,2.27,4.54,18.63,0.00,7.89,8.84,8.46,18.63,36.16
61,0.00,0.00,0.00,0.00,20.63,0.00,7.66,9.43,8.72,20.63,38.22
63,0.00,0.00,0.00,0.00,22.63,0.00,3.74,8.79,6.77,22.63,43.53
65,0.00,0.00,0.00,0.00,24.63,0.00,0.00,8.21,4.93,24.63,40.18
67,0.00,0.00,0.00,0.00,26.63,0.00,0.00,8.88,5.33,26.63,26.81
69,0.00,0.00,0.00,0.00,28.63,1.48,1.00,10.37,6.62,28.63,12.21
71,3.65,3.69,3.67,3.69,30.63,3.48,3.00,12.37,8.62,30.63,3.56
73,9.88,10.51,10.20,10.51,32.63,5.48,5.00,14.37,10.62,32.63,0.45
75,9.82,18.32,14.07,18.32,34.63,7.48,7.00,16.37,12.62,34.63,0.00
77,9.82,19.05,14.44,19.05,36.63,9.48,9.00,18.37,14.62,36.63,0.00
79,9.82,19.05,14.43,19.05,38.63,11.48,11.00,20.37,16.62,38.63,7.20
81,9.82,19.05,14.43,19.05,40.63,13.48,13.00,22.37,18.62,40.63,8.84
83,9.82,19.05,14.43,19.05,42.63,15.48,15.00,24.37,20.62,42.63,10.35
85,9.82,19.05,14.43,19.05,44.63,17.48,17.00,26.37,22.62,44.63,18.89
87,9.13,19.05,14.09,19.05,0.00,19.48,19.00,12.83,15.30,19.48,19.11
89,5.98,19.05,12.52,19.05,0.00,21.48,21.00,14.16,16.90,21.48,17.35
91,4.85,19.05,11.95,19.05,0.00,23.48,23.00,15.50,18.50,23.48,14.53
93,4.83,19.05,11.94,19.05,0.00,25.48,25.00,16.83,20.10,25.48,17.73
95,4.73,19.05,11.89,19.05,1.34,27.48,27.00,18.61,21.97,27.48,20.66
97,0.00,19.03,9.52,19.03,3.34,29.48,29.00,20.61,23.97,29.48,36.19
99,0.00,6.43,3.21,6.43,5.34,0.00,29.76,11.70,18.93,29.76,45.83
