time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase,reward
1,0.00,0.00,0.00,0.00,60.00,0,
3,0.00,0.00,0.00,0.00,60.00,4,
5,0.00,0.00,0.00,0.00,60.00,4,
7,0.00,0.00,0.00,0.00,60.00,4,
9,0.00,0.00,0.00,0.00,60.00,4,1.00
11,0.00,0.00,0.00,0.00,60.00,4,
13,0.00,0.00,0.00,0.00,60.00,4,
15,0.00,0.00,0.00,0.00,60.00,4,
17,0.00,0.00,0.00,0.00,60.00,4,
19,0.00,0.00,0.00,0.00,60.00,4,1.00
21,0.00,0.00,0.00,0.00,60.00,4,
23,0.00,0.00,0.00,0.00,60.00,4,
25,0.00,0.00,0.00,0.00,42.79,4,
27,0.00,0.00,0.00,0.00,52.76,4,
29,0.00,0.00,0.00,0.00,54.70,4,4.00
31,0.00,0.00,0.00,0.00,56.54,4,
33,0.00,0.00,0.00,0.00,54.53,1,
35,0.00,0.00,0.03,0.34,56.23,1,
37,0.00,0.00,0.19,2.34,54.56,1,
39,0.00,0.00,0.01,0.09,43.52,1,3.54
41,0.00,0.00,0.18,1.19,44.18,1,
43,0.00,0.00,0.27,3.19,39.63,2,
45,0.56,2.24,0.05,0.60,41.31,2,
47,1.38,5.18,0.46,2.60,43.32,2,
49,2.75,5.85,0.65,4.60,39.87,2,2.54
51,2.70,5.64,1.11,6.60,35.42,2,
53,2.70,5.64,1.42,8.60,32.53,4,
55,2.70,5.64,1.65,10.60,29.95,4,
57,2.49,5.64,2.20,12.60,34.66,4,
59,2.86,5.78,1.47,13.24,36.25,4,2.44
61,2.84,5.72,1.97,15.24,38.02,4,
63,2.84,5.72,2.47,17.24,37.63,1,
65,4.93,14.01,2.97,19.24,37.04,1,
67,5.72,16.84,3.51,21.24,32.41,1,
69,4.50,6.76,4.05,23.24,22.84,1,0.59
71,5.87,12.42,4.89,25.24,17.26,1,
73,8.49,12.62,5.29,27.24,11.70,2,
75,14.85,19.03,6.37,29.24,15.67,2,
77,16.33,24.68,7.54,31.24,20.01,2,
79,13.51,24.68,7.25,33.24,25.38,2,2.48
81,7.29,18.41,7.15,35.24,28.86,2,
83,8.18,18.41,6.40,37.24,31.29,3,
85,8.78,18.41,6.26,39.24,34.44,3,
87,7.48,18.37,6.67,41.24,31.03,3,
89,4.57,11.33,4.32,22.42,29.21,3,2.07
91,4.29,11.33,4.74,24.42,25.38,3,
93,7.98,16.17,4.05,26.42,21.78,1,
95,10.72,24.27,4.88,28.42,20.42,1,
97,12.80,32.77,5.71,30.42,18.73,1,
99,13.54,35.84,5.67,32.42,15.46,1,1.91
101,17.94,53.19,5.46,34.42,16.10,1,
103,21.50,59.33,5.66,36.42,15.94,2,
105,22.75,62.26,6.33,38.42,17.63,2,
107,21.22,60.11,6.99,40.42,17.04,2,
109,20.23,56.74,7.04,42.42,15.74,2,1.61
111,13.26,28.87,6.31,44.42,11.97,2,
113,16.45,40.17,7.14,46.42,9.35,1,
115,20.28,50.56,7.41,48.42,12.97,1,
117,20.08,50.46,8.41,50.42,16.16,1,
119,19.99,50.46,8.70,52.42,18.78,1,1.90
121,19.99,50.46,9.35,54.42,19.05,1,
123,19.82,49.78,10.05,56.42,20.31,4,
125,19.02,46.66,11.05,58.42,23.34,4,
127,11.84,24.17,12.08,60.42,21.85,4,
129,11.79,23.81,10.77,49.16,19.54,4,0.95
131,12.72,21.27,10.66,37.78,16.39,4,
133,16.80,31.93,11.08,35.03,14.01,1,
135,18.27,31.70,9.43,37.03,14.85,1,
137,19.91,36.31,10.60,39.03,14.98,1,
139,20.24,37.68,11.62,40.83,17.67,1,2.07
141,16.49,42.10,11.92,38.15,18.53,1,
143,16.56,44.10,12.43,40.09,14.53,2,
145,17.55,44.09,10.98,42.09,15.58,2,
147,19.77,44.09,12.15,44.09,18.33,2,
149,19.65,44.09,11.64,34.33,22.35,2,2.29
151,20.08,44.09,11.09,36.33,23.80,2,
153,19.79,42.94,11.10,38.33,24.48,1,
155,15.89,27.34,11.68,40.33,26.88,1,
157,10.35,25.70,12.95,42.33,24.22,1,
159,11.97,25.48,10.66,44.33,23.67,1,2.44
161,9.69,22.23,11.67,46.33,22.93,1,
163,9.41,25.03,12.74,48.33,22.47,1,
165,10.82,25.02,12.41,50.33,23.29,1,
167,12.09,25.02,12.66,52.33,20.61,1,
169,13.34,25.02,14.02,54.33,18.36,1,2.18
171,14.16,25.02,15.00,56.33,15.91,1,
173,14.62,25.02,16.18,58.33,15.43,3,
175,14.59,25.02,17.27,60.33,15.84,3,
177,12.44,25.02,18.77,62.33,16.94,3,
179,13.61,24.76,12.87,44.32,13.14,3,1.72
181,15.10,23.38,11.47,46.32,16.73,3,
183,15.71,20.64,12.64,48.32,18.42,2,
185,15.09,18.64,13.80,50.32,18.23,2,
187,14.99,18.64,14.97,52.32,17.22,2,
189,10.52,18.64,13.53,49.04,15.08,2,1.05
191,10.22,18.64,13.30,38.47,14.08,2,
193,11.76,24.98,9.95,40.47,9.42,4,
195,13.53,27.86,10.33,42.47,13.15,4,
197,12.97,31.87,11.33,44.47,15.14,4,
199,9.36,31.81,6.01,26.94,21.10,4,2.35
201,9.36,31.81,4.54,28.94,25.67,4,
203,9.44,31.81,5.21,30.94,27.91,1,
205,10.74,31.81,5.94,32.94,27.60,1,
207,11.39,31.81,6.94,34.94,27.14,1,
209,11.86,31.80,7.74,34.55,25.67,1,1.08
211,9.30,21.56,8.69,34.23,23.43,1,
213,7.26,8.47,8.85,26.04,22.11,2,
215,10.96,14.49,9.78,28.04,24.19,2,
217,13.73,19.19,11.22,30.04,22.38,2,
219,13.28,19.11,10.85,32.04,17.66,2,1.24
221,14.71,19.11,11.27,34.04,11.89,2,
223,16.17,23.85,12.26,36.04,8.30,1,
225,19.36,32.82,13.33,38.04,6.19,1,
227,22.56,43.46,14.83,40.04,6.78,1,
229,22.92,44.91,13.71,42.04,7.96,1,1.66
231,24.60,44.90,15.20,44.04,9.84,1,
233,24.61,44.84,14.85,46.04,14.77,4,
235,24.06,42.63,15.32,48.04,18.00,4,
237,19.72,28.58,16.65,50.04,17.92,4,
239,13.29,25.08,16.47,52.04,14.69,4,1.57
241,13.51,25.08,16.43,54.04,14.20,4,
243,15.14,29.95,15.45,56.04,15.30,1,
245,15.56,31.60,16.33,58.04,16.94,1,
247,15.55,31.59,17.75,60.04,19.98,1,
249,16.16,31.58,18.23,62.04,23.48,1,2.06
251,13.86,25.08,17.80,64.04,22.82,1,
253,10.25,25.08,18.13,66.04,19.70,2,
255,12.01,25.08,16.74,68.04,20.86,2,
257,10.82,25.08,17.82,70.04,18.20,2,
259,10.37,25.08,16.16,72.04,18.32,2,1.96
261,11.33,25.08,16.82,74.04,20.78,2,
263,12.58,25.08,16.87,76.04,23.80,3,
265,13.52,25.08,17.72,78.04,26.07,3,
267,16.14,29.10,18.72,80.04,26.46,3,
269,16.68,31.58,11.80,57.16,24.70,3,1.66
271,13.41,37.33,11.77,57.57,22.39,3,
273,15.90,44.34,12.08,49.39,20.14,1,
275,20.67,50.89,8.97,37.12,19.25,1,
277,21.41,54.65,9.97,39.12,16.62,1,
279,22.67,56.44,9.76,34.62,15.76,1,2.21
281,23.25,56.43,9.00,36.62,15.13,1,
283,24.78,56.43,9.62,38.62,13.24,2,
