time,queue_main,queue_right,delay_direction_1,delay_direction_2,delay_direction_3,speed
1,0.00,0.00,0.00,0.00,0.00,60.00
3,0.00,0.00,0.00,0.00,0.00,60.00
5,0.00,0.00,0.00,0.00,0.00,46.00
7,0.00,0.00,0.00,0.00,0.00,54.55
9,0.00,0.00,0.00,0.00,0.00,56.55
11,0.00,0.00,0.00,0.00,0.00,56.02
13,0.00,0.00,0.00,0.00,0.00,57.26
15,0.00,0.00,0.00,0.00,0.00,54.86
17,0.00,0.00,0.00,0.00,0.00,46.22
19,0.00,0.00,0.00,0.00,0.00,32.88
21,0.00,0.00,0.25,0.00,0.00,26.52
23,0.00,3.11,2.25,0.00,1.95,20.17
25,0.00,5.21,1.19,1.50,3.95,12.75
27,0.00,5.19,2.11,3.50,5.95,0.70
29,2.89,4.86,4.11,0.00,7.95,0.00
31,0.00,0.00,6.11,0.00,9.95,25.10
33,0.00,0.00,8.11,0.00,0.00,38.67
35,0.00,0.00,10.11,0.00,0.00,40.30
37,0.00,0.00,12.11,0.00,0.00,40.23
39,0.00,0.00,14.11,0.00,0.00,40.03
41,0.00,0.00,16.11,0.00,0.00,50.70
43,0.00,0.00,0.00,0.00,0.00,41.95
45,0.00,0.00,0.00,1.10,0.00,33.15
47,0.00,0.00,0.00,0.00,0.60,29.85
49,0.00,3.91,0.00,0.00,2.60,31.65
51,0.00,5.26,0.00,0.00,4.60,41.17
53,0.00,5.25,0.00,0.00,6.60,43.10
55,0.00,5.25,0.00,0.00,8.60,35.90
57,0.00,5.25,0.00,0.00,10.60,29.07
59,0.00,5.25,0.00,0.65,12.60,35.24
61,1.82,5.25,0.00,2.65,14.60,31.48
63,4.72,5.25,0.00,4.65,16.60,32.27
65,4.67,5.17,0.00,6.65,18.60,39.43
67,4.67,0.00,0.00,8.65,20.60,42.37
69,4.67,0.00,0.00,10.65,4.33,40.88
71,4.67,0.00,0.00,12.65,0.00,32.42
73,7.53,0.00,0.00,14.65,0.00,28.92
75,10.60,0.00,1.03,16.65,0.00,23.18
77,0.91,0.00,3.03,7.02,0.00,20.90
79,0.00,0.00,5.03,0.00,0.00,17.87
81,0.00,0.00,2.70,1.69,0.00,21.50
83,0.00,0.00,4.70,3.69,0.00,30.70
85,0.00,0.00,0.00,5.69,0.00,60.00
87,0.00,0.00,0.00,0.00,0.00,50.20
89,0.00,0.00,0.00,0.00,0.00,57.55
91,0.00,0.00,0.00,0.00,0.00,60.55
93,0.00,0.00,0.00,0.00,0.00,60.25
95,0.00,0.00,0.00,0.00,0.00,60.25
97,0.00,0.00,0.00,0.00,0.00,51.93
99,0.00,0.00,0.00,0.00,0.00,42.37
101,0.00,0.00,0.00,0.00,0.00,35.42
103,1.23,0.00,1.77,1.41,0.00,31.40
105,8.61,0.00,3.77,3.41,0.00,41.30
107,11.50,0.00,5.77,5.41,0.00,43.08
109,0.00,0.00,7.77,0.00,0.00,50.83
111,0.00,0.00,0.00,0.00,0.00,55.40
113,0.00,0.00,0.00,1.30,0.00,48.00
115,0.00,0.00,1.04,0.00,0.00,29.10
117,0.00,0.00,3.04,0.00,0.00,22.67
119,2.49,0.00,5.04,0.61,0.00,37.07
121,7.34,0.00,7.04,2.61,0.00,45.10
123,10.92,0.00,9.04,4.61,0.00,45.14
125,10.91,0.00,11.04,6.61,0.00,41.98
127,8.44,0.00,0.00,8.61,0.00,45.80
129,0.00,0.00,0.00,10.61,0.00,44.12
131,0.00,0.00,0.00,0.08,0.00,40.77
133,0.00,0.00,1.13,2.08,0.00,33.20
135,0.00,0.00,3.13,1.06,0.00,13.65
137,0.95,0.00,0.46,3.06,0.00,2.05
139,9.89,0.00,2.46,5.06,0.00,16.43
141,11.25,0.00,4.46,7.06,0.00,18.43
143,11.24,0.00,6.46,9.06,0.00,19.73
145,11.24,0.00,8.46,11.06,0.00,28.60
147,8.67,0.00,10.46,13.06,0.00,44.60
149,0.00,0.00,12.46,0.00,0.00,46.00
151,0.00,0.00,0.00,0.00,0.00,44.65
153,0.00,0.00,0.00,0.00,1.19,46.70
