time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,outflow,phase
1,0.00,0.00,0.00,0.00,60.00,0.00,1
3,0.00,0.00,0.00,0.00,46.48,0.00,1
5,0.00,0.00,0.00,0.00,54.13,0.00,1
7,0.00,0.00,0.00,0.00,60.19,0.00,1
9,0.00,0.00,0.00,0.00,56.09,0.00,1
11,0.00,0.00,0.00,0.00,54.55,0.00,1
13,0.00,0.00,0.00,0.00,53.36,0.00,1
15,0.00,0.00,0.00,0.00,47.82,0.00,1
17,0.00,0.00,0.07,0.86,40.20,0.00,1
19,0.37,1.47,0.33,2.86,42.17,0.00,1
21,1.77,7.07,0.80,4.86,42.58,0.00,3
23,3.10,12.41,1.44,6.86,37.31,0.00,3
25,3.58,12.31,2.10,8.86,34.87,1.00,3
27,5.60,12.31,1.86,9.11,29.14,0.00,3
29,6.24,15.07,2.36,11.11,24.25,0.00,3
31,8.52,18.70,2.88,13.11,18.03,1.00,3
33,8.77,18.65,3.38,15.11,10.33,0.00,3
35,9.12,18.65,4.11,17.11,7.58,0.00,3
37,10.64,18.65,5.06,19.11,15.58,1.00,2
39,13.06,18.65,5.77,21.11,20.55,0.00,2
41,12.99,18.65,6.61,23.11,27.25,0.00,2
43,12.98,18.64,7.44,25.11,31.77,1.00,2
45,10.56,16.42,6.01,25.68,32.91,1.00,2
47,8.32,16.42,5.92,25.59,34.18,1.00,2
49,8.32,16.42,4.92,27.59,32.63,1.00,4
51,9.54,21.27,5.55,29.59,30.37,1.00,4
53,9.83,22.53,6.08,31.59,28.40,2.00,4
55,8.01,23.62,6.17,29.70,26.43,1.00,4
57,8.27,29.88,5.28,31.70,27.49,3.00,1
59,6.13,22.85,3.48,28.81,25.80,1.00,1
61,3.06,10.54,2.45,10.57,24.51,2.00,1
63,5.25,10.61,2.53,12.48,27.12,1.00,1
65,6.90,14.34,2.44,14.48,31.51,1.00,1
67,7.97,17.14,2.20,16.48,36.56,0.00,1
69,7.96,17.12,2.70,18.48,36.65,0.00,1
71,7.96,17.12,3.31,20.48,36.61,1.00,1
73,7.96,17.12,3.72,22.48,32.91,1.00,1
75,7.96,17.12,4.26,24.48,30.31,0.00,1
77,7.96,17.12,4.95,26.48,27.98,1.00,1
79,7.96,17.12,5.81,28.48,25.26,1.00,1
81,9.27,22.38,6.42,30.48,26.16,1.00,3
83,10.35,23.39,7.23,32.48,26.40,0.00,3
85,11.24,23.39,8.11,34.48,27.05,2.00,3
87,10.94,23.39,8.43,30.37,29.19,1.00,3
89,7.99,20.74,7.94,32.37,31.76,3.00,2
91,5.82,12.07,4.95,26.46,27.81,1.00,2
93,5.79,11.92,3.30,18.64,28.59,1.00,2
95,6.98,15.99,3.89,20.64,31.17,1.00,2
97,8.69,22.84,3.16,22.64,33.73,1.00,2
99,8.95,23.89,3.53,24.64,32.74,1.00,2
101,9.44,23.88,3.85,26.64,31.96,0.00,2
103,9.24,23.88,4.52,28.64,27.69,0.00,2
105,10.23,23.88,5.26,30.64,25.62,1.00,4
107,10.20,23.88,5.99,32.64,17.50,1.00,4
109,11.31,23.88,6.76,34.64,16.92,2.00,4
111,11.01,23.88,6.08,36.64,23.58,2.00,4
113,8.74,21.20,6.20,28.94,28.84,4.00,4
115,7.34,12.52,3.21,21.33,33.39,1.00,1
117,7.31,12.52,3.78,22.24,36.45,1.00,1
119,7.31,12.52,2.43,12.88,33.72,0.00,1
121,7.31,12.52,3.05,14.88,29.90,0.00,1
123,7.85,13.84,3.72,16.88,28.00,0.00,1
125,8.97,18.34,4.65,18.88,30.37,1.00,1
127,11.72,18.28,5.48,20.88,28.85,1.00,1
129,13.68,19.22,6.24,22.88,27.16,2.00,1
131,13.65,19.14,7.01,24.88,28.82,0.00,1
133,13.65,19.14,7.84,26.88,27.48,0.00,1
135,13.65,19.14,8.75,28.88,23.35,2.00,3
137,13.65,19.14,9.54,30.88,22.27,0.00,3
139,16.80,25.50,10.54,32.88,23.28,0.00,3
141,16.82,25.26,11.62,34.88,25.07,2.00,3
143,13.95,24.92,11.61,34.87,25.61,2.00,2
145,10.29,18.50,10.61,35.75,22.88,4.00,2
147,11.32,18.50,10.25,37.75,21.06,1.00,2
149,12.86,18.50,11.24,39.75,19.87,1.00,2
151,13.24,19.12,12.42,41.24,14.96,2.00,2
153,15.62,28.67,12.86,33.47,18.72,2.00,2
155,17.74,30.64,10.93,35.47,18.23,0.00,2
157,18.82,30.63,12.02,37.47,19.49,0.00,2
159,19.37,30.63,13.18,39.47,21.25,1.00,4
161,20.89,36.74,13.93,41.47,20.42,0.00,4
163,22.59,43.54,14.93,43.47,20.59,2.00,4
165,22.18,45.13,15.01,45.47,19.62,2.00,4
167,18.01,54.97,12.35,34.49,19.71,3.00,1
169,17.99,61.06,10.72,32.52,17.34,2.00,1
171,21.61,69.70,8.10,34.52,17.85,0.00,1
173,24.12,70.04,9.24,36.52,22.67,2.00,1
175,27.20,75.95,9.35,38.52,26.47,2.00,1
177,27.36,76.69,9.50,40.52,30.94,1.00,1
179,27.26,76.28,9.70,42.52,30.76,2.00,1
181,26.91,74.89,9.55,44.52,30.03,1.00,1
183,29.38,78.82,9.29,46.52,28.65,1.00,1
185,19.59,39.61,10.26,48.52,24.81,1.00,3
187,10.07,16.12,11.65,50.52,19.48,2.00,3
189,12.76,17.63,13.08,52.52,15.78,0.00,3
191,17.44,29.35,14.75,54.52,11.15,1.00,3
193,19.18,31.40,14.88,38.09,8.30,1.00,3
195,22.84,31.73,15.12,29.88,6.95,1.00,2
197,26.82,37.45,15.25,31.88,8.31,1.00,2
199,27.18,37.22,16.50,33.88,12.12,1.00,2
201,27.18,37.22,17.70,35.88,17.37,2.00,2
203,27.11,37.22,16.36,37.88,20.07,2.00,2
205,23.99,37.03,16.95,39.88,24.40,2.00,2
207,18.96,36.75,16.52,41.88,24.57,2.00,2
209,18.92,36.75,14.89,43.88,26.04,1.00,2
211,19.81,36.75,15.58,45.88,25.39,1.00,4
213,20.83,37.73,15.49,47.88,21.17,0.00,4
215,22.06,42.67,16.70,49.88,20.86,2.00,4
217,21.77,44.63,17.36,51.88,21.00,2.00,4
219,22.97,48.93,17.86,51.44,18.50,4.00,1
221,19.85,50.99,11.79,44.78,14.27,2.00,1
223,25.79,57.98,10.87,46.78,13.83,1.00,1
225,29.35,61.24,11.57,48.78,15.96,1.00,1
227,29.97,62.65,9.52,41.71,18.75,1.00,1
229,32.36,67.19,10.26,38.70,19.33,1.00,1
231,24.14,43.11,11.29,39.06,20.51,1.00,1
233,19.42,44.23,9.95,23.47,20.67,2.00,1
235,23.46,55.24,10.48,25.47,20.13,1.00,1
237,23.34,54.91,10.46,27.47,22.40,2.00,1
239,24.56,54.91,10.32,29.47,22.38,1.00,1
241,26.59,54.91,11.15,31.47,22.51,1.00,3
243,26.70,54.91,12.14,33.47,21.67,2.00,3
245,28.56,56.20,12.53,35.47,22.61,2.00,3
247,29.94,67.18,12.23,32.52,24.49,2.00,3
249,28.50,79.25,11.82,34.47,23.08,4.00,2
251,29.78,81.64,8.60,35.09,22.27,4.00,2
253,23.05,86.28,8.26,33.89,19.84,2.00,2
255,30.14,108.98,7.99,31.75,19.63,2.00,2
257,34.78,121.35,6.22,27.79,19.32,2.00,2
259,36.35,125.65,6.60,31.14,21.54,2.00,2
261,38.44,125.60,6.68,29.14,24.80,2.00,2
263,40.62,125.60,6.06,16.86,23.96,0.00,4
265,40.56,125.60,7.24,18.86,24.12,2.00,4
267,40.52,125.46,8.05,20.86,25.30,2.00,4
269,37.32,110.87,7.62,21.86,26.99,1.00,4
271,10.52,31.75,8.82,21.94,25.27,2.00,1
273,12.12,17.18,8.97,23.78,24.25,1.00,1
275,12.64,27.77,10.18,25.78,23.70,2.00,1
277,14.05,33.52,10.42,27.78,26.30,2.00,1
279,11.60,36.15,9.93,29.78,27.13,3.00,1
281,11.27,39.85,10.27,31.78,28.57,1.00,1
283,15.34,56.12,10.69,33.78,26.55,2.00,1
285,16.49,60.73,11.00,35.78,23.86,1.00,1
287,17.50,60.68,11.80,37.78,22.21,0.00,1
289,19.30,66.48,12.97,39.78,21.24,1.00,1
291,20.84,70.08,13.85,41.78,16.41,1.00,1
293,25.10,82.85,14.78,43.78,12.91,0.00,3
295,26.80,85.78,15.97,45.78,13.81,1.00,3
297,28.75,85.76,17.00,47.78,17.50,2.00,3
299,26.23,85.76,15.21,44.64,17.93,2.00,3
301,26.23,85.76,13.03,46.64,16.47,2.00,2
303,26.86,85.76,13.38,48.60,16.43,0.00,2
305,28.94,85.76,14.57,50.60,18.15,0.00,2
307,28.84,85.76,15.91,52.60,18.39,2.00,2
309,28.84,85.76,13.21,50.89,19.74,1.00,2
311,31.26,85.76,14.17,50.35,18.02,1.00,2
313,33.12,85.29,15.32,51.59,19.60,2.00,2
315,14.12,24.05,15.34,53.59,20.77,2.00,2
317,15.11,25.79,15.91,55.59,20.94,1.00,2
319,18.07,25.78,17.00,57.59,21.67,1.00,4
321,20.21,25.78,17.51,59.59,22.34,1.00,4
323,21.19,25.78,16.44,61.59,26.33,1.00,4
325,21.25,25.78,17.21,63.59,31.15,4.00,4
327,17.86,30.35,15.62,37.28,32.75,4.00,1
329,6.77,16.19,14.79,35.48,31.41,4.00,1
331,5.29,10.90,9.52,37.38,25.32,1.00,1
333,10.60,21.03,10.12,39.38,19.73,2.00,1
335,12.60,22.98,10.51,41.38,19.80,1.00,1
337,12.62,22.97,11.40,43.38,17.14,2.00,1
339,12.62,22.97,12.24,45.38,22.96,2.00,1
341,12.62,22.97,12.89,47.38,25.00,0.00,1
343,13.97,28.39,13.89,49.38,25.48,0.00,1
345,14.23,29.43,14.99,51.38,23.85,1.00,1
347,14.23,29.43,15.89,53.38,24.62,0.00,1
349,15.47,34.38,16.89,55.38,23.82,0.00,1
351,17.10,40.89,17.95,57.38,19.37,1.00,3
353,18.48,46.42,19.01,59.38,18.51,0.00,3
355,18.73,47.53,20.18,61.38,17.11,1.00,3
357,19.67,47.53,18.80,52.30,18.09,2.00,3
359,18.88,47.53,14.45,46.04,19.63,1.00,2
361,19.83,47.88,15.97,48.04,19.28,3.00,2
363,23.10,53.72,13.70,50.04,18.28,0.00,2
365,24.47,57.32,15.03,52.04,21.47,1.00,2
367,24.44,52.55,13.27,54.04,22.93,1.00,2
369,14.37,23.59,14.03,56.04,22.41,1.00,2
371,14.37,23.58,15.16,58.04,20.87,2.00,2
373,15.88,29.62,16.25,60.04,19.24,2.00,2
375,17.29,35.27,16.67,62.04,19.15,2.00,2
377,18.76,37.02,16.94,64.04,21.82,1.00,2
379,20.42,37.01,17.35,66.04,23.14,0.00,4
381,21.23,37.01,18.54,68.04,21.27,0.00,4
383,21.81,37.01,19.87,70.04,20.80,2.00,4
