time,calculation_time
1.0,0.08461809158325195
5.0,0.00952911376953125
9.0,0.03158736228942871
13.0,0.08014988899230957
17.0,0.13350796699523926
21.0,0.06624197959899902
25.0,0.08858585357666016
29.0,0.31980395317077637
33.0,0.11121058464050293
37.0,0.1061549186706543
41.0,0.14229893684387207
45.0,0.1694049835205078
49.0,0.12614893913269043
53.0,0.10022807121276855
57.0,0.2597663402557373
61.0,0.22994399070739746
65.0,0.07544302940368652
69.0,0.2486705780029297
73.0,0.07800626754760742
77.0,0.17469477653503418
81.0,0.14281296730041504
85.0,0.08087992668151855
89.0,0.18555355072021484
93.0,0.1421806812286377
97.0,0.11144542694091797
101.0,0.34804797172546387
105.0,0.21566152572631836
109.0,0.12204742431640625
113.0,0.2720651626586914
117.0,0.2978658676147461
121.0,0.10285234451293945
125.0,0.1952500343322754
129.0,0.30421924591064453
133.0,0.11936521530151367
137.0,0.2684652805328369
141.0,0.23125863075256348
145.0,0.11049199104309082
149.0,0.26860785484313965
153.0,0.3202242851257324
157.0,0.10717391967773438
161.0,0.24584531784057617
165.0,0.20152854919433594
169.0,0.1485612392425537
173.0,0.2624974250793457
177.0,0.29692602157592773
181.0,0.1422276496887207
185.0,0.2518937587738037
189.0,0.44249534606933594
193.0,0.28145289421081543
197.0,0.1432502269744873
201.0,0.4127986431121826
205.0,0.19408178329467773
209.0,0.32367730140686035
213.0,0.36464571952819824
217.0,0.2373058795928955
221.0,0.09549188613891602
225.0,0.18138575553894043
229.0,0.1927967071533203
233.0,0.11087560653686523
237.0,0.16213750839233398
241.0,0.08240342140197754
245.0,0.17269015312194824
249.0,0.1831035614013672
253.0,0.11325192451477051
257.0,0.2224276065826416
261.0,0.10677433013916016
265.0,0.19971060752868652
269.0,0.10247445106506348
273.0,0.1555037498474121
277.0,0.17294859886169434
281.0,0.17429471015930176
285.0,0.3001370429992676
289.0,0.14445281028747559
293.0,0.17842650413513184
297.0,0.11669158935546875
301.0,0.22885823249816895
305.0,0.360001802444458
309.0,0.1551661491394043
313.0,0.24895405769348145
317.0,0.1104428768157959
321.0,0.2993154525756836
325.0,0.3424816131591797
329.0,0.20933079719543457
333.0,0.1664576530456543
337.0,0.19858121871948242
341.0,0.09478592872619629
345.0,0.2055187225341797
349.0,0.09900331497192383
353.0,0.21776461601257324
357.0,0.20791292190551758
361.0,0.09561324119567871
365.0,0.17415070533752441
369.0,0.21628379821777344
373.0,0.12763667106628418
377.0,0.15249204635620117
381.0,0.28664350509643555
385.0,0.294187068939209
389.0,0.11142826080322266
393.0,0.15838193893432617
397.0,0.3298680782318115
401.0,0.31127357482910156
405.0,0.3014559745788574
409.0,0.23738455772399902
413.0,0.14153695106506348
417.0,0.23659563064575195
421.0,0.2759881019592285
425.0,0.23679399490356445
429.0,0.14066529273986816
433.0,0.22286725044250488
437.0,0.23946833610534668
441.0,0.26019763946533203
445.0,0.20570707321166992
449.0,0.10871529579162598
453.0,0.23469042778015137
457.0,0.12313318252563477
461.0,0.2408905029296875
465.0,0.14024901390075684
469.0,0.334531307220459
473.0,0.09651756286621094
477.0,0.14268898963928223
481.0,0.29671740531921387
485.0,0.34903621673583984
489.0,0.16155409812927246
493.0,0.26971888542175293
497.0,0.15858864784240723
