time,value
1,0.02
5,0.02
9,0.02
13,0.02
17,0.01
21,0.02
25,0.02
29,0.03
33,0.05
37,0.01
41,0.03
45,0.05
49,0.10
53,0.06
57,0.03
61,0.05
65,0.05
69,0.08
73,0.15
77,0.17
81,0.16
85,0.08
89,0.14
93,0.14
97,0.16
101,0.16
105,0.11
109,0.14
113,0.16
117,0.19
121,0.11
125,0.28
129,0.30
133,0.27
137,0.30
141,0.15
145,0.28
149,0.29
153,0.17
157,0.32
161,0.28
165,0.19
169,0.27
173,0.32
177,0.35
181,0.42
185,0.38
189,0.22
193,0.38
197,0.27
201,0.44
205,0.43
209,0.25
213,0.46
217,0.44
221,0.45
225,0.32
229,0.55
233,0.46
237,0.28
241,0.46
245,0.27
249,0.45
253,0.26
257,0.45
261,0.24
265,0.43
269,0.43
273,0.24
277,0.45
281,0.44
285,0.41
289,0.40
293,0.24
297,0.43
301,0.40
305,0.25
309,0.48
313,0.43
317,0.42
321,0.30
325,0.40
329,0.25
333,0.46
337,0.29
341,0.64
345,0.40
349,0.60
353,0.48
357,0.43
361,0.42
365,0.52
369,0.52
373,0.30
377,0.54
381,0.57
385,0.61
389,0.38
393,0.70
397,0.82
401,0.70
405,0.69
409,0.62
413,0.33
417,0.50
421,0.51
425,0.46
429,0.45
433,0.29
437,0.48
441,0.36
445,0.56
449,0.60
453,0.58
457,0.30
461,0.60
465,0.79
469,0.73
473,0.49
477,1.30
481,0.87
485,0.73
489,0.46
493,0.78
497,0.78
501,0.76
505,0.59
509,0.87
513,0.49
517,0.54
521,0.84
525,0.49
529,0.83
533,0.74
537,0.68
541,0.45
545,0.73
549,0.46
553,1.07
557,0.80
561,0.55
565,0.85
569,0.80
573,0.75
577,0.77
581,0.52
585,0.70
589,0.41
593,0.89
597,0.60
601,0.71
605,0.54
609,0.70
613,0.73
617,0.65
621,0.60
625,0.43
629,0.58
633,0.44
637,1.09
641,0.71
645,0.75
649,0.55
653,0.75
657,0.92
661,0.88
665,0.63
669,1.20
673,0.95
677,0.98
681,0.55
685,0.77
689,0.55
693,0.64
697,0.94
701,0.63
705,0.89
709,0.74
713,0.80
717,0.47
721,0.72
725,0.49
729,0.73
733,0.85
737,0.49
741,0.92
745,0.87
749,1.06
753,0.56
757,0.76
761,0.85
765,1.12
769,0.65
773,0.77
777,0.98
781,0.89
785,1.00
789,0.65
793,1.26
797,0.78
801,0.85
805,0.75
809,0.61
813,0.80
817,0.77
821,0.58
825,0.82
829,1.04
833,0.92
837,1.14
841,0.56
845,1.30
849,1.00
853,0.94
857,0.89
861,1.02
865,0.95
869,1.10
873,0.99
877,1.11
881,0.93
885,0.85
889,0.97
893,1.13
897,0.93
901,0.78
905,0.92
909,1.00
913,0.75
917,1.10
921,0.88
925,1.14
929,1.08
933,0.94
937,0.98
941,1.22
945,1.34
949,1.31
953,1.30
957,0.99
961,1.20
965,0.97
969,1.22
973,1.07
977,0.84
981,0.86
985,1.21
989,1.16
993,0.91
997,1.14
