time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase,reward
1,0.00,0.00,0.00,0.00,60.00,0,
3,0.00,0.00,0.00,0.00,60.99,8,
5,0.00,0.00,0.00,0.00,55.47,8,
7,0.00,0.00,0.00,0.00,59.63,8,
9,0.00,0.00,0.00,0.00,59.00,8,4.00
11,0.00,0.00,0.00,0.00,52.79,8,
13,0.00,0.00,0.00,0.00,51.36,7,
15,0.00,0.00,0.00,0.00,45.74,7,
17,0.00,0.00,0.06,0.66,41.23,7,
19,0.37,1.46,0.27,2.66,42.32,7,0.52
21,0.96,3.84,0.69,4.66,39.06,7,
23,3.06,12.25,1.19,6.66,36.91,6,
25,3.08,12.31,1.84,8.66,39.85,6,
27,2.93,10.68,2.51,10.66,39.71,6,
29,2.28,9.13,2.29,12.66,42.72,6,2.44
31,2.48,9.90,1.87,14.66,39.99,6,
33,3.27,13.08,2.28,16.66,32.09,1,
35,4.11,16.46,2.57,18.66,22.17,1,
37,4.10,16.38,2.75,20.66,17.33,1,
39,2.15,5.71,3.37,22.66,8.19,1,2.61
41,4.18,11.06,3.51,24.66,0.19,1,
43,4.16,10.97,3.31,26.66,24.26,8,
45,4.16,10.97,3.81,28.66,38.05,8,
47,3.53,8.44,2.46,12.38,47.19,8,
49,1.42,5.68,2.08,14.38,49.51,8,3.54
51,1.42,5.68,1.37,16.38,50.73,8,
53,1.42,5.68,1.53,18.38,47.87,7,
55,1.40,5.59,1.70,20.38,48.71,7,
57,0.12,0.48,1.97,22.38,49.71,7,
59,0.00,0.00,0.25,2.21,49.77,7,3.00
61,0.79,3.15,0.38,4.21,45.49,7,
63,1.11,4.45,0.54,6.21,37.38,2,
65,2.23,8.91,0.92,8.21,33.45,2,
67,2.31,9.22,1.49,10.21,33.90,2,
69,0.62,2.48,1.01,5.55,27.38,2,2.91
71,0.85,3.41,1.04,7.23,25.79,2,
73,1.22,4.88,1.38,9.23,25.52,5,
75,1.17,3.65,2.05,11.23,39.78,5,
77,0.30,1.22,1.94,13.23,43.83,5,
79,0.00,0.00,1.89,15.23,47.08,5,2.83
81,0.00,0.00,2.30,17.23,46.48,5,
83,1.74,6.95,2.80,19.23,44.98,1,
85,2.39,9.57,3.33,21.23,44.03,1,
87,2.04,6.85,1.94,15.46,45.21,1,
89,1.16,4.65,2.53,17.46,41.30,1,2.84
91,1.14,4.56,2.28,19.46,38.72,1,
93,1.29,4.56,2.58,21.46,36.94,8,
95,3.84,11.08,3.04,23.46,39.37,8,
97,3.67,10.87,3.73,25.46,39.06,8,
99,3.99,10.87,3.60,27.46,40.65,8,2.78
101,3.99,10.87,3.83,29.46,37.24,8,
103,3.99,10.87,4.50,31.46,34.62,6,
105,3.99,10.87,5.16,33.46,34.28,6,
107,4.11,11.32,2.93,15.52,35.02,6,
109,1.52,5.10,3.45,17.52,34.37,6,2.71
111,2.07,5.10,1.61,16.65,34.20,6,
113,3.20,7.71,2.11,18.65,35.46,8,
115,4.39,11.51,2.60,20.65,44.50,8,
117,3.35,8.29,2.70,22.65,47.95,8,
119,1.28,5.10,2.72,24.65,45.10,8,3.04
121,1.28,5.10,2.50,26.65,42.40,8,
123,1.28,5.10,2.79,28.65,36.31,5,
125,1.25,5.01,3.25,30.65,29.10,5,
127,1.22,4.66,3.32,32.65,19.99,5,
129,2.66,5.88,1.20,4.89,20.76,5,1.78
131,6.24,12.73,1.64,6.89,19.01,5,
133,7.67,18.18,2.10,8.89,28.36,8,
135,7.66,18.13,2.60,10.89,36.18,8,
137,7.66,18.11,2.02,12.62,39.23,8,
139,4.86,12.52,2.17,14.62,42.10,8,2.99
141,3.13,12.52,2.44,16.62,42.83,8,
143,3.13,12.52,1.59,18.62,35.85,7,
145,3.13,12.52,1.93,20.62,34.15,7,
147,3.71,10.32,2.13,22.62,35.11,7,
149,2.52,5.13,2.58,22.64,41.10,7,2.69
151,3.97,10.37,1.43,5.57,40.00,7,
153,3.93,10.20,1.83,7.57,38.22,1,
155,3.93,10.20,2.19,9.57,38.92,1,
157,3.75,8.31,2.72,11.57,39.74,1,
159,4.04,5.51,3.15,13.57,35.67,1,2.47
161,4.01,5.51,3.03,15.57,30.32,1,
163,5.42,8.94,3.70,17.57,29.76,5,
