time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,outflow,phase,reward
1,0.00,0.00,0.00,0.00,44.96,0.00,0,
3,0.00,0.00,0.00,0.00,56.63,0.00,4,
5,0.00,0.00,0.00,0.00,60.16,0.00,4,
7,0.00,0.00,0.00,0.00,60.70,0.00,4,
9,0.00,0.00,0.00,0.00,61.75,0.00,4,4.00
11,0.00,0.00,0.00,0.00,57.10,0.00,4,
13,0.00,0.00,0.00,0.00,50.90,0.00,2,
15,0.00,0.00,0.04,0.34,51.69,0.00,2,
17,0.66,2.62,0.54,2.34,49.30,2.00,2,
19,1.34,5.38,0.51,4.09,48.20,2.00,2,2.36
21,1.34,5.35,0.66,6.09,44.49,0.00,2,
23,3.64,9.21,0.99,8.09,37.39,0.00,3,
25,4.81,11.40,1.43,10.09,37.05,1.00,3,
27,5.71,10.40,1.89,12.09,35.61,1.00,3,
29,5.32,10.89,2.44,14.09,34.11,2.00,3,1.86
31,6.50,11.64,2.89,16.09,32.58,2.00,3,
33,7.36,12.08,3.28,18.09,30.95,2.00,1,
35,9.72,16.65,3.55,20.09,29.33,0.00,1,
37,7.66,16.56,4.39,22.09,29.26,2.00,1,
39,5.41,16.56,4.23,24.09,27.91,1.00,1,1.95
41,6.65,21.06,4.14,26.09,29.35,1.00,1,
43,8.55,23.67,4.96,28.09,29.19,1.00,4,
45,8.86,23.66,5.73,30.09,31.47,1.00,4,
47,10.12,23.66,6.69,32.09,30.99,2.00,4,
49,10.63,21.00,6.01,24.98,29.83,1.00,4,1.94
51,7.92,11.92,6.13,19.74,26.90,2.00,4,
53,10.91,18.24,6.48,21.74,27.84,2.00,2,
55,11.17,18.06,6.25,23.74,30.67,0.00,2,
57,12.91,18.22,7.25,25.74,32.49,2.00,2,
59,12.88,28.32,5.93,24.49,33.40,1.00,2,1.97
61,15.12,29.93,4.76,21.67,33.54,2.00,2,
63,16.00,29.93,4.78,23.67,33.08,1.00,3,
65,15.98,29.93,5.39,25.67,30.50,0.00,3,
67,15.98,29.93,6.45,27.67,28.14,2.00,3,
69,15.14,32.83,6.86,22.40,28.50,2.00,3,1.81
71,18.55,41.33,7.52,20.24,26.61,2.00,3,
73,19.02,35.28,7.40,21.21,25.02,2.00,4,
75,12.96,30.19,8.33,23.21,22.72,0.00,4,
77,16.83,30.13,9.66,25.21,18.49,2.00,4,
79,20.73,30.12,10.00,21.31,14.70,2.00,4,1.22
81,24.41,35.36,9.20,23.31,14.27,1.00,4,
83,25.01,26.79,10.40,25.31,15.88,1.00,1,
85,27.26,30.56,11.93,27.31,14.38,0.00,1,
87,27.23,30.50,13.60,29.31,16.76,2.00,1,
89,27.23,30.50,14.07,31.31,17.32,2.00,1,1.20
91,23.71,29.94,15.23,33.31,17.65,2.00,1,
93,22.49,30.48,16.45,35.31,15.40,2.00,3,
95,22.66,31.23,17.14,37.31,15.16,0.00,3,
97,22.52,31.23,18.80,39.31,15.97,2.00,3,
99,24.82,31.23,19.13,34.19,16.03,2.00,3,1.02
101,25.68,38.03,19.94,36.19,19.17,2.00,3,
103,28.35,42.73,21.10,38.19,18.06,2.00,2,
105,29.76,45.17,21.94,40.19,21.02,0.00,2,
107,32.04,45.16,23.60,42.19,19.24,2.00,2,
109,34.93,47.87,24.11,42.49,18.83,2.00,2,1.56
111,37.77,51.44,22.54,37.85,19.55,1.00,2,
113,40.32,56.66,22.51,39.85,19.35,2.00,3,
115,41.92,56.62,19.66,41.85,18.60,0.00,3,
117,38.44,54.34,21.16,43.85,18.12,2.00,3,
119,37.72,52.01,19.55,45.85,15.74,2.00,3,0.71
121,41.99,55.03,20.19,47.85,12.28,2.00,3,
123,45.22,65.02,20.71,49.85,8.55,0.00,1,
