time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase,reward
1,0.00,0.00,0.00,0.00,60.00,0,
3,0.00,0.00,0.00,0.00,32.87,8,
5,0.00,0.00,0.00,0.00,44.70,8,
7,0.00,0.00,0.00,0.00,54.50,8,
9,0.00,0.00,0.00,0.00,51.68,8,4.00
11,0.00,0.00,0.00,0.00,53.37,8,
13,0.00,0.00,0.00,0.00,53.61,6,
15,0.00,0.00,0.08,0.99,51.01,6,
17,0.00,0.00,0.25,2.99,50.76,6,
19,0.00,0.00,0.06,0.67,46.52,6,2.78
21,0.00,0.00,0.17,2.00,37.87,6,
23,0.06,0.22,0.33,4.00,28.83,7,
25,1.28,5.12,0.78,6.00,24.81,7,
27,1.82,6.47,0.61,3.95,26.29,7,
29,1.18,4.72,1.11,5.95,30.51,7,2.33
31,1.30,5.22,1.42,6.56,30.69,7,
33,1.64,6.58,1.28,8.56,34.64,6,
35,2.67,10.68,1.66,10.56,43.46,6,
37,2.02,8.07,2.16,12.56,41.25,6,
39,0.83,3.32,1.07,7.96,38.79,6,2.86
41,1.29,5.16,0.65,6.51,40.63,6,
43,1.90,5.15,1.14,8.51,41.93,7,
45,2.74,5.56,1.77,10.51,49.00,7,
47,1.38,5.51,2.14,12.51,47.26,7,
49,1.38,5.51,0.94,7.83,41.83,7,2.20
51,1.38,5.51,0.88,9.83,35.55,7,
53,3.63,8.28,1.28,11.83,29.57,2,
55,8.02,15.04,1.93,13.83,28.35,2,
57,7.17,18.29,2.66,15.83,24.75,2,
59,4.57,18.26,3.06,17.83,20.87,2,2.15
61,4.69,18.26,2.95,19.83,16.87,2,
63,6.37,18.26,3.33,21.83,18.71,5,
65,7.05,18.26,3.86,23.83,21.07,5,
67,7.04,18.24,4.10,25.83,27.68,5,
69,5.87,9.92,3.60,18.92,25.72,5,2.80
71,3.77,9.92,3.65,19.56,20.56,5,
73,4.08,9.92,2.68,13.53,16.40,2,
75,6.18,9.92,3.41,15.53,19.96,2,
77,4.85,9.92,4.24,17.53,16.65,2,
79,3.68,9.92,3.90,19.53,27.87,2,2.50
81,3.68,9.92,3.62,21.53,30.07,2,
83,3.68,9.92,4.12,23.53,32.23,7,
85,4.08,9.92,4.77,25.53,39.49,7,
87,4.54,7.50,5.43,27.53,42.00,7,
89,2.64,5.75,4.17,29.53,36.87,7,1.26
91,2.64,5.75,2.27,16.72,31.81,7,
93,2.64,5.75,2.94,18.72,27.28,2,
95,5.45,11.63,3.90,20.72,27.19,2,
97,5.26,12.16,5.06,22.72,25.50,2,
99,5.82,12.15,5.60,24.72,22.34,2,1.92
101,6.09,12.15,5.47,26.72,16.36,2,
103,5.79,12.15,5.88,28.72,13.46,8,
105,8.55,12.15,6.63,30.72,15.74,8,
107,7.57,12.15,6.74,32.72,16.53,8,
109,4.30,12.15,5.94,25.80,23.42,8,2.69
111,4.28,12.15,4.96,27.80,25.58,8,
113,4.28,12.15,5.09,29.80,28.78,5,
115,4.28,12.15,5.76,31.80,32.24,5,
117,3.15,7.61,6.43,33.80,31.05,5,
119,1.24,4.98,4.04,26.81,28.65,5,2.07
121,2.48,6.86,2.30,14.99,28.70,5,
123,4.16,11.91,2.90,16.99,25.96,6,
125,4.13,11.81,3.65,18.99,26.20,6,
127,3.67,9.97,2.98,20.99,26.81,6,
129,1.67,4.71,2.66,11.57,32.20,6,2.89
131,2.63,5.43,1.79,13.57,33.19,6,
133,4.08,11.29,2.57,15.57,35.26,2,
135,4.01,11.12,2.73,17.57,40.86,2,
137,2.88,11.12,3.23,19.57,42.36,2,
139,2.78,11.12,2.87,21.57,38.44,2,2.34
141,2.78,11.12,3.22,23.57,34.44,2,
143,4.31,11.12,4.02,25.57,27.87,5,
145,5.89,11.12,4.38,27.57,21.76,5,
147,5.60,11.12,5.44,29.57,15.95,5,
149,6.62,11.12,5.63,31.57,17.19,5,1.30
151,8.77,12.51,6.44,33.57,21.38,5,
153,8.91,12.34,7.27,35.57,21.36,2,
155,8.91,12.34,8.10,37.57,21.07,2,
