time,queue_main,queue_right,queue_avg,queue_max,delay_route_1,delay_route_2,delay_route_3,delay_avg_1,delay_avg_2,delay_max,speed
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.83
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.76
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.42
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.06
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.51
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.30
15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.20
17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.56
19,0.00,0.00,0.00,0.00,0.74,0.11,0.00,0.28,0.21,0.74,52.54
21,0.00,0.00,0.00,0.00,0.00,2.11,0.00,0.70,1.26,2.11,50.75
23,0.00,0.00,0.00,0.00,0.00,1.37,0.00,0.46,0.82,1.37,45.92
25,0.00,0.00,0.00,0.00,0.66,0.09,0.00,0.25,0.19,0.66,53.71
27,0.00,0.00,0.00,0.00,0.00,2.09,0.00,0.70,1.26,2.09,51.85
29,0.00,0.00,0.00,0.00,0.37,0.00,0.00,0.12,0.07,0.37,46.31
31,0.00,0.00,0.00,0.00,2.37,0.00,0.00,0.79,0.47,2.37,55.08
33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.82
35,0.00,0.00,0.00,0.00,0.00,0.40,0.00,0.13,0.24,0.40,42.23
37,3.53,0.00,1.76,3.53,0.00,2.40,0.00,0.80,1.44,2.40,39.68
39,5.54,0.00,2.77,5.54,0.00,4.40,0.00,1.47,2.64,4.40,37.76
41,7.76,0.00,3.88,7.76,1.13,6.40,0.00,2.51,4.07,6.40,30.61
43,12.45,0.00,6.22,12.45,3.13,8.40,0.00,3.84,5.67,8.40,24.45
45,13.14,0.00,6.57,13.14,5.13,10.40,0.00,5.18,7.27,10.40,25.13
47,25.02,0.00,12.51,25.02,7.13,12.40,0.00,6.51,8.87,12.40,30.90
49,25.22,0.00,12.61,25.22,9.13,5.58,0.00,4.91,5.18,9.13,32.38
51,2.39,0.00,1.20,2.39,6.43,7.58,0.00,4.67,5.84,7.58,33.41
53,0.00,1.35,0.68,1.35,1.40,9.58,1.41,4.13,6.31,9.58,34.61
55,0.00,4.83,2.42,4.83,3.40,0.00,3.41,2.27,1.36,3.41,26.05
57,0.96,4.74,2.85,4.74,5.40,0.00,5.41,3.60,2.16,5.41,27.14
59,0.00,4.74,2.37,4.74,0.00,0.00,7.41,2.47,1.48,7.41,21.70
61,0.00,7.50,3.75,7.50,0.00,0.00,9.41,3.14,1.88,9.41,17.82
63,0.00,11.18,5.59,11.18,0.00,0.00,11.41,3.80,2.28,11.41,12.54
65,0.00,11.14,5.57,11.14,0.00,0.00,13.41,4.47,2.68,13.41,18.00
67,0.00,11.14,5.57,11.14,0.00,0.00,15.41,5.14,3.08,15.41,31.37
69,0.00,11.14,5.57,11.14,0.92,0.00,17.41,6.11,3.66,17.41,36.09
71,0.00,11.14,5.57,11.14,0.00,0.00,19.41,6.47,3.88,19.41,40.74
73,0.00,11.14,5.57,11.14,0.00,0.00,21.41,7.14,4.28,21.41,43.00
75,0.00,11.14,5.57,11.14,0.00,0.00,23.41,7.80,4.68,23.41,42.49
77,0.00,11.14,5.57,11.14,0.00,0.00,25.41,8.47,5.08,25.41,38.51
79,0.00,11.14,5.57,11.14,0.00,1.21,27.41,9.54,6.21,27.41,32.11
81,0.00,11.14,5.57,11.14,0.26,0.88,29.41,10.18,6.46,29.41,30.06
83,0.00,11.14,5.57,11.14,2.26,0.00,31.41,11.22,6.73,31.41,21.07
85,2.76,11.14,6.95,11.14,4.26,0.00,33.41,12.56,7.53,33.41,23.20
87,0.00,11.14,5.57,11.14,6.26,0.97,35.41,14.21,8.92,35.41,25.59
89,8.47,11.14,9.80,11.14,8.26,2.97,37.41,16.21,10.92,37.41,23.78
91,10.25,11.14,10.69,11.14,10.26,4.97,39.41,18.21,12.92,39.41,21.34
93,10.25,11.14,10.69,11.14,12.26,6.97,41.41,20.21,14.92,41.41,21.10
95,13.89,11.14,12.51,13.89,14.26,8.97,43.41,22.21,16.92,43.41,27.53
97,17.07,8.55,12.81,17.07,4.71,10.97,45.41,20.36,16.61,45.41,30.42
99,7.31,0.00,3.65,7.31,6.71,12.97,39.49,19.72,17.02,39.49,33.63
101,0.00,0.00,0.00,0.00,8.71,3.87,0.00,4.19,4.07,8.71,39.89
103,0.00,0.00,0.00,0.00,2.29,5.87,0.00,2.72,3.98,5.87,41.83
105,0.00,0.00,0.00,0.00,4.29,0.00,0.00,1.43,0.86,4.29,46.23
107,0.00,0.00,0.00,0.00,0.00,1.11,0.00,0.37,0.67,1.11,44.96
109,0.00,0.00,0.00,0.00,0.62,3.11,0.00,1.25,1.99,3.11,44.81
111,0.00,0.00,0.00,0.00,2.62,5.11,0.00,2.58,3.59,5.11,48.24
113,0.00,0.00,0.00,0.00,0.00,0.85,0.00,0.28,0.51,0.85,43.57
115,0.00,0.00,0.00,0.00,0.00,2.85,0.00,0.95,1.71,2.85,38.42
117,2.45,0.00,1.23,2.45,0.00,4.85,0.00,1.62,2.91,4.85,33.86
119,11.10,0.00,5.55,11.10,0.00,6.85,0.00,2.28,4.11,6.85,28.11
121,15.74,0.00,7.87,15.74,0.00,8.85,0.49,3.11,5.41,8.85,25.25
123,18.15,2.72,10.44,18.15,0.00,10.85,2.49,4.45,7.01,10.85,30.83
125,18.14,5.59,11.86,18.14,0.00,12.85,4.49,5.78,8.61,12.85,30.62
127,18.12,5.55,11.84,18.12,0.00,14.85,6.49,7.11,10.21,14.85,30.69
129,7.78,7.54,7.66,7.78,0.00,15.93,8.49,8.14,11.26,15.93,31.73
131,0.00,11.65,5.83,11.65,1.14,13.27,10.49,8.30,10.29,13.27,28.25
133,0.00,11.58,5.79,11.58,3.14,1.95,12.49,5.86,4.29,12.49,23.99
135,0.00,11.58,5.79,11.58,0.00,3.95,14.49,6.15,5.27,14.49,26.81
137,0.00,8.38,4.19,8.38,0.00,0.13,16.49,5.54,3.38,16.49,31.94
139,0.00,0.00,0.00,0.00,0.00,2.13,11.01,4.38,3.48,11.01,45.77
141,0.00,0.00,0.00,0.00,0.00,1.12,5.59,2.24,1.79,5.59,56.29
143,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.09
145,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.78
147,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.34
149,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.13
151,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.02
153,1.12,0.00,0.56,1.12,0.00,1.84,0.00,0.61,1.10,1.84,44.70
155,4.95,0.00,2.47,4.95,0.00,3.84,0.00,1.28,2.30,3.84,40.27
157,5.58,0.00,2.79,5.58,0.00,5.84,0.00,1.95,3.50,5.84,31.19
159,11.73,0.00,5.87,11.73,1.89,7.84,0.00,3.24,5.08,7.84,24.49
161,14.68,0.00,7.34,14.68,3.89,9.84,0.00,4.58,6.68,9.84,13.87
163,22.99,0.00,11.50,22.99,5.89,11.84,0.00,5.91,8.28,11.84,6.29
165,25.29,0.00,12.65,25.29,7.89,13.84,1.13,7.62,10.11,13.84,10.09
167,28.53,4.27,16.40,28.53,9.89,15.84,3.13,9.62,12.11,15.84,17.31
169,32.01,4.72,18.36,32.01,11.89,8.52,5.13,8.51,8.52,11.89,24.44
171,21.95,4.72,13.33,21.95,10.54,10.52,7.13,9.40,9.85,10.54,28.28
173,0.00,4.72,2.36,4.72,0.00,12.52,9.13,7.22,9.34,12.52,31.62
175,0.00,4.72,2.36,4.72,0.00,9.77,11.13,6.97,8.09,11.13,41.86
177,0.00,4.72,2.36,4.72,0.00,0.34,13.13,4.49,2.83,13.13,47.04
179,0.00,4.72,2.36,4.72,0.00,2.34,15.13,5.83,4.43,15.13,50.65
181,0.00,4.72,2.36,4.72,0.00,4.34,17.13,7.16,6.03,17.13,44.24
183,0.00,4.72,2.36,4.72,0.00,3.66,19.13,7.60,6.02,19.13,40.89
185,0.00,4.72,2.36,4.72,0.00,0.00,21.13,7.04,4.23,21.13,36.84
187,0.00,8.47,4.24,8.47,0.00,0.00,23.13,7.71,4.63,23.13,28.64
189,0.00,11.15,5.57,11.15,0.00,0.28,25.13,8.47,5.20,25.13,19.28
191,4.50,11.13,7.82,11.13,0.68,2.28,27.13,10.03,6.93,27.13,18.39
193,11.76,11.13,11.45,11.76,2.68,4.28,29.13,12.03,8.93,29.13,14.47
195,17.55,11.13,14.34,17.55,4.68,6.28,31.13,14.03,10.93,31.13,11.38
197,18.70,11.13,14.92,18.70,6.68,8.28,33.13,16.03,12.93,33.13,9.39
199,23.45,11.13,17.29,23.45,8.68,10.28,35.13,18.03,14.93,35.13,11.71
201,25.10,11.13,18.12,25.10,10.68,12.28,37.13,20.03,16.93,37.13,14.71
203,25.10,11.13,18.12,25.10,12.68,14.28,39.13,22.03,18.93,39.13,20.03
205,29.22,11.13,20.17,29.22,14.68,16.28,41.13,24.03,20.93,41.13,27.54
207,31.59,7.53,19.56,31.59,16.68,18.28,43.13,26.03,22.93,43.13,35.57
209,31.58,0.00,15.79,31.58,18.68,17.04,25.80,20.51,19.12,25.80,37.04
211,17.07,0.00,8.53,17.07,0.00,19.04,0.00,6.35,11.42,19.04,39.71
213,0.00,0.00,0.00,0.00,0.00,16.42,0.00,5.47,9.85,16.42,42.31
215,0.00,0.00,0.00,0.00,0.42,7.23,0.00,2.55,4.42,7.23,39.01
217,0.00,0.00,0.00,0.00,2.42,2.29,0.00,1.57,1.86,2.42,35.92
219,0.00,0.00,0.00,0.00,4.42,4.29,0.00,2.90,3.46,4.42,38.17
221,0.00,0.00,0.00,0.00,3.77,6.29,0.00,3.35,4.52,6.29,43.50
223,0.00,0.00,0.00,0.00,0.00,4.49,0.00,1.50,2.69,4.49,47.70
225,0.00,0.00,0.00,0.00,0.00,6.49,0.00,2.16,3.89,6.49,59.84
227,0.00,0.00,0.00,0.00,0.00,5.94,0.00,1.98,3.57,5.94,44.55
229,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.65
231,0.00,0.34,0.17,0.34,0.00,0.00,0.34,0.11,0.07,0.34,18.43
233,0.00,9.27,4.64,9.27,0.00,0.00,2.34,0.78,0.47,2.34,22.94
235,0.00,14.75,7.38,14.75,0.00,0.00,4.34,1.45,0.87,4.34,33.88
237,0.00,18.36,9.18,18.36,0.00,0.00,6.34,2.11,1.27,6.34,41.31
239,0.00,6.13,3.07,6.13,0.00,0.00,7.73,2.58,1.55,7.73,42.67
241,0.00,0.00,0.00,0.00,0.00,0.00,7.37,2.46,1.47,7.37,46.68
243,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.49
245,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.07
247,0.00,0.00,0.00,0.00,0.00,1.42,1.77,1.06,1.21,1.77,41.52
249,0.00,2.15,1.07,2.15,0.00,0.00,3.77,1.26,0.75,3.77,44.52
251,0.00,4.91,2.45,4.91,1.70,0.00,5.77,2.49,1.49,5.77,44.65
253,0.00,4.87,2.43,4.87,0.00,0.00,7.77,2.59,1.55,7.77,45.56
255,0.00,4.87,2.43,4.87,0.00,0.00,9.77,3.26,1.95,9.77,42.03
257,0.00,4.87,2.43,4.87,0.00,0.00,11.77,3.92,2.35,11.77,32.82
259,0.85,4.87,2.86,4.87,0.00,1.62,13.77,5.13,3.72,13.77,25.83
261,5.90,4.87,5.38,5.90,0.18,3.62,15.77,6.52,5.36,15.77,17.35
263,12.38,9.38,10.88,12.38,2.18,5.62,17.77,8.52,7.36,17.77,18.12
265,12.18,17.73,14.96,17.73,4.18,7.62,19.77,10.52,9.36,19.77,25.69
267,9.44,21.40,15.42,21.40,6.18,9.62,21.77,12.52,11.36,21.77,35.81
269,0.00,21.52,10.76,21.52,8.18,0.00,8.23,5.47,3.28,8.23,43.17
271,0.00,0.00,0.00,0.00,0.00,0.00,9.10,3.03,1.82,9.10,58.09
273,0.00,0.00,0.00,0.00,0.00,1.35,6.98,2.78,2.21,6.98,57.16
275,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.92
277,0.00,0.00,0.00,0.00,0.00,1.35,0.00,0.45,0.81,1.35,43.07
279,3.75,0.00,1.87,3.75,0.00,3.35,0.00,1.12,2.01,3.35,36.32
281,7.67,0.00,3.84,7.67,0.00,5.35,0.97,2.10,3.40,5.35,27.70
283,11.20,0.99,6.10,11.20,0.00,7.35,2.97,3.44,5.00,7.35,18.06
285,11.16,8.36,9.76,11.16,0.00,9.35,4.97,4.77,6.60,9.35,21.54
287,16.13,12.10,14.11,16.13,0.00,11.35,6.97,6.10,8.20,11.35,21.95
289,17.45,17.28,17.36,17.45,0.00,13.35,8.97,7.44,9.80,13.35,19.73
291,17.44,17.93,17.68,17.93,0.00,15.35,10.97,8.77,11.40,15.35,16.90
293,20.60,17.92,19.26,20.60,0.00,17.35,12.97,10.10,13.00,17.35,13.73
295,24.01,17.92,20.97,24.01,0.00,19.35,14.97,11.44,14.60,19.35,9.84
297,23.98,17.92,20.95,23.98,0.00,21.35,16.97,12.77,16.20,21.35,10.41
299,32.39,17.92,25.16,32.39,0.00,20.17,18.97,13.05,15.90,20.17,14.13
301,41.77,17.92,29.85,41.77,2.00,16.70,20.97,13.22,14.61,20.97,15.92
303,43.58,17.92,30.75,43.58,4.00,11.76,22.97,12.91,12.45,22.97,17.25
305,15.95,17.92,16.94,17.92,6.00,7.94,24.97,12.97,10.96,24.97,17.92
307,6.79,17.92,12.36,17.92,8.00,9.94,26.97,14.97,12.96,26.97,19.16
309,12.53,17.92,15.23,17.92,10.00,11.94,28.97,16.97,14.96,28.97,18.25
311,19.42,17.92,18.67,19.42,12.00,13.94,30.97,18.97,16.96,30.97,14.13
313,20.95,17.92,19.44,20.95,14.00,15.94,32.97,20.97,18.96,32.97,12.26
315,30.72,17.92,24.32,30.72,16.00,17.94,34.97,22.97,20.96,34.97,12.14
317,32.46,17.92,25.19,32.46,18.00,19.94,36.97,24.97,22.96,36.97,15.18
319,32.45,17.92,25.19,32.45,20.00,8.10,38.97,22.36,16.66,38.97,16.03
321,19.12,17.92,18.52,19.12,19.94,10.10,40.97,23.67,18.24,40.97,16.20
323,0.00,17.92,8.96,17.92,13.22,12.10,42.97,22.76,18.50,42.97,19.33
325,0.00,17.92,8.96,17.92,0.00,14.10,44.97,19.69,17.46,44.97,18.95
327,0.00,17.92,8.96,17.92,0.00,6.68,46.97,17.88,13.40,46.97,7.73
329,0.00,17.92,8.96,17.92,0.00,5.72,48.97,18.23,13.22,48.97,2.53
331,0.00,19.07,9.53,19.07,0.00,0.00,50.97,16.99,10.19,50.97,0.19
333,0.00,24.99,12.49,24.99,0.00,0.00,52.97,17.66,10.59,52.97,0.00
335,0.00,24.87,12.43,24.87,0.00,0.00,54.97,18.32,10.99,54.97,9.58
337,0.00,24.87,12.43,24.87,0.00,0.00,56.97,18.99,11.39,56.97,19.32
339,0.00,24.87,12.43,24.87,0.00,0.00,58.97,19.66,11.79,58.97,20.63
341,0.00,24.87,12.43,24.87,0.00,0.00,60.97,20.32,12.19,60.97,20.89
343,0.00,24.87,12.43,24.87,0.00,0.00,62.97,20.99,12.59,62.97,20.47
345,0.00,24.87,12.43,24.87,0.00,0.00,64.97,21.66,12.99,64.97,22.49
347,0.00,24.87,12.43,24.87,0.00,0.00,66.97,22.32,13.39,66.97,17.86
349,0.00,24.87,12.43,24.87,0.00,0.92,68.97,23.29,14.34,68.97,12.96
351,3.57,24.87,14.22,24.87,0.00,2.92,70.97,24.63,15.94,70.97,10.09
353,8.44,24.87,16.66,24.87,0.00,4.92,72.97,25.96,17.54,72.97,6.57
355,11.05,24.87,17.96,24.87,0.00,6.92,74.97,27.29,19.14,74.97,7.07
357,7.97,24.87,16.42,24.87,0.00,8.92,76.97,28.63,20.74,76.97,20.55
359,0.00,23.33,11.66,23.33,0.00,8.67,75.42,28.03,20.29,75.42,39.13
361,0.00,0.00,0.00,0.00,0.00,3.63,73.69,25.77,16.92,73.69,58.00
363,0.00,0.00,0.00,0.00,0.00,0.00,31.64,10.55,6.33,31.64,59.51
365,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.22
367,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.72
369,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.17
371,0.00,0.00,0.00,0.00,0.00,0.91,0.00,0.30,0.55,0.91,38.73
373,2.73,0.00,1.36,2.73,0.00,2.91,0.00,0.97,1.75,2.91,32.22
375,12.47,0.00,6.24,12.47,0.00,4.91,0.00,1.64,2.95,4.91,27.09
377,24.18,0.00,12.09,24.18,0.00,6.91,0.00,2.30,4.15,6.91,21.02
379,33.41,0.00,16.70,33.41,0.00,7.48,0.00,2.49,4.49,7.48,19.71
381,46.21,0.00,23.10,46.21,1.01,9.17,0.00,3.39,5.70,9.17,17.44
383,48.38,0.00,24.19,48.38,3.01,9.02,0.00,4.01,6.02,9.02,15.57
385,46.70,0.00,23.35,46.70,5.01,9.34,0.00,4.78,6.61,9.34,15.08
387,29.42,0.00,14.71,29.42,7.01,11.34,2.00,6.78,8.61,11.34,14.18
389,12.14,0.00,6.07,12.14,9.01,13.34,4.00,8.78,10.61,13.34,14.34
391,17.56,0.00,8.78,17.56,11.01,15.34,6.00,10.78,12.61,15.34,14.38
393,23.68,0.00,11.84,23.68,13.01,17.34,8.00,12.78,14.61,17.34,11.86
395,36.31,0.00,18.15,36.31,15.01,19.34,10.00,14.78,16.61,19.34,6.29
397,46.56,0.27,23.41,46.56,17.01,21.34,12.00,16.78,18.61,21.34,8.08
399,48.39,4.83,26.61,48.39,19.01,21.73,14.00,18.24,19.64,21.73,9.46
401,48.38,4.64,26.51,48.38,21.01,23.47,16.00,20.16,21.48,23.47,20.59
403,45.36,6.73,26.04,45.36,23.01,21.77,18.00,20.92,21.26,23.01,21.19
405,0.00,11.07,5.54,11.07,11.02,23.77,20.00,18.26,20.46,23.77,20.61
407,10.89,11.00,10.95,11.00,13.02,25.77,22.00,20.26,22.46,25.77,23.43
409,17.53,11.00,14.26,17.53,15.02,27.77,24.00,22.26,24.46,27.77,20.92
411,23.48,11.00,17.24,23.48,17.02,29.77,26.00,24.26,26.46,29.77,20.45
413,23.29,11.00,17.15,23.29,19.02,31.77,28.00,26.26,28.46,31.77,16.07
415,25.43,11.00,18.22,25.43,21.02,33.77,30.00,28.26,30.46,33.77,21.36
417,34.73,7.95,21.34,34.73,23.02,35.77,32.00,30.26,32.46,35.77,27.77
419,35.82,0.00,17.91,35.82,25.02,33.31,21.67,26.67,29.32,33.31,30.66
421,38.16,0.00,19.08,38.16,27.02,0.38,,,,,30.27
423,14.09,0.00,7.05,14.09,29.02,2.38,,,,,31.01
425,0.00,0.00,0.00,0.00,8.99,4.38,,,,,34.12
427,0.00,0.00,0.00,0.00,9.35,6.38,,,,,36.34
429,0.00,0.00,0.00,0.00,3.73,8.38,,,,,36.10
431,0.00,0.00,0.00,0.00,5.73,3.54,,,,,44.46
433,0.00,0.00,0.00,0.00,0.00,5.54,,,,,52.14
435,0.00,0.00,0.00,0.00,0.00,1.78,,,,,51.21
437,0.00,0.00,0.00,0.00,0.00,3.78,,,,,46.18
439,2.47,0.00,1.23,2.47,0.00,5.78,,,,,41.29
441,5.07,0.00,2.53,5.07,0.00,7.78,,,,,31.79
443,10.15,0.00,5.07,10.15,0.00,9.78,,,,,28.00
445,11.44,0.00,5.72,11.44,0.00,11.78,,,,,22.39
447,22.55,0.00,11.28,22.55,0.00,13.78,,,,,18.87
449,20.45,1.48,10.97,20.45,0.00,10.17,,,,,27.24
451,0.00,5.38,2.69,5.38,0.00,7.02,,,,,32.48
453,0.00,5.29,2.65,5.29,0.00,7.84,,,,,33.39
455,0.00,5.29,2.65,5.29,0.00,4.73,,,,,37.26
457,0.00,5.29,2.65,5.29,0.00,0.66,,,,,33.35
459,0.62,5.29,2.96,5.29,0.00,2.66,,,,,26.30
461,5.59,5.29,5.44,5.59,0.00,4.66,,,,,28.65
463,5.43,5.29,5.36,5.43,0.00,6.66,,,,,29.34
465,5.43,9.69,7.56,9.69,0.00,8.66,,,,,24.98
467,5.43,11.70,8.57,11.70,0.00,10.66,,,,,21.66
469,7.50,11.70,9.60,11.70,0.00,12.66,,,,,22.75
471,11.81,11.70,11.75,11.81,0.00,14.66,,,,,23.73
473,11.74,11.70,11.72,11.74,0.00,16.66,,,,,18.80
475,14.58,11.70,13.14,14.58,0.10,18.66,,,,,17.50
477,21.45,11.70,16.57,21.45,2.10,20.66,,,,,17.91
479,24.85,11.70,18.27,24.85,4.10,11.81,,,,,24.26
481,1.18,11.70,6.44,11.70,6.10,8.13,,,,,29.45
483,0.00,11.70,5.85,11.70,8.10,0.59,,,,,32.75
485,0.00,11.70,5.85,11.70,0.00,2.59,,,,,31.51
487,6.28,11.70,8.99,11.70,1.54,4.59,,,,,28.48
489,11.92,11.70,11.81,11.92,3.54,6.59,,,,,28.02
491,11.85,11.70,11.77,11.85,5.54,8.59,,,,,25.57
493,11.85,13.08,12.46,13.08,7.54,10.59,,,,,23.49
495,12.55,18.03,15.29,18.03,9.54,12.59,,,,,21.70
497,18.12,20.82,19.47,20.82,11.54,14.59,,,,,19.66
499,7.63,24.65,16.14,24.65,13.54,,,,,,22.82
501,0.00,24.60,12.30,24.60,5.80,,,,,,21.50
501,0.00,24.60,12.30,24.60,5.80,,,,,,21.50
