time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,outflow,phase,reward
1,0.00,0.00,0.00,0.00,44.27,0.00,0,
3,0.00,0.00,0.00,0.00,54.47,0.00,4,
5,0.00,0.00,0.00,0.00,62.81,0.00,4,
7,0.00,0.00,0.00,0.00,62.03,0.00,4,
9,0.00,0.00,0.00,0.00,60.79,0.00,4,4.00
11,0.00,0.00,0.00,0.00,58.04,0.00,4,
13,0.00,0.00,0.00,0.00,53.59,0.00,3,
15,0.00,0.00,0.00,0.00,52.45,0.00,3,
17,0.00,0.00,0.26,1.69,49.26,1.00,3,
19,0.97,3.89,0.34,3.69,43.64,1.00,3,1.32
21,1.01,4.04,0.62,5.69,38.87,0.00,3,
23,3.62,5.31,1.20,7.69,35.87,0.00,1,
25,4.90,8.92,2.08,9.69,35.70,1.00,1,
27,4.68,8.33,2.21,6.99,39.83,1.00,1,
29,2.58,5.31,2.46,8.82,38.49,2.00,1,2.02
31,4.25,12.01,2.64,10.82,36.02,2.00,1,
33,4.30,12.19,3.00,12.82,34.66,1.00,1,
35,5.82,17.98,3.68,14.82,35.07,1.00,1,
37,7.06,17.92,4.30,16.82,32.56,0.00,1,
39,7.17,18.56,5.51,18.82,30.94,2.00,1,1.77
41,9.69,21.88,6.39,20.82,31.72,0.00,1,
43,11.33,24.79,7.71,22.82,30.04,2.00,2,
45,12.03,24.76,8.30,24.82,28.36,0.00,2,
47,11.33,24.76,9.47,26.82,24.77,2.00,2,
49,10.07,24.76,8.09,23.17,23.75,2.00,2,1.65
51,12.89,24.76,6.86,25.17,21.89,2.00,2,
53,17.37,24.76,7.44,27.17,18.66,2.00,1,
55,17.94,24.76,7.64,29.17,16.90,0.00,1,
57,18.21,24.76,9.46,31.17,15.32,2.00,1,
59,16.63,24.76,9.95,33.17,17.28,1.00,1,1.22
61,17.65,29.89,10.93,35.17,17.01,1.00,1,
63,18.98,35.20,11.52,37.17,18.25,1.00,4,
65,18.97,35.17,13.00,39.17,21.83,1.00,4,
