time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,outflow,phase
1,0.00,0.00,0.00,0.00,44.37,0.00,1
3,0.00,0.00,0.00,0.00,52.65,0.00,1
5,0.00,0.00,0.00,0.00,59.55,0.00,1
7,0.00,0.00,0.00,0.00,60.05,0.00,1
9,0.00,0.00,0.00,0.00,60.90,0.00,1
11,0.00,0.00,0.00,0.00,59.98,0.00,1
13,0.00,0.00,0.00,0.00,50.60,0.00,1
15,0.00,0.00,0.00,0.00,43.12,0.00,1
17,0.38,1.51,0.39,1.99,37.39,0.00,1
19,2.34,5.45,0.89,3.99,35.80,0.00,1
21,4.10,8.46,1.45,5.99,34.11,0.00,3
23,5.94,12.12,2.20,7.99,33.49,0.00,3
25,8.25,12.06,3.03,9.99,32.16,0.00,3
27,8.17,12.06,3.87,11.99,30.87,1.00,3
29,7.09,16.25,4.79,13.99,27.66,1.00,3
31,8.66,18.68,5.20,15.99,25.62,1.00,3
33,9.88,18.67,6.17,17.99,25.22,1.00,3
35,11.46,18.67,7.06,19.99,23.56,1.00,3
37,11.67,18.67,8.19,21.99,20.21,1.00,3
39,12.12,18.67,9.07,23.99,19.57,1.00,3
41,13.69,20.17,10.04,25.99,19.74,0.00,3
43,15.64,28.05,11.04,27.99,18.04,0.00,2
45,15.96,29.31,12.04,29.99,13.38,0.00,2
47,15.96,29.31,13.15,31.99,14.99,0.00,2
49,17.35,29.31,14.45,33.99,17.28,2.00,2
51,15.65,29.30,14.62,35.99,20.25,2.00,2
53,14.58,23.82,11.71,37.99,20.63,2.00,2
55,14.83,23.81,10.36,39.99,19.69,1.00,4
57,16.26,23.81,11.40,41.99,21.22,1.00,4
59,16.14,23.81,11.11,43.99,21.56,0.00,4
61,15.87,27.71,12.11,45.99,22.45,2.00,4
63,15.64,29.45,10.85,36.30,22.19,1.00,1
65,11.92,29.44,10.91,37.82,18.95,2.00,1
67,12.33,29.44,11.13,39.82,17.34,0.00,1
69,14.36,29.44,12.29,41.82,21.53,2.00,1
71,14.83,29.44,11.43,40.99,23.20,2.00,1
73,14.64,26.35,9.61,26.81,24.49,1.00,1
75,16.51,29.97,10.46,27.58,26.29,1.00,1
77,17.60,29.93,9.42,29.58,26.40,1.00,1
79,19.11,29.93,9.10,31.58,27.34,0.00,1
81,19.61,29.93,10.13,33.58,26.52,0.00,3
83,19.61,29.93,11.42,35.58,21.61,1.00,3
85,19.70,29.93,12.46,37.58,23.27,2.00,3
87,21.88,29.93,12.11,39.58,23.33,2.00,3
89,21.84,38.42,11.88,40.95,23.05,2.00,3
91,22.74,42.59,11.87,42.95,24.96,2.00,3
93,22.21,37.08,11.02,44.95,23.01,2.00,3
95,17.92,36.81,11.42,46.95,21.44,1.00,3
97,19.29,36.81,11.51,48.95,20.41,1.00,3
99,21.98,36.81,12.59,50.95,17.66,2.00,2
101,23.50,38.70,13.53,52.95,13.05,0.00,2
103,27.85,50.21,15.09,54.95,11.23,2.00,2
105,31.10,56.76,15.67,56.95,11.00,2.00,2
107,33.52,56.63,15.63,58.95,11.80,2.00,2
109,31.46,57.37,15.11,60.95,12.46,2.00,4
111,30.57,63.43,14.94,62.95,11.58,2.00,4
113,32.78,63.25,13.11,64.95,12.63,0.00,4
115,34.91,63.25,14.11,66.95,16.87,2.00,4
117,32.34,63.25,13.03,52.23,17.47,2.00,4
119,30.77,63.25,11.73,47.26,17.51,2.00,4
121,31.58,63.25,10.11,34.63,16.18,1.00,4
123,33.58,68.98,10.62,32.66,14.56,1.00,1
125,35.04,69.36,11.51,33.15,12.05,1.00,1
127,21.61,35.99,11.98,34.68,14.40,0.00,1
129,23.64,35.99,13.14,36.68,17.25,2.00,1
131,27.05,35.99,13.77,35.25,20.99,2.00,1
133,29.85,43.09,14.43,36.62,26.39,2.00,1
135,19.02,33.19,14.32,34.72,29.15,2.00,3
137,16.36,29.34,14.06,36.72,25.26,4.00,3
139,17.80,31.83,12.35,38.72,23.85,1.00,3
141,19.86,31.82,11.31,40.72,23.59,2.00,3
143,22.37,32.55,11.46,42.72,21.04,1.00,3
145,25.12,36.29,12.35,44.72,20.17,1.00,3
147,19.14,33.45,12.72,46.72,23.36,1.00,2
149,20.97,37.81,13.57,48.72,23.81,1.00,2
151,22.98,37.72,14.61,50.72,23.71,1.00,2
153,23.12,37.72,15.40,52.72,22.41,2.00,2
155,26.48,37.72,15.27,54.72,21.34,2.00,2
157,27.89,40.29,13.42,56.72,19.12,2.00,2
159,30.09,49.11,13.14,58.72,16.84,1.00,4
161,31.38,51.16,12.97,60.72,13.72,1.00,4
163,35.94,51.15,14.49,62.72,12.86,0.00,4
165,38.65,51.15,16.49,64.72,11.30,2.00,4
167,37.28,51.15,18.39,64.60,8.60,2.00,4
169,39.48,51.15,19.99,64.87,9.46,2.00,4
171,41.14,51.12,19.44,59.55,11.85,1.00,4
173,35.35,44.70,19.60,42.95,12.85,1.00,1
175,35.22,44.70,20.11,44.95,13.48,1.00,1
177,36.72,48.38,21.16,46.95,15.44,0.00,1
179,36.90,49.12,22.99,48.95,17.45,2.00,1
181,36.90,49.12,22.67,35.84,16.29,2.00,3
183,38.50,51.10,23.57,32.26,15.31,2.00,3
185,41.89,64.72,24.71,34.26,16.28,2.00,3
187,44.09,74.38,22.25,36.26,17.01,2.00,3
189,41.56,74.93,20.11,36.33,17.89,2.00,3
191,25.37,38.26,19.42,38.33,14.38,0.00,2
193,27.49,42.13,20.92,40.33,13.12,0.00,2
195,33.63,41.45,22.50,42.33,13.05,1.00,2
197,33.26,40.05,24.02,44.33,11.67,2.00,2
199,34.39,38.16,24.84,46.33,12.41,2.00,4
201,33.97,50.25,24.92,48.33,13.56,2.00,4
203,36.87,58.68,25.84,50.33,15.14,1.00,4
205,32.71,58.36,27.06,52.33,14.40,2.00,4
207,32.64,68.23,28.00,54.33,12.51,2.00,4
209,33.81,67.82,25.83,56.33,12.22,2.00,1
211,34.72,72.29,25.30,58.33,13.01,0.00,1
213,36.55,73.83,26.84,60.33,14.44,0.00,1
215,36.32,73.83,28.51,62.33,15.61,2.00,1
217,37.19,73.83,26.24,55.69,15.72,2.00,1
219,37.87,73.83,26.41,56.99,16.13,2.00,1
221,33.18,73.83,23.19,51.16,13.81,2.00,3
223,33.68,73.83,20.98,53.16,9.52,2.00,3
225,37.98,76.58,21.02,55.16,8.02,1.00,3
227,43.33,85.14,22.45,57.16,8.19,2.00,3
229,43.90,85.53,23.90,59.16,12.13,2.00,3
231,32.18,49.04,24.24,61.16,14.87,2.00,2
233,27.26,49.03,24.93,63.16,13.39,1.00,2
235,27.27,49.03,25.73,65.16,13.41,0.00,2
237,28.68,49.03,27.23,67.16,14.34,2.00,2
239,29.49,49.03,26.31,68.90,15.44,2.00,2
241,24.99,49.03,23.98,51.19,12.86,2.00,2
243,26.21,48.97,22.02,46.78,11.73,2.00,4
245,19.68,40.16,20.53,48.78,10.52,0.00,4
247,22.46,42.05,21.86,50.78,13.20,0.00,4
249,22.91,42.05,23.19,52.78,13.78,2.00,4
251,23.06,42.05,21.83,54.78,14.34,1.00,4
253,24.28,42.05,22.06,56.78,17.64,1.00,1
255,20.77,42.05,23.35,58.78,20.12,1.00,1
257,20.77,42.05,24.48,60.78,22.92,0.00,1
259,21.19,42.05,25.98,62.78,23.72,2.00,1
261,19.94,42.05,26.79,63.83,24.76,2.00,1
263,21.52,42.05,27.75,63.00,24.41,2.00,1
265,19.26,33.30,23.87,62.22,23.67,1.00,3
267,18.35,27.80,20.69,64.22,23.03,1.00,3
269,20.85,32.68,21.02,66.22,20.90,1.00,3
271,22.25,35.50,18.06,68.22,16.84,2.00,3
273,21.04,35.47,18.73,67.40,13.99,2.00,3
275,22.66,35.42,17.48,49.52,11.53,1.00,2
277,24.37,34.66,16.18,51.52,10.48,2.00,2
279,26.93,36.84,17.08,53.52,12.52,0.00,2
281,28.96,41.27,18.58,55.52,13.13,2.00,2
283,28.84,42.88,19.18,56.31,15.56,2.00,2
285,26.65,48.40,18.49,56.71,14.65,2.00,2
287,22.65,48.41,16.29,47.30,12.36,2.00,4
289,25.21,53.85,16.93,49.30,9.83,2.00,4
291,26.55,59.32,16.22,51.30,11.20,0.00,4
293,27.03,61.57,17.54,53.30,12.66,2.00,4
295,26.26,61.56,18.67,55.30,16.64,2.00,4
297,25.82,61.56,17.35,57.30,16.64,1.00,4
299,25.21,61.56,18.12,59.30,17.30,1.00,1
301,25.94,61.56,17.96,61.30,17.09,1.00,1
303,26.26,62.88,18.74,63.30,16.22,0.00,1
305,28.51,71.49,20.24,65.30,17.83,2.00,1
307,32.91,79.00,20.52,65.47,16.31,2.00,1
309,33.39,80.48,18.48,42.01,14.35,2.00,3
311,31.40,80.48,18.68,44.01,11.29,2.00,3
313,33.44,82.16,18.40,46.01,10.14,0.00,3
315,36.12,90.55,19.90,48.01,10.67,2.00,3
317,36.52,92.72,19.49,43.79,11.83,2.00,3
319,36.48,92.71,19.93,45.79,12.02,1.00,3
321,36.47,92.70,21.18,47.79,11.44,1.00,3
323,37.28,91.06,22.61,49.79,11.13,1.00,2
325,36.39,86.22,22.26,51.79,10.33,1.00,2
327,28.63,49.73,23.53,53.79,14.83,0.00,2
329,28.78,49.17,25.03,55.79,18.51,2.00,2
331,28.69,49.14,23.13,57.79,21.14,2.00,2
333,23.07,49.14,21.57,59.79,19.25,2.00,4
335,23.97,49.14,21.68,61.79,14.37,2.00,4
337,24.24,49.14,21.34,63.79,12.19,0.00,4
339,24.98,51.79,22.68,65.79,9.97,2.00,4
341,28.06,62.08,23.12,67.79,8.48,1.00,1
343,27.56,69.46,24.30,69.79,9.50,1.00,1
345,26.42,69.22,25.29,71.79,10.36,0.00,1
347,27.48,69.91,26.78,73.79,15.31,2.00,1
349,30.63,75.48,25.64,74.19,18.31,2.00,1
351,28.10,75.29,23.97,69.74,18.63,2.00,1
353,25.61,75.29,19.97,70.56,20.18,2.00,3
355,27.98,79.75,20.59,66.72,22.51,2.00,3
357,30.46,88.36,20.35,65.56,20.37,0.00,3
359,30.50,92.72,21.52,67.56,19.02,2.00,3
361,28.72,92.67,20.79,69.56,18.56,2.00,3
363,29.63,92.49,21.21,71.56,14.88,2.00,3
365,33.01,98.31,20.90,73.56,14.23,1.00,2
367,35.03,100.13,22.36,75.56,14.07,1.00,2
369,36.17,97.24,21.62,77.56,14.29,0.00,2
371,32.79,83.68,23.45,79.56,13.93,2.00,2
373,25.28,61.85,20.26,81.56,12.79,2.00,2
375,28.75,68.49,20.75,83.56,12.92,2.00,4
377,32.07,74.69,20.15,85.56,11.43,0.00,4
379,33.41,76.30,21.61,87.56,11.42,0.00,4
381,34.62,81.23,23.23,89.56,11.03,3.00,4
383,31.15,81.15,21.42,91.56,9.47,2.00,4
385,25.40,81.15,20.64,93.56,9.62,2.00,1
387,25.37,81.15,19.05,95.56,7.96,1.00,1
389,26.74,81.15,19.78,97.56,8.35,0.00,1
391,29.66,81.15,21.28,99.56,8.94,2.00,1
393,29.71,81.15,20.67,87.88,13.07,2.00,1
395,31.31,81.15,20.80,87.09,17.46,1.00,1
397,31.25,81.15,19.73,58.26,21.99,1.00,3
399,31.25,81.15,21.13,59.05,24.47,1.00,3
401,32.85,81.15,21.79,58.87,21.13,1.00,3
403,31.74,81.15,21.16,60.87,22.39,1.00,3
405,29.55,80.52,22.41,62.87,19.95,1.00,3
407,16.23,26.28,20.66,64.87,16.40,0.00,2
409,18.09,30.17,21.99,66.87,16.04,0.00,2
411,20.21,33.70,23.32,68.87,14.09,0.00,2
413,22.58,34.24,24.80,70.87,11.10,2.00,2
415,23.85,36.93,25.34,72.87,11.91,2.00,2
417,25.14,42.13,24.56,74.87,11.20,2.00,4
419,21.00,46.80,25.01,76.87,11.47,1.00,4
421,21.72,46.73,26.23,78.87,14.88,2.00,4
423,21.71,46.73,,,17.03,2.00,4
425,21.67,46.73,,,21.49,2.00,4
427,17.20,46.73,,,23.16,1.00,4
429,17.33,46.69,,,21.54,1.00,1
431,18.36,46.34,,,19.04,1.00,1
433,18.54,45.17,,,20.54,0.00,1
435,21.11,42.91,,,20.13,2.00,1
437,22.16,41.09,,,19.84,2.00,1
439,20.67,47.32,,,22.05,2.00,3
441,19.28,47.54,,,23.24,3.00,3
443,18.32,37.87,,,23.80,0.00,3
445,15.06,25.14,,,24.53,3.00,3
447,16.25,24.77,,,21.68,2.00,3
449,14.23,24.54,,,19.69,1.00,3
451,15.80,24.53,,,17.69,1.00,2
453,17.89,29.96,,,16.78,0.00,2
455,20.19,32.90,,,18.70,0.00,2
457,21.59,37.69,,,18.83,2.00,2
459,20.87,37.58,,,21.10,2.00,2
461,19.88,39.28,,,19.63,1.00,4
463,22.33,43.78,,,18.23,1.00,4
465,23.09,43.68,,,18.28,0.00,4
467,23.64,43.68,,,16.62,2.00,4
469,18.93,43.68,,,15.54,2.00,4
471,17.30,45.14,,,16.76,2.00,4
473,20.14,50.40,,,18.50,1.00,4
475,21.67,50.29,,,16.67,1.00,1
477,21.62,50.29,,,14.21,0.00,1
479,22.19,50.29,,,14.06,0.00,1
481,25.61,50.29,,,13.61,2.00,1
483,27.46,50.29,,,13.15,2.00,1
485,29.48,54.07,,,11.73,1.00,3
487,32.42,62.36,,,13.24,2.00,3
489,33.25,59.63,,,15.79,0.00,3
491,25.70,37.15,,,17.96,2.00,3
493,21.50,37.15,,,21.25,2.00,3
495,22.96,37.05,,,23.26,2.00,3
497,18.27,23.87,,,25.08,1.00,2
499,17.73,23.76,,,25.24,3.00,2
501,19.98,29.19,,,24.10,0.00,2
