time,queue_avg,queue_max,delay_avg,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,44.70,1
3,0.00,0.00,0.00,0.00,53.00,4
5,0.00,0.00,0.00,0.00,57.50,4
7,0.00,0.00,0.00,0.00,58.94,4
9,0.00,0.00,0.00,0.00,58.36,4
11,0.00,0.00,0.00,0.00,56.75,4
13,0.00,0.00,0.00,0.00,50.88,1
15,0.00,0.00,0.04,0.28,39.79,1
17,0.00,0.00,0.44,2.28,30.37,1
19,0.00,0.00,1.03,4.28,22.66,1
21,2.11,4.28,1.62,5.07,16.42,1
23,3.55,9.46,2.68,6.89,16.70,2
25,6.27,20.34,3.15,8.89,28.04,2
27,6.84,22.61,3.69,10.89,31.57,2
29,7.97,22.59,4.76,12.89,35.72,2
31,8.39,22.59,4.97,12.53,36.26,2
33,8.28,22.21,4.95,13.22,36.03,2
35,5.21,10.92,5.58,15.22,35.86,2
37,5.21,10.92,4.35,17.22,33.77,1
39,6.92,17.74,3.43,19.22,27.45,1
41,8.46,23.89,4.42,21.22,28.01,1
43,9.03,23.68,5.22,23.22,26.77,1
45,6.73,11.79,4.83,25.22,25.98,1
47,4.27,11.73,5.50,27.22,27.11,2
49,6.49,14.23,4.86,29.22,26.51,2
51,7.51,18.29,4.28,31.22,25.48,2
53,8.65,22.86,4.97,33.22,27.62,2
55,11.61,30.68,5.69,35.22,27.73,2
57,13.79,30.18,4.94,37.22,29.29,2
59,8.40,17.52,4.59,39.22,29.32,2
61,9.14,17.52,5.01,41.22,28.39,4
63,10.47,17.52,4.95,43.22,24.98,4
65,11.27,17.52,6.00,45.22,25.81,4
67,10.33,17.50,6.71,47.22,26.79,4
69,7.39,17.67,6.24,29.22,28.71,4
71,8.56,23.23,6.31,19.48,29.46,4
73,8.55,23.18,6.10,21.48,25.96,1
75,10.42,23.18,7.24,23.48,24.35,1
77,12.31,23.18,8.37,25.48,24.60,1
79,12.33,23.18,9.77,27.48,24.72,1
81,6.90,23.18,8.99,21.61,24.78,1
83,10.63,26.53,9.27,23.61,27.51,1
85,13.13,35.28,9.01,25.61,25.81,2
87,13.59,37.13,9.27,27.61,21.34,2
89,13.75,37.79,10.28,29.61,16.85,2
91,15.10,43.19,9.07,29.06,13.72,2
93,16.76,48.49,10.28,31.06,13.26,2
95,17.89,54.34,7.79,30.45,19.88,2
