time,queue_main,queue_right,queue_avg,queue_max,delay_route_1,delay_route_2,delay_route_3,delay_avg_1,delay_avg_2,delay_max,speed
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,67.47
23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.61
25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.51
27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.29
29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.28
31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.32
33,0.00,0.59,0.30,0.59,0.00,0.00,1.53,0.51,0.65,1.53,25.41
35,0.00,5.28,2.64,5.28,0.00,0.13,3.53,1.22,1.57,3.53,26.89
37,3.79,5.11,4.45,5.11,0.00,2.13,5.53,2.55,3.28,5.53,24.54
39,5.03,5.11,5.07,5.11,0.00,4.13,7.53,3.89,5.00,7.53,25.26
41,5.02,5.11,5.07,5.11,0.00,6.13,9.53,5.22,6.71,9.53,22.72
43,5.02,7.46,6.24,7.46,0.00,8.13,11.53,6.55,8.43,11.53,19.01
45,4.94,11.36,8.15,11.36,0.00,10.13,13.53,7.89,10.14,13.53,26.26
47,0.21,8.11,4.16,8.11,0.00,12.13,15.53,9.22,11.85,15.53,42.52
49,0.00,0.00,0.00,0.00,1.51,0.00,6.94,2.82,3.19,6.94,36.61
51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.18
53,0.00,0.00,0.00,0.00,0.00,0.00,1.40,0.47,0.60,1.40,44.85
55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.92
57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.24
59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.91
61,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.07,0.03,0.20,43.35
63,0.00,0.00,0.00,0.00,2.20,0.00,0.00,0.73,0.31,2.20,46.79
65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.29
67,0.00,0.00,0.00,0.00,0.00,1.61,0.00,0.54,0.69,1.61,35.52
69,5.10,0.00,2.55,5.10,0.00,3.61,0.00,1.20,1.55,3.61,25.71
71,5.71,0.00,2.85,5.71,0.00,5.61,0.00,1.87,2.41,5.61,19.23
