time,queue_avg,queue_max,delay_avg,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,43.60,3
3,0.00,0.00,0.00,0.00,53.07,3
5,0.00,0.00,0.00,0.00,61.53,5
7,0.00,0.00,0.00,0.00,62.72,5
9,0.00,0.00,0.00,0.00,59.74,5
11,0.00,0.00,0.00,0.00,57.46,5
13,0.00,0.00,0.00,0.00,51.85,5
15,0.00,0.00,0.02,0.11,45.89,2
17,0.38,1.21,0.52,2.11,43.24,2
19,3.21,7.38,1.10,4.11,38.41,2
21,4.09,11.02,1.68,6.11,40.04,2
23,3.45,8.43,2.36,8.11,38.10,2
25,2.48,5.35,2.43,9.84,33.81,3
27,6.23,11.38,1.91,11.84,31.82,3
29,7.10,11.67,2.76,13.84,30.64,3
31,7.76,11.64,3.95,15.84,30.27,3
33,5.86,11.64,4.77,17.84,30.76,3
35,6.79,11.64,5.03,19.84,27.15,3
37,7.56,13.28,5.52,21.84,26.70,5
39,10.33,20.05,6.80,23.84,26.58,5
41,11.24,23.87,8.36,25.84,27.70,5
43,11.23,23.81,10.08,27.84,28.12,5
45,12.26,22.30,10.97,29.84,26.29,5
47,6.85,16.56,11.18,31.84,27.48,5
49,7.61,16.56,12.18,33.84,28.62,4
51,8.43,16.56,11.86,35.84,26.93,4
53,8.76,16.56,13.01,37.84,25.77,4
55,10.10,16.51,14.45,39.84,26.92,4
57,12.97,20.92,13.18,28.10,25.55,4
59,13.85,15.99,12.50,29.74,24.27,2
61,14.63,19.11,12.38,31.74,23.00,2
63,15.71,23.42,13.41,33.74,21.39,2
65,18.31,25.92,14.50,35.74,20.59,2
67,21.29,27.26,15.78,37.74,21.68,2
69,21.39,38.59,12.52,33.66,20.43,5
71,20.50,36.00,13.40,35.66,17.85,5
73,14.32,36.05,11.95,37.66,15.64,5
75,16.63,36.05,13.12,39.66,14.20,5
77,20.13,36.05,13.58,41.66,14.76,5
79,22.69,35.83,13.45,43.66,15.72,5
81,13.93,24.79,14.31,45.66,15.49,5
83,13.49,24.79,14.70,47.66,17.02,5
85,14.70,24.79,15.98,49.66,19.87,7
87,15.02,24.79,14.28,51.66,23.91,7
89,16.04,28.11,15.38,53.66,28.14,7
91,18.02,36.03,16.48,55.66,31.74,7
93,17.47,37.78,14.55,39.80,32.43,7
95,12.26,37.77,12.19,33.84,29.09,2
97,12.38,37.77,12.91,35.84,26.40,2
99,14.77,43.41,12.41,37.84,25.75,2
101,16.50,50.21,14.11,39.84,26.71,2
103,19.73,50.60,15.96,41.84,27.43,2
105,20.22,50.60,16.64,40.97,28.13,6
107,23.04,50.60,14.78,32.57,26.89,6
109,22.95,42.70,16.43,34.57,25.54,6
111,13.13,30.13,17.37,36.57,23.32,6
113,16.08,30.13,13.85,38.57,20.46,6
115,21.27,34.33,14.88,40.57,16.98,1
117,24.31,42.60,16.27,42.57,13.95,1
119,26.24,42.39,14.57,44.57,11.43,1
121,32.38,46.01,16.24,46.57,10.74,1
123,39.94,49.99,17.92,48.57,10.50,1
125,43.18,49.94,17.70,50.57,11.41,1
127,39.60,49.94,18.63,52.57,10.47,1
129,40.17,49.94,19.82,54.57,8.25,6
131,34.16,56.84,20.88,56.57,12.01,6
133,35.67,56.56,19.17,58.57,15.75,6
135,35.62,56.56,20.41,60.57,18.15,6
137,35.62,56.56,21.02,62.57,20.83,6
139,35.62,56.56,20.11,64.57,21.76,6
141,36.31,56.56,21.36,66.57,20.83,8
143,29.74,56.56,21.75,68.57,21.03,8
145,28.10,62.31,23.09,70.57,20.36,8
147,31.84,63.01,24.64,72.57,16.74,8
149,35.41,64.04,23.40,65.82,12.88,8
151,39.76,69.32,22.92,52.11,10.80,8
153,42.08,69.94,24.44,54.11,10.39,8
155,45.26,76.11,26.09,56.11,10.51,8
157,48.51,75.93,27.03,58.11,11.91,3
159,45.42,52.68,28.76,60.11,14.36,3
161,32.18,49.03,30.39,62.11,15.10,3
163,32.77,49.03,31.53,64.11,15.19,3
165,34.41,49.03,31.07,58.48,16.61,3
167,36.80,49.03,29.59,49.10,15.79,3
169,33.97,50.07,27.66,51.10,15.20,6
171,27.33,49.03,28.82,53.10,14.58,6
173,28.61,49.03,29.30,55.10,14.76,6
175,30.20,49.03,30.48,57.10,15.19,6
177,30.53,49.03,30.42,58.63,17.22,6
179,30.50,49.03,29.30,48.47,16.75,6
181,32.22,48.97,29.02,50.47,16.41,6
183,25.33,43.52,29.48,52.47,14.92,6
185,21.70,43.38,29.40,54.47,13.85,1
187,24.20,43.38,29.97,56.47,14.35,1
189,26.33,43.38,30.42,58.47,14.28,1
191,28.07,46.24,28.67,60.47,12.68,1
193,32.32,56.49,29.24,62.47,11.14,1
195,33.43,56.52,29.79,64.47,11.13,1
197,34.04,56.87,29.52,66.47,12.60,1
199,35.47,62.57,26.59,68.47,13.26,1
201,26.48,36.32,27.12,70.47,11.90,8
203,27.30,37.81,26.98,72.47,11.89,8
205,27.30,37.79,27.80,74.47,13.14,8
207,28.27,37.79,29.21,76.47,16.01,8
209,28.98,37.79,28.55,60.02,17.37,8
211,30.37,37.68,27.68,62.02,17.72,8
213,25.57,40.14,26.55,64.02,17.69,3
215,24.53,43.43,27.49,66.02,17.03,3
217,24.60,43.41,26.24,68.02,16.28,3
219,27.61,45.86,27.90,70.02,17.05,3
221,29.42,49.88,28.61,66.59,19.97,3
223,33.17,49.82,27.03,50.31,20.97,3
225,32.11,49.78,26.18,46.20,20.76,3
227,21.08,37.48,25.14,43.97,19.54,3
229,22.25,37.48,24.91,45.97,17.24,6
231,27.51,37.48,24.77,47.97,15.96,6
233,28.16,37.48,24.55,49.97,17.84,6
235,33.71,42.69,24.66,51.97,18.11,6
237,35.54,43.69,23.53,53.11,18.76,6
239,35.60,43.69,20.83,49.25,18.79,1
241,34.07,43.08,18.06,40.13,16.85,1
243,26.38,44.61,19.26,42.13,15.45,1
245,28.66,47.36,20.84,44.13,14.76,1
247,29.67,46.00,22.49,46.13,13.45,1
249,32.37,51.31,23.43,48.13,13.67,1
251,34.34,51.49,21.73,50.13,15.86,1
253,33.85,64.76,22.23,52.13,15.72,1
255,34.83,68.69,23.73,54.13,15.46,1
257,26.14,33.95,25.27,56.13,14.53,2
259,23.35,34.98,23.38,58.13,10.18,2
261,23.52,35.65,24.95,60.13,9.09,2
263,25.51,38.29,26.75,62.13,9.56,2
265,31.82,41.76,25.74,44.64,12.34,2
267,34.15,48.18,25.19,40.06,15.10,2
269,27.19,48.22,22.64,39.45,16.94,3
271,23.07,34.39,21.23,39.74,15.50,3
273,23.02,34.39,22.53,41.74,16.79,3
275,23.26,34.39,23.66,43.74,16.05,3
277,22.34,34.34,24.17,38.49,17.87,3
279,18.45,38.66,24.56,40.49,16.93,6
281,19.44,42.60,23.92,42.49,13.88,6
283,20.19,42.54,24.59,44.49,11.18,6
285,21.60,44.06,26.25,46.49,12.06,6
287,24.46,49.50,27.90,48.49,13.89,6
289,26.69,49.38,26.44,50.49,16.03,1
291,27.97,49.38,26.23,52.49,14.72,1
293,28.88,49.31,25.60,54.49,16.50,1
295,30.72,48.56,26.98,56.49,20.13,1
297,25.64,47.00,25.92,58.49,21.77,1
299,18.77,46.14,24.98,60.49,20.64,4
