time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,outflow,phase,reward
1,0.00,0.00,0.00,0.00,60.00,0.00,0,
3,0.00,0.00,0.00,0.00,60.99,0.00,4,
5,0.00,0.00,0.00,0.00,59.54,0.00,4,
7,0.00,0.00,0.00,0.00,57.40,0.00,4,
9,0.00,0.00,0.00,0.00,57.61,0.00,4,4.00
11,0.00,0.00,0.00,0.00,58.04,0.00,4,
13,0.00,0.00,0.00,0.00,54.56,0.00,2,
15,0.00,0.00,0.00,0.00,52.60,0.00,2,
17,0.00,0.00,0.05,0.55,50.92,2.00,2,
19,0.00,0.00,0.05,0.60,44.33,0.00,2,2.37
21,0.00,0.00,0.32,2.60,38.48,1.00,2,
23,0.84,3.37,0.38,4.60,35.00,0.00,4,
25,2.70,10.81,0.55,6.60,34.36,1.00,4,
27,4.12,16.48,0.69,6.55,37.76,0.00,4,
29,1.74,6.94,1.09,8.55,43.53,2.00,4,3.00
31,1.42,5.68,1.17,5.71,42.21,2.00,4,
33,1.78,5.68,0.96,7.71,42.19,0.00,4,
35,1.80,5.68,1.29,9.71,40.40,0.00,4,
37,1.42,5.68,1.62,11.71,36.91,0.00,4,
39,1.42,5.68,2.17,13.71,31.89,1.00,4,1.82
41,1.91,5.68,2.75,15.71,29.09,1.00,4,
43,1.42,5.68,3.24,17.71,31.65,0.00,3,
45,1.63,6.53,4.16,19.71,42.64,2.00,3,
47,3.72,11.74,2.95,21.71,44.24,2.00,3,
49,4.14,11.64,1.60,7.23,43.18,0.00,3,2.49
51,4.13,11.64,2.10,9.23,40.37,0.00,3,
53,5.16,15.73,2.60,11.23,32.91,0.00,1,
55,5.26,17.13,3.36,13.23,29.99,1.00,1,
57,5.47,21.87,3.14,15.23,27.13,1.00,1,
59,8.11,30.83,3.23,16.92,27.92,2.00,1,2.39
61,11.71,36.37,2.63,10.34,28.03,2.00,1,
63,8.29,12.20,2.27,9.49,29.41,1.00,3,
65,6.39,11.03,3.03,11.49,33.86,1.00,3,
67,5.58,10.49,3.43,11.77,33.23,1.00,3,
69,5.29,10.65,3.48,13.77,31.01,1.00,3,2.23
71,6.59,15.89,3.50,15.77,27.66,1.00,3,
73,7.46,16.91,3.80,17.77,25.67,0.00,2,
75,9.30,17.01,4.63,19.77,26.51,1.00,2,
77,9.72,16.96,5.12,21.77,26.71,1.00,2,
