time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,60.00,1
3,0.00,0.00,0.00,0.00,46.10,1
5,0.00,0.00,0.00,0.00,56.75,1
7,0.00,0.00,0.00,0.00,62.55,1
9,0.00,0.00,0.00,0.00,51.87,1
11,0.00,0.00,0.00,0.00,49.43,1
13,0.00,0.00,0.08,0.92,40.65,1
15,0.00,0.00,0.25,2.92,54.05,8
17,0.00,0.00,0.17,2.05,48.73,8
19,0.00,0.00,0.00,0.00,47.10,8
21,0.00,0.00,0.15,1.82,55.37,8
23,0.00,0.00,0.32,3.82,52.50,5
25,0.00,0.00,0.07,0.85,47.98,5
27,0.29,1.18,0.24,2.85,38.06,5
29,1.24,4.94,0.40,4.85,44.06,5
31,0.00,0.00,0.57,6.85,48.62,5
33,0.08,0.33,0.44,3.51,47.19,5
35,1.50,6.02,0.34,3.78,45.85,8
37,1.45,5.81,0.53,5.78,40.52,8
39,1.87,5.81,0.86,7.78,33.28,8
41,1.83,5.71,1.63,9.78,31.05,8
43,2.72,5.86,2.49,11.78,29.70,8
45,4.15,10.83,2.30,8.56,27.33,5
47,4.13,10.78,2.60,10.56,25.60,5
49,5.47,16.14,3.37,12.56,29.99,5
51,6.85,17.15,4.20,14.56,29.27,5
53,5.36,10.63,2.95,13.95,29.18,2
55,2.70,5.75,2.72,15.59,26.65,2
57,4.70,11.09,2.54,17.59,28.62,2
59,3.42,8.69,3.16,19.59,31.91,2
61,1.18,4.72,1.65,7.91,31.66,2
63,1.18,4.72,1.03,8.87,37.00,1
65,1.18,4.72,1.29,10.87,32.10,1
67,2.28,4.72,1.36,12.87,33.01,1
69,2.66,5.82,1.86,14.87,41.97,1
71,1.60,5.90,2.36,16.87,40.59,2
73,1.45,5.80,0.66,6.70,39.10,2
75,1.94,5.80,1.01,8.70,40.25,2
77,1.43,5.71,1.55,10.70,37.19,2
79,1.36,5.45,1.61,12.70,31.78,1
81,2.31,5.45,1.61,6.63,24.36,1
83,4.48,7.76,1.76,8.10,22.41,1
85,7.23,18.71,2.47,10.10,25.49,1
87,8.73,29.26,3.45,12.10,25.44,6
89,9.99,30.55,3.49,14.10,25.39,6
91,12.10,29.19,4.31,16.10,21.73,6
93,10.47,18.58,5.31,18.10,21.73,6
95,9.40,13.66,6.31,20.10,22.34,6
97,10.92,32.56,4.09,14.88,22.09,5
99,11.94,36.66,3.64,16.88,18.19,5
101,12.06,37.14,4.47,18.88,20.77,5
103,13.57,43.17,4.88,20.88,19.98,5
105,15.71,51.71,5.47,21.82,19.13,5
107,16.95,54.49,6.24,23.06,14.51,5
109,18.07,55.50,5.85,23.48,10.20,5
111,22.97,68.02,6.39,25.48,7.49,5
113,26.10,80.71,7.29,27.48,9.18,5
115,27.18,85.03,8.42,29.48,11.27,5
117,28.30,84.97,9.26,31.48,16.55,5
119,28.67,84.39,10.15,33.48,22.29,5
121,21.03,53.83,11.22,35.48,26.85,5
123,7.58,18.89,11.54,37.48,27.31,5
125,7.58,18.89,12.71,39.48,28.28,8
127,8.84,18.89,13.79,41.48,24.34,8
129,10.03,21.23,12.42,43.48,26.64,8
131,11.49,22.90,11.38,45.48,24.20,8
133,11.38,22.65,10.52,40.74,24.00,8
135,12.90,21.49,11.34,42.74,22.61,1
137,13.48,19.09,7.63,30.00,18.45,1
