time,calc_time
1.00,0.19
9.00,0.22
19.00,0.09
29.00,0.09
39.00,0.09
49.00,0.09
59.00,0.09
69.00,0.09
79.00,0.09
89.00,0.10
99.00,0.09
109.00,0.09
119.00,0.09
129.00,0.09
139.00,0.09
149.00,0.24
159.00,0.09
169.00,0.09
179.00,0.09
189.00,0.08
199.00,0.33
209.00,0.08
219.00,0.09
229.00,0.10
239.00,0.09
249.00,0.10
259.00,0.10
269.00,0.10
279.00,0.10
289.00,0.09
299.00,0.31
309.00,0.09
319.00,0.08
329.00,0.08
339.00,0.13
349.00,0.34
359.00,0.09
369.00,0.09
379.00,0.10
389.00,0.09
399.00,0.10
409.00,0.09
419.00,0.09
429.00,0.09
439.00,0.10
449.00,0.08
459.00,0.09
469.00,0.09
479.00,0.09
489.00,0.10
499.00,0.09
